Response,Explanatory1,Explanatory2,Explanatory3,Explanatory4,Explanatory5,Explanatory6,Explanatory7,Explanatory8,Explanatory9,Explanatory10,Explanatory11,Explanatory12,Explanatory13,Explanatory14
-58.235147456339014,1.86,1.293,1.9,0.717,44.585,-0.669,0.192,-0.093,-5.0,-1.533,4.852,1.754,5.228,3.199
-71.70500902367469,-7.201,-0.807,1.427,-2.544,4.159,4.013,-201.517,66.095,5.666,0.478,-1.889,0.287,0.159,-2.183
-80.87976365952471,-3.11,-0.941,-1.666,1.258,1.14,-0.856,0.388,4.736,-0.315,1.513,-1.472,-0.673,8.74,4.687
-55.62931527393325,-17.938,0.024,-1.16,1.298,-2.476,0.019,0.501,-0.322,0.063,0.569,7.262,-1.635,-0.553,2.036
-56.873107130032835,0.792,0.127,-0.862,-2.113,-1.348,6.071,-0.105,1.646,0.292,-0.026,-0.288,0.747,-0.088,-1.631
-83.44835078381635,0.248,1.053,3.897,0.461,11.389,1.801,0.044,-0.098,0.981,0.381,0.173,-1.744,3.742,-0.888
-73.32400337595729,-0.37,10.429,0.364,0.755,-2.275,0.959,0.816,-0.567,-0.458,1.993,9.44,-0.243,-1.335,0.773
-22.772984121533515,-0.718,1.842,6.087,16.138,-1.314,0.546,-0.221,2.457,-0.879,0.063,0.532,1.179,-1.005,5.133
-90.07786674585226,-0.049,3.956,1.324,-0.875,0.247,-2.962,2.258,2.515,3.851,0.884,-1.368,0.585,-0.983,-0.654
-7.541067376885839,0.37,-5.673,-0.011,-0.9,-0.329,0.941,2.586,-2.372,0.026,-1.453,4.895,0.865,-1.674,0.272
-2.283852064319833,-0.685,-0.184,3.943,6.848,-0.411,-1.995,-35.31,-3.169,-0.928,-0.093,-1.86,0.064,0.551,2.007
-105.82573120720615,4.505,0.569,-0.832,0.151,-0.365,18.419,-0.644,0.541,2.443,0.772,2.182,-1.201,0.318,-0.02
-50.74023837284234,-0.339,-8.259,-2.248,2.227,0.407,-8.956,-1.099,1.407,-0.627,1.201,-4.869,2.389,4.443,3.745
-50.29133920470817,3.099,-12.842,-0.252,-0.182,1.724,-0.51,2.416,1.671,-0.452,0.512,-0.944,1.082,-1.965,-1.353
-88.38999683380646,-0.109,-3.742,-13.291,-26.714,1.335,1.613,0.569,-0.22,-1.777,4.173,-0.117,0.539,-2.048,-0.258
-55.72157891521732,2.863,-8.969,-0.677,-1.078,0.461,0.462,15.048,-3.647,-2.582,2.297,1.977,-0.447,-2.099,-0.867
-9.63337094915736,0.811,1.059,-13.902,3.073,0.835,-0.091,-0.799,-15.628,1.317,3.399,-5.987,-0.225,1.28,-1.095
-45.23400572066254,-5.111,0.912,-1.047,87.138,-0.145,-1.797,-1.038,-0.113,-2.229,-0.176,-3.79,-0.403,82.508,2.184
46.06161402888344,0.532,0.073,-2.621,29.591,0.786,-0.553,1.234,1.384,1.151,-0.405,-0.61,1.173,-0.724,-0.482
-72.86283579899994,-22.088,-4.617,-1.447,-0.743,0.751,2.026,-3.279,0.829,0.69,-0.238,-0.582,1.421,0.607,-0.267
3.8147204031665956,2.833,-3.197,-0.088,-4.842,-0.65,-2.549,1.055,1.634,-0.013,10.533,2.82,0.51,-0.454,-0.056
134.5294224896454,24.998,-0.862,-1.264,0.052,0.28,2.828,-15.037,-0.127,2.444,0.384,-1.032,-2.417,-1.364,4.059
-28.007889367165834,0.55,1.822,0.206,0.389,4.295,-2.229,-0.527,0.837,0.523,-0.535,-0.324,-2.61,-2.961,1.491
-76.2493356382006,-0.419,2.029,1.738,-0.338,0.061,0.295,1.41,-0.656,-1.146,-3.294,-11.902,1.419,4.72,-1.613
-44.505559153733124,-1.047,0.587,-37.748,0.054,-0.453,-18.58,-7.559,1.087,-0.197,-0.297,0.278,0.233,-0.128,0.25
-58.343789408670474,0.524,-0.485,-0.302,2.204,-1.961,2.122,-2.029,2.183,3.277,-0.989,1.18,-0.59,1.784,9.604
-36.69660402238189,0.145,73.139,0.15,-8.137,-0.031,0.438,-0.125,0.331,0.015,-0.259,-0.941,5.473,-0.935,0.014
-60.28003530464377,-2.943,-0.524,2.931,40.731,0.978,2.153,-0.284,-0.797,3.717,1.736,4.334,-0.083,0.967,-0.592
88.97279395210418,0.784,-1.489,16.092,-2.836,-1.098,5.64,-1.746,-2.972,-0.164,-0.345,0.054,-22.885,148.584,0.745
-31.221041049145,-0.579,1.079,-83.271,-0.509,0.44,-0.278,-0.463,1.414,0.072,5.925,1.602,-0.324,15.119,-0.949
16.911455427223277,1.154,-0.186,-1.327,-4.678,1.589,-1.205,0.191,2.397,0.896,1.052,12.369,1.008,-0.833,-0.554
-78.49261574357614,0.828,1.281,-1.238,-0.434,-0.662,6.348,-0.697,1.951,29.268,2.042,-0.355,9.706,1.105,-1.206
-157.57474706932032,0.491,-8.65,-10.892,1.504,-0.19,0.553,0.135,0.201,1.274,-0.478,1.03,0.311,-0.03,-0.39
-81.22784748304925,-0.038,11.436,0.876,0.787,0.195,2.054,0.687,0.607,0.503,3.293,-1.614,-0.539,1.343,3.846
-59.85407029125301,-0.869,1.345,6.786,0.96,-0.822,0.167,-0.594,-0.798,-2.516,4.277,0.617,-0.999,-0.399,-0.216
-113.49989041603898,0.94,-0.643,0.202,-6.158,-4.243,-1.249,0.96,62.8,-1.477,1.735,1.206,-5.637,0.305,1.219
-54.23752835765481,0.069,0.987,-0.103,0.705,-0.885,147.754,6.255,1.723,0.189,-4.089,-0.079,0.443,-0.49,1.64
-41.923373287844726,-0.124,0.519,2.59,-0.229,1.313,8.028,0.565,-0.572,0.603,0.009,-1.796,-0.293,6.438,0.276
-109.05203252701827,-47.499,-13.322,6.396,1.214,-0.727,-1.374,0.612,-0.537,-2.546,-0.308,6.987,-1.459,4.404,-0.391
-27.46789120260194,-0.025,0.031,5.533,-0.285,-0.493,-0.276,0.432,-0.446,-0.1,-2.238,0.236,4.272,-8.488,52.698
-94.85415314340332,-8.546,1.548,-1.555,8.034,1.05,0.782,0.707,-0.235,22.283,4.145,3.271,-6.487,-1.07,-0.363
19.838748644468886,-0.638,-18.392,-0.552,-1.051,0.17,0.48,0.35,6.078,-2.051,-2.388,1.088,-1.309,-4.504,0.818
-44.72067734415105,-0.277,0.71,-0.717,0.37,0.611,-2.836,0.985,0.284,-0.88,1.148,0.823,-1.455,0.17,0.472
-7.921098191521333,2.628,-1.755,-5.516,26.711,-0.594,-0.499,1.185,3.095,-8.442,-0.225,-1.072,-2.172,0.09,-0.037
-34.61734645584863,-0.086,0.234,1.116,-2.938,-0.274,0.319,-0.827,1.381,-1.623,-1.741,0.33,5.933,-2.667,0.171
-18.053317413849697,-2.075,1.626,3.111,12.913,-2.567,1.445,-0.029,0.786,-5.283,-5.013,0.943,-2.68,-26.001,-5.725
-31.90948753925477,0.608,2.491,-0.173,0.32,1.469,-0.655,-0.433,2.636,-0.186,-0.901,-0.021,-9.473,0.728,0.139
-116.29572492304985,2.118,0.177,-2.511,0.993,0.579,-0.617,6.468,-1.776,-1.418,-0.841,0.485,0.379,0.248,1.486
-48.556848258379446,1.7,-0.999,-0.214,0.586,-0.481,1.228,1.039,-1.351,0.265,0.429,1.755,0.671,13.602,-0.43
-38.328497590305716,-1.738,1.803,16.585,0.431,1.92,-0.605,0.457,-2.046,0.395,-12.862,0.564,0.015,0.069,-0.05
-95.89019059928468,-0.172,-0.253,-0.603,0.815,4.203,6.781,-1.302,-1.34,-56.697,1.111,1.562,-1.202,-0.204,0.045
-56.46270919298742,0.389,0.186,-14.436,-30.756,0.263,9.997,-1.058,0.958,-0.725,0.257,-1.76,0.327,-0.612,0.1
-117.13831350206189,-0.92,0.907,1.456,0.237,-1.254,-0.021,0.562,-0.865,-1.866,-1.379,0.412,4.878,1.346,-2.569
19.405613774892174,1.104,-1.892,-1.768,-0.564,2.484,1.547,-1.02,-1.395,-0.337,-0.382,0.06,0.066,-10.452,-0.885
