Response,Explanatory1
3.447999256865193,-1.143
-21.792001470706584,-0.956
-13.957998509839628,-1.717
0.6809883199440263,1.668
-2.5230031787494105,-0.517
17.770994051030787,0.195
-1.3060076609028022,0.635
-19.587995825216503,-2.407
1.3899928682403064,0.499
-8.948007948818907,0.709
53.897993735879375,0.276
-11.554008921508444,0.959
-14.750007092852112,0.489
-49.77000163022767,-0.915
-2.50201423628408,2.325
-7.588003544480677,-0.423
-13.48401109644225,1.518
-21.33100136565611,-0.983
-8.453006497566115,0.336
-6.331008030524827,0.73
2.8019917438112008,0.788
-26.05800528364957,0.024
-8.798009100483318,1.005
-11.340970862112195,-8.823
-8.678003443320966,-0.449
-18.299000972689537,-1.084
75.49295550528976,10.102
36.902993035542906,0.456
-15.18500734964215,0.555
6.904010785181598,-4.106
-13.148004038606961,-0.296
-8.106002707967674,-0.638
-11.648994681333606,-2.701
20.574003050354392,-2.118
-19.92200576610358,0.148
-3.194995887468633,-2.391
-18.081096669777054,23.512
-4.992010586752933,1.387
-21.945006793263733,0.412
-14.348994852526964,-2.657
-28.948007590869157,0.617
-33.61899469300588,-2.698
-10.728007100633628,0.491
-44.28896276933524,-10.903
-10.70800532644791,0.035
-5.807006906095721,0.441
-10.006015088360115,2.544
-6.375997408755071,-2.0
-15.256011547770196,1.634
-0.36901126763560954,1.562
-15.259008921508444,0.959
-12.632007330188358,0.55
35.789996035317444,-0.315
-8.94299951365523,-1.459
-18.074000038907585,-1.324
-10.03302724697934,5.669
33.89599829584793,-0.896
-9.143997078040627,-2.085
-12.007016718587781,2.963
-0.6320046922543319,-0.128
1.3799975021332662,-0.692
-25.971966609513537,-9.916
-3.2980085363233864,0.86
38.96599837755385,-0.917
-8.59077007564698,-60.429
-22.236999677067075,-1.417
-14.703010080954373,1.257
-2.8190198428665774,3.766
6.80199433505613,0.122
-9.38200048245401,-1.21
-19.355006155179396,0.248
-8.735103805427507,25.346
-27.62201136879532,1.588
-0.18500598787679665,0.205
-11.326002439505363,-0.707
-10.629004454918084,-0.189
-13.407253903095514,63.924
-12.470002953085439,-0.575
10.090995163787616,-0.091
41.39999501982956,-0.054
-18.779007252373194,0.53
-13.320010364979717,1.33
-14.735000132285776,-1.3
-37.05600654036445,0.347
-54.65100358338826,-0.413
-6.872997961242728,-1.858
-2.2539998404789157,-1.375
-27.293031129955978,6.667
44.95898054620924,3.666
-17.556008726970536,0.909
-2.225000143958052,-1.297
-7.891002719639949,-0.635
-10.9120086374831,0.886
14.657996120914122,-0.337
-8.190000463000219,-1.215
