Response,Explanatory1,Explanatory2
-103.52106352188457,3.417,0.12
-104.20098111942904,-0.87,-0.528
-115.32114989568014,-0.307,1.363
-74.02796188529233,0.429,1.284
-101.6618369836266,0.609,0.772
-109.60490644124197,-0.055,0.218
-122.9958325835072,-33.225,0.363
-110.11025344486313,-0.89,7.385
-111.39152114822203,14.703,1.035
-101.31192316255948,0.964,1.838
-143.13109359148115,-0.583,0.601
-117.40336602622334,-0.644,2.211
-108.30355434622442,5.858,0.572
-88.46787881146489,-0.805,-1.07
-119.16401729521822,-0.804,-0.204
-102.92850175048972,-1.254,2.151
-89.72597722164666,0.448,1.408
-108.03209695660982,0.013,-510.393
-109.48209786012403,-0.769,0.351
-101.35795613382864,-0.117,0.436
-118.35481849705863,0.83,7.228
-106.10347163375616,-1.247,-10.512
-94.61421996708636,-1.182,0.499
-99.80396881182543,-0.066,0.591
-130.56247168387517,-0.249,47.157
-104.0201730476996,-1.293,0.041
-89.32281138859908,0.389,0.285
-98.29381584797116,-0.889,-1.588
-104.35243735411211,1.774,0.01
-147.36065868793057,1.317,0.712
-112.687272228359,-6.049,-0.171
-114.48647255638633,5.416,-0.596
-154.88968649122359,-4.039,-0.838
-118.07715692792577,10.985,-0.526
-110.29187730308801,0.111,0.283
-107.65234404512154,17.17,-2.644
-97.2770398573701,-4.833,0.187
-101.71024037162556,-8.593,2.089
-111.16120477572215,1.741,-1.491
-108.22892514284884,-3.412,-10.901
-116.62494876694652,-7.913,1.28
-115.56659004200347,0.128,-1.485
-113.56699648305195,0.23,1.204
-107.96227792565932,7.154,0.774
-144.88428683942539,-1.343,0.677
-102.31405577969615,-1.338,-0.758
-103.82077724093207,5.104,0.842
-104.66389147995689,-1.589,-2.157
-117.9450596388324,0.488,1.982
-91.84967528887142,2.577,-3.553
-106.82691183609838,3.304,-0.995
-104.06860694252387,0.516,11.683
-108.39890831845393,-0.354,-0.215
-93.78667247002188,-0.562,4.246
-120.2908490938007,0.696,0.977
-102.00109431559565,-1.214,-0.333
-115.53022087413781,-1.011,0.759
-99.93898716002893,-4.396,0.508
-101.63096430897966,-0.905,-0.685
-81.83577547849015,-0.218,-0.842
-105.53598837552936,-0.372,0.258
-109.89211349986718,0.151,1.817
-112.69128644955414,-2.089,-0.435
-117.58224943324768,2.491,6.146
-105.84241963146965,0.577,-1.881
-96.80547297665323,-2.806,-0.337
-120.68944803927612,1.118,-0.899
-103.99316516113542,-1.865,-0.859
-109.22112186426278,1.457,-2.431
-101.47963206407807,0.091,4.965
-109.28525013071824,-1.593,0.076
-96.75223253576999,-0.845,-5.164
-105.61912919664083,2.997,6.148
-109.8629229647379,1.918,-2.987
-109.63374714454278,1.887,2.112
-93.03602009241492,-0.807,-0.191
-85.64643578512005,2.067,0.436
-106.28458115380202,0.564,-0.892
-88.14669921394044,-1.475,3.055
-114.47952187953328,-10.857,0.479
-101.48408030873155,-0.893,0.057
-108.78482184298754,0.054,-0.148
-108.88019224980485,73.89,-0.384
-109.6843188937422,3.829,2.327
-104.32093469930194,-0.181,0.207
-106.04044518941656,-0.178,9.641
-116.26647108439933,1.898,0.405
-114.09630998731993,-5.755,0.502
-114.8753198243237,2.865,0.899
-116.7962444051206,-0.861,1.129
-93.80145213526532,2.112,0.605
-108.7023253561574,0.788,4.087
-113.28200408056315,-0.171,0.655
-107.17600983592212,0.97,2.388
-109.19386389669505,-1.114,4.62
-123.11285035924837,-0.933,-1.438
-109.8540304240149,-2.626,-2.832
-109.69072682564372,-3.897,-0.375
-105.831872010058,0.503,0.833
-94.23052323603979,-62.148,-0.888
-107.04305628230169,2.769,-0.889
-90.50239522943092,-0.003,-2.896
-125.0821664554092,-1.147,0.217
-110.28203790940556,1.765,-2.497
-113.90745186818374,0.794,-1.357
-107.77569653555547,1.378,1.039
-103.06068691077466,0.541,-0.266
-98.09689389188257,-4.02,0.485
-97.35491890256982,5.393,27.127
-83.16048540197721,0.307,-1.872
-95.0631126594218,2.298,-13.723
-103.40374430075558,0.325,-0.229
-108.97479797729473,-0.024,-0.413
-99.55818001839499,0.843,-27.952
-83.4833376664914,-1.778,6.59
-131.65803084271283,-0.561,0.242
-105.18576700914336,0.662,0.414
-131.6161511871209,24.156,0.3
-111.18382384119163,4.583,0.358
-137.9541079423949,-1.114,-25.07
-96.62543761028698,1.426,-0.506
-117.3297542585327,0.417,-0.03
-111.60768001952123,13.579,0.355
-111.3156407281234,1.11,0.292
-116.97172613675478,-11.085,1.415
-110.40789775732652,-0.902,-1.096
-106.07332093831235,-2.16,-6.568
-111.95784030859909,0.827,1.117
-107.75142014358855,-0.894,2.177
-104.83424994185829,0.607,3.347
-107.38579711980472,-8.086,0.076
-103.98693576747566,-0.484,-0.237
-104.68506292407088,-1.251,-0.584
-71.590655095253,0.097,-1.125
-113.25389277391834,0.315,0.683
-109.59335120494174,1.236,-1.328
-98.85202193806862,1.393,-3.15
-107.58577153934154,-3.491,0.508
-112.67274320313112,0.653,0.252
-97.08729472808967,1.112,-1.865
-105.41254701478783,1.543,0.351
-92.93435726891497,-1.804,0.431
-107.57004962924226,-1.227,-6.874
-130.2446918302947,-0.154,-1.269
-91.86668189294821,3.331,53.794
-120.71751588262764,5.058,-0.858
-93.53846991529477,-103.059,0.357
-93.48441615037007,-6.052,0.723
-106.42608064546698,-0.45,0.718
-99.85606484397748,0.448,1.955
-93.65152892605097,-11.53,-0.478
-123.42214095254654,3.17,0.236
-118.79557753884134,-0.153,-1.981
-105.6424912615818,2.567,1.526
-103.09178238336361,-0.526,-1.257
-96.31685002749842,0.208,0.257
-97.88264005979418,1.215,0.444
-91.62992750662129,0.578,1.291
-111.02905170022262,0.602,2.102
-106.97085261121664,-0.533,-0.829
-104.61148634860709,2.0,0.652
-101.04220276232964,-6.259,-0.917
-108.8161390246174,1.562,4.075
-103.28055121034893,1.914,0.929
-108.93754363474905,0.895,43.065
-89.61165415766003,-0.01,-1.29
-84.22994272595224,-0.212,0.211
-103.17067114294407,-0.205,-1.474
-106.75855770883373,1.01,-0.375
-123.9744163975798,-1.478,1.285
-116.92256443980773,0.458,-1.154
-112.29023409533758,-1.878,-0.448
-98.83991084770616,4.279,0.449
-118.57681531661069,0.193,0.018
-110.84454781026984,0.71,-0.883
-118.89617380742536,1.502,22.931
-100.0721902110901,-0.807,0.871
-113.70165812306908,0.366,-0.706
-102.4372980386528,-2.022,-0.263
-109.97101314375426,0.626,1.897
-83.39230824231919,-0.148,2.588
-110.86171785231,2.031,-116.468
-111.31887014094949,-0.222,-0.257
-115.00452227320918,-0.114,-2.268
-102.39364044577074,0.338,-0.858
-92.46371110719956,3.969,-1.259
-124.71659305820553,5.12,-0.284
-89.09821427280933,-0.395,1.634
-105.87960217080149,-9.36,-21.764
-107.67968269589164,-0.314,-1.564
-114.88876052374864,0.07,-0.507
-107.46241693474005,35.415,-0.023
-96.51100199174259,-0.53,0.108
-126.70269897047213,-8.973,-1.856
-135.23630040749003,-3.304,-2.155
-130.70495825771008,-0.571,-0.226
-99.99877462847037,-0.519,-1.295
-93.32381415049902,0.669,-5.524
-83.49426418775695,-0.624,1.605
-104.40728171889174,0.518,3.413
-129.43790298366332,-0.378,-0.284
-83.6914128696418,2.379,0.757
-98.3719768668357,-0.083,0.616
-100.5929357959912,-0.035,0.431
-96.14173484348449,1.429,1.354
-80.68452460596886,1.852,-5.572
-76.22392261250116,0.218,0.725
-131.76592300050316,-0.144,0.189
-100.12791946937541,-0.187,0.103
-122.60895140581685,-0.395,-0.007
-86.96439745568755,1.61,-0.483
-133.9477139728852,0.734,0.19
-113.23214874795399,3.183,0.304
-108.73670318378733,0.113,-0.801
-121.00711701962027,-0.721,0.542
-119.77569314997693,-6.904,1.185
-108.03900601589699,0.389,1.5
-109.46449625511822,1.869,0.519
-112.12441582928922,-0.691,2.452
-99.8915839605041,0.368,-1.166
-111.34058059080981,0.721,-0.662
-111.7388205554135,0.565,0.604
-111.15603166215696,-38.524,-0.033
-102.93602846686412,-0.35,0.541
-87.75770404923374,0.303,-0.513
-128.30730792085367,0.919,4.173
-94.75003514003711,-9.36,-0.333
-121.15988728735525,0.137,0.384
-92.73281621259864,0.319,0.211
-90.15007557254225,-2.543,3.816
-103.83974468245046,-2.357,2.027
-116.60427044175383,-1.451,0.414
-106.58776126481817,26.001,0.61
-94.09863373123326,1.673,-5.157
-107.42057935637216,0.507,-0.988
-107.93423945116493,-2.753,-1.716
-117.92983133516276,-0.242,-0.529
-93.75388064364328,-0.375,-0.419
-113.69524888958027,-2.008,-0.549
-108.0206989392974,-0.124,-1.18
-109.88524706425719,-0.774,1.275
-105.56544518489956,-3.541,4.639
-110.02570305382498,0.452,-12.783
-109.22022696903781,-0.849,1.038
-113.10849436630139,-0.55,3.152
-122.82209173958589,3.706,0.726
-97.37547009585269,0.382,-1.856
-92.31902564161918,-0.519,0.272
-100.77253581611039,-1.518,1.971
-111.97306240081326,-0.165,1.028
-107.57376493247706,0.309,-0.124
-93.82685362453971,0.244,0.333
-112.62739299001186,-5.6,-4.992
-96.72833835546413,-0.663,2.01
-128.0676185877139,1.172,0.246
-113.37953260800685,-3.418,-0.875
-94.963975337262,0.514,-10.991
-94.43072958193181,0.255,-0.425
-104.49786724324684,-1.178,-1.697
-97.80877310279702,0.428,0.104
-114.26083162296936,0.335,0.331
-117.58250154923903,1.438,-0.089
-119.1288484853082,0.277,0.35
-119.97566860846524,2.3,2.236
-80.47334698959082,1.132,-1.509
-109.20185611117938,-0.11,-0.178
-106.53336261375175,1.728,-0.525
-104.14594779818795,-6.612,3.209
-107.81843431499667,0.93,-7.507
-87.08958648983898,0.984,-0.234
-108.62021350771386,-1.089,0.597
-96.68229852357601,-0.122,2.566
-134.26360113776315,0.505,-0.855
-98.5241283918125,-1.71,-0.858
-99.53153631669109,1.046,-0.455
-109.99773716308117,0.439,-0.104
-112.03395204789244,-0.932,5.441
-99.76074580998794,-2.188,-10.2
-114.06201205735002,-0.622,0.034
-123.74492739747168,-4.086,0.596
-70.89117690573595,8.013,1.421
-101.272816645633,1.284,1.649
-106.03303152662427,-0.342,0.572
-110.2207840230997,-0.705,-1.513
-86.89880239443774,0.061,-0.259
-94.78484592184766,-0.0,-0.078
-107.70780707635164,1262.348,-1.815
-115.4785897382294,-4.039,-1.442
-104.32824444314151,-0.605,1.51
-107.67746285159434,1.076,-0.869
-96.0176470422738,-0.644,10.208
-101.94662341171345,1.102,0.172
-90.4703362107027,-0.931,1.598
-116.85437583394283,-2.089,0.123
-105.72396526075231,-0.277,0.255
-122.82053228412212,0.281,-1.618
-109.61191159558838,-0.041,0.271
-83.88262829913384,0.233,-1.09
-103.453127941554,2.836,-0.342
-112.15239200418473,1.647,-0.462
-107.04257835567068,0.013,-1.729
-100.20335766135244,3.158,1.571
-115.37656431917054,26.359,-0.087
-112.6923144202013,-5.939,0.256
-99.67561794284006,-1.226,2.918
-109.04922149906567,2.247,-0.634
-108.27662742309127,0.275,-1.033
-110.77454224992799,-2.019,1.266
-105.64612525600995,-1.202,-0.122
-108.05453907898368,0.235,-1.644
-109.7389945489645,0.066,0.948
-99.31439488786386,1.489,-0.679
-108.70618948471137,3.919,1.653
-100.1626444000428,-2.755,0.809
-96.72562469396115,24.572,-2.368
-114.88632931221841,-1.292,1.018
-106.753911037034,1.328,-3.939
-91.24123150204163,-6.424,-0.983
-129.55260437626333,0.388,23.962
-118.28749808683106,-1.062,-3.829
-110.37861233971238,4.477,-1.12
-100.03275566749328,0.559,0.19
-109.41650391885474,1.303,-0.275
-132.46080963876844,4.847,0.662
-112.75266455828805,1.724,1.354
-123.21607796950121,-0.229,1.03
-102.84900117466472,12.383,0.581
-108.26151210979151,-40.043,0.707
-107.3393035912856,-2.444,-0.856
-111.9768599483454,0.005,0.017
-115.77785178184547,0.141,6.411
-92.99430236097231,1.796,-0.8
-119.08830432248625,-0.636,-4.405
-94.36300116376654,4.304,1.05
-110.88262577805679,1.084,0.16
-129.24036742622053,1.336,-1.078
-77.7582106057307,-5.906,-0.343
-111.81420805652162,0.846,3.441
-96.25968270477354,-0.191,-1.381
-94.99449874409562,0.844,-0.99
-109.45587400008691,-0.452,-0.575
-108.87592315695052,-0.304,-0.048
-107.85422104764402,1.352,-1.968
-98.48581798790212,-0.742,-1.356
-113.03828781776285,0.587,-2.689
-70.40662870529283,-2.002,1.831
-92.67046959409856,1.874,0.36
-95.64297516305588,0.183,1.001
-131.19835017269,-2.144,-0.119
-119.50997912830935,0.124,0.938
-101.48496253881896,-0.909,-0.702
-80.42356480614947,1.311,0.117
-103.98793352236328,-0.248,0.1
-128.15143177896593,0.896,4.912
-115.70558008983588,0.276,-1.327
-117.77568002397616,1.965,1.809
-94.16678402386788,9.939,1.833
-106.50374089206639,-0.228,-100.956
-101.78529355933533,-0.912,1.36
-108.55760754026811,-5.436,2.834
-110.26667486410345,-3.334,0.138
-109.22619619178077,-0.282,26.66
-105.818371383215,1.866,-0.265
-122.91689928189821,8.715,0.732
-108.7459718354345,-0.234,0.36
-144.08729001543045,-1.673,0.206
-109.07291664833747,0.081,0.484
-109.64402909280925,-0.555,0.24
-107.893760617866,0.67,0.386
-86.26866477862356,1.042,0.341
-92.86454697560144,-0.042,4.236
-107.29416378076216,4.95,3.026
