Response,Explanatory1,Explanatory2,Explanatory3,Explanatory4,Explanatory5,Explanatory6,Explanatory7,Explanatory8,Explanatory9
-130.16714614401505,-1.715,4.875,-2.301,-1.144,0.315,-1.841,0.833,0.223,-16.109
-144.20940628075397,2.311,0.452,-2.219,1.613,3.351,0.281,-3.903,52.74,0.264
-146.8857781504461,1.288,-1.084,1.001,0.312,1.457,-0.708,-0.113,-0.392,-9.721
-136.1753816563125,0.122,1.18,2.17,-4.593,1.322,-0.552,0.934,-0.373,4.024
-132.24705051960538,-0.145,0.042,1.686,4.195,1.502,-1.205,-1.419,-2.627,1.415
-127.60936968649384,0.766,-11.925,-0.745,-0.504,-7.311,-3.131,0.011,-0.35,-0.289
-138.32452493670095,-0.897,0.015,-2.399,-4.479,-0.805,-1.209,2.031,0.748,0.83
-100.78570216885056,-0.296,2.523,-0.665,-0.903,-1.008,-0.007,-0.223,0.336,0.779
-145.63399813298884,-0.02,-0.951,1.541,-0.921,1.04,-9.768,0.262,0.092,-0.626
-129.70343059573682,0.344,2.475,2.447,1.808,5.566,0.14,-3.882,-1.667,0.238
-135.80101828534484,1.501,-2.334,0.329,0.013,-2.639,-3.022,0.408,-25.794,0.495
-134.7901924171782,0.943,-16.181,0.265,0.139,-1.239,-0.79,0.031,-12.998,-0.298
-162.36495425400233,0.854,-0.144,-4.147,0.074,-0.922,3.296,-1.766,2.888,0.382
-138.74829589433375,-2.683,-0.55,-1.525,0.53,-11.499,0.379,-1.926,0.518,0.982
-132.47739936822828,-0.918,0.74,-0.916,-4.082,-0.423,-0.899,3.535,-5.62,0.252
-121.84179911144474,0.722,0.422,-0.209,-0.107,4.122,1.896,-0.497,-0.638,6.918
-148.06191524113817,0.343,1.092,0.405,-0.691,0.362,1.547,74.326,-0.215,-0.366
-154.0984407406295,0.567,-0.555,-1.711,-0.792,-0.827,-0.258,2.934,0.254,11.102
-136.27612417044827,-0.336,-0.381,-0.55,-1.894,0.722,-0.097,0.265,0.829,-1.285
-128.42194079062978,0.07,-1.253,-0.73,8.038,0.255,-0.948,10.483,0.683,0.691
-147.08765457474274,-0.764,-2.173,0.019,-4.059,0.819,-3.089,0.598,-4.245,-0.028
-151.80852435038307,5.652,-7.26,-0.429,0.15,1.649,-1.146,-2.815,-5.302,-4.972
-135.78651968038042,2.555,0.685,1.292,0.055,1.149,-2.752,0.036,-0.887,0.745
-140.19656492069086,1.352,0.834,4.593,0.88,-0.351,-4.532,-0.308,0.337,0.913
-135.67582605613055,0.05,-0.898,-0.257,-0.354,0.043,0.937,1.233,-0.4,0.094
-138.12918870573256,-18.576,4.174,0.928,2.225,2.424,0.058,-0.158,1.171,-1.79
-136.20746209317812,3.652,-0.318,-0.619,0.236,-1.417,2.05,-0.328,0.642,-0.42
-133.63712546548652,2.36,0.844,-0.251,0.284,-11.2,17.995,-2.474,-3.15,2.659
-137.61402181152354,-1.448,-0.51,0.491,0.325,-2.177,-0.545,0.21,0.577,20.613
-139.61631281662122,2.954,0.973,-0.025,-0.842,-0.765,-1.269,0.735,-1.255,-0.405
-139.9377686699657,0.594,6.077,-1.43,-1.223,-0.063,4.606,-1.695,-0.738,8.021
-137.7868607781776,-3.966,-0.491,0.248,0.523,0.132,0.513,0.479,-0.984,0.033
-140.19690841829726,3.134,1.325,-1.61,0.25,17.265,3.478,-5.964,2.505,0.024
-139.16133032248143,-0.296,0.276,0.334,0.4,22.78,81.386,0.107,1.84,0.522
-133.6195664890681,1.066,0.256,-0.34,-0.382,0.049,-0.696,0.288,0.068,1.187
-133.26769288757808,1.103,-1.178,-1.525,6.408,-0.874,0.101,-0.64,0.761,-1.018
-129.4717523814288,-0.653,4.236,4.985,-0.322,-0.412,-2.153,-0.37,-2.337,-1.467
-127.2103114398268,-0.492,2.198,-0.11,1.791,-0.495,1.411,-0.244,-0.295,1.984
-130.9186023049212,31.089,3.487,-0.932,0.424,-1.144,-0.103,-27.735,0.295,-0.139
-132.4539298676088,0.606,5.738,7.454,3.284,-1.331,1.81,0.568,0.132,-2.447
-102.48843971725923,-0.129,1.214,0.376,-0.964,-0.46,-0.529,-0.233,-0.056,-1.086
-142.49362239186215,-0.15,1.656,-4.142,-2.282,0.094,1.169,7.444,1.499,12.201
-131.90277101630585,80.014,128.014,-1.144,-0.254,0.277,-0.456,-0.542,-1.896,0.631
-135.5623243840261,17.883,-5.067,5.462,-0.421,-0.618,-6.705,1.459,8.014,10.224
-121.85878467541954,0.02,0.361,0.064,1.149,-1.594,4.039,0.784,-0.603,-0.458
-143.65132549044066,-1.104,6.634,0.578,0.324,-1.005,-1.437,7.314,1.843,-0.408
-150.8718554477262,1.14,0.091,1.395,-0.219,-7.842,3.495,-6.409,-1.186,8.053
-139.7875222841404,-0.393,-3.616,0.24,-0.777,-1.675,-1.246,-25.889,0.334,-0.457
-121.0936085234358,0.14,-2.502,6.39,-1.472,-3.009,3.988,-2.067,2.165,-71.281
-134.3190448015295,3.827,-7.582,0.482,17.985,-16.946,29.246,-0.523,0.798,-15.392
-141.06759751762826,2.911,-1.289,-19.581,-0.33,-0.121,19.092,0.39,0.628,12.989
-138.36773133059472,11.418,-1.893,-6.162,0.276,0.295,2.126,0.02,0.307,-0.908
-134.7185821539057,-0.637,4.229,1.678,2.906,-0.617,-0.723,1.36,0.266,16.8
-139.0943220125987,-2.874,-1.798,-0.642,-2.193,1.209,2.758,0.406,4.151,-4.198
-134.5236814172026,-0.318,-0.601,-0.648,-9.04,0.338,0.068,-0.071,-1.892,0.253
-139.86910688527172,-0.607,6.039,2.654,-0.367,0.941,0.808,-0.321,-0.375,1.358
-135.54658576972494,1.339,0.277,0.652,0.558,-0.689,-2.005,-5.402,-0.164,-0.365
-128.34731046785706,-1.796,-0.487,0.867,0.029,-0.113,0.853,-1.681,-0.588,-0.127
-137.44375842457939,4.978,0.528,0.545,-3.781,-0.579,0.26,1.523,-1.126,168.216
-131.95629491042638,-1.784,3.505,-0.727,0.01,-3.088,0.223,-1.101,0.038,-3.749
-141.98781676046926,-4.755,-5.476,-0.228,-2.226,1423.571,0.388,-0.486,-2.575,-11.358
-138.4968841464733,-1.215,-0.144,-3.375,-2.168,1.421,-1.447,-0.064,-0.036,0.423
-114.62783829534293,-1.069,-0.132,-9.965,-0.618,1.012,0.932,2.388,0.951,-1.231
-144.78895954815968,-1.333,591.671,-0.789,14.05,1.19,-2.242,6.533,9.13,0.815
-128.6363687043327,-1.507,0.372,-0.428,0.711,-1.053,-2.27,1.347,0.509,-1.024
-138.01661504301157,-2.742,-3.163,-0.64,1.499,-1.777,1.579,-1.295,0.354,0.067
-138.91057248533292,4.169,1.168,2.001,-0.111,-3.209,0.926,0.333,-3.857,-3.331
-126.3281839908769,-1.747,-0.392,-1.704,-1.631,-0.541,-1.685,-0.563,-16.121,1.282
-141.03611173391562,1.251,-0.617,2.027,0.308,-0.193,1.365,2.244,-0.858,-0.31
-134.71951620104323,-1.997,-0.362,1.111,-2.258,-0.967,-1.744,0.45,-3.989,-0.284
-131.34960714625433,2.0,40.143,2.125,-0.24,1.846,-0.228,0.292,47.102,-0.151
-132.86979639308743,-1.079,2.555,0.826,-16.822,-2.427,1.46,0.126,-0.256,0.004
-128.87805883623358,0.894,-5.308,1.679,0.728,-4.039,0.676,2.365,1.796,1.208
-119.68293734985254,1.195,4.253,-1.36,0.34,-37.536,1.368,-0.846,-1.025,2.022
-135.39015802829047,9.331,-0.161,-0.553,-1.792,4.087,-6.434,-0.145,0.673,14.068
-133.65087316896089,5.87,-0.074,-1.24,2.522,2.876,0.532,0.58,0.66,0.175
-121.59601514197372,0.183,-9.708,-0.828,-1.595,-1.713,-0.397,-0.008,4.279,0.544
-143.6853833332351,7.15,-13.95,0.085,0.229,-0.99,0.84,5.343,0.543,0.336
-142.02476700330678,-0.379,-0.523,-0.2,-2.058,-1.922,0.837,-14.813,-0.156,0.73
-138.52038148549963,-2.336,3.707,-5.249,0.01,0.42,2.102,-2.192,6.887,1.055
-105.03836043185983,1.172,0.652,-9.792,-0.708,-7.458,0.837,-0.137,32.973,-0.097
-127.04507614531175,0.241,0.247,33.729,-3.098,1.235,1.516,-0.6,-1.357,-1.801
-128.03808353572276,0.742,-0.916,0.721,-0.154,0.986,1.117,0.925,0.069,0.659
