Response,Explanatory1,Explanatory2,Explanatory3,Explanatory4,Explanatory5,Explanatory6,Explanatory7,Explanatory8,Explanatory9,Explanatory10,Explanatory11,Explanatory12,Explanatory13,Explanatory14,Explanatory15,Explanatory16,Explanatory17,Explanatory18,Explanatory19
-14.110872195814006,-20.393,-0.137,-0.276,0.381,1.697,0.178,7.351,-0.714,-0.539,3.082,-0.576,0.44,-0.846,6.393,-1.692,-0.4,0.717,-0.558,0.535
-16.549219629542595,1.158,1.258,0.977,0.799,-2.969,0.517,-1.937,-2.125,1.013,1.442,1.374,0.158,-1.068,2.404,-0.571,3.288,-0.172,-0.348,0.688
6.494233568593394,2.482,-2.25,1.348,0.583,1.125,2.785,0.327,2.656,-0.341,-1.517,-3.139,-8.743,-0.032,-0.238,-1.287,0.153,-0.495,-0.415,-0.453
-51.41786927798364,-0.634,0.998,1.439,-0.041,-2.285,2.227,-0.299,-3.817,0.047,1.165,-0.548,0.269,2.288,0.88,-10.984,-0.793,0.35,-0.405,-2.317
-37.53451154477007,1.021,0.217,2.069,0.912,0.113,0.162,-0.488,-0.399,-14.268,6.713,0.456,-1.723,1.919,1.677,-2.148,-0.412,1.11,0.474,-0.982
-105.3846846682932,2.33,-0.196,-1.729,1.938,-0.165,-0.765,-6.832,0.376,-0.592,-1.535,-3.222,0.196,-0.277,-0.211,0.554,-3.536,-0.349,-3.384,-0.225
-45.93371173848636,0.58,-0.975,-0.34,-0.155,0.055,2.038,2.925,-5.419,0.924,0.12,7.358,-1.174,-12.311,1.456,-0.329,-3.672,-0.121,-9.381,0.247
-47.8579422466786,3.18,1.836,2.179,0.609,0.597,1.18,-3.569,-1.101,-7.67,-2.219,0.851,0.822,0.165,0.144,-3.565,0.786,-8.634,0.343,-1.303
-21.503107353136006,2.615,-0.33,-1.265,-2.139,-12.191,0.858,-0.025,4.383,-0.664,-0.644,0.2,-0.206,0.661,-0.776,0.877,-1.308,-0.717,-1.72,1.928
-15.283579986580401,-0.22,0.374,-0.733,0.677,0.755,-1.708,-2.775,-2.243,-0.387,1.608,1.798,2.283,1.164,-0.674,3.366,-0.368,-1.549,10.118,0.812
-75.38815941584546,1.216,-1.089,-0.299,-0.215,-3.351,-1.272,-0.152,1.026,-0.238,-0.486,-2.662,0.568,-7.84,13.928,-0.6,-0.338,1.226,-0.379,0.499
-32.231323506938665,1.119,0.496,-3.333,-5.927,-1.552,-0.123,-0.439,-0.144,-0.775,-1.845,0.134,-4.336,0.654,0.086,-0.325,-7.184,0.176,-1.745,-0.983
-43.185585569435986,-0.465,1.016,-0.193,-1.305,-2.813,-1.381,-0.598,2.169,0.557,2.063,-0.29,1.172,-0.163,-2.33,0.195,3.998,-0.588,1.436,45.749
-132.12396248906046,15.286,-3.372,0.879,-7.702,0.994,14.091,2.662,-0.673,-1.348,0.061,3.456,-1.067,15.471,0.292,2.297,-2.62,-1.382,-0.712,0.194
-109.15281754004606,0.109,-1.583,0.324,2.29,-0.108,0.545,0.385,-0.725,1.331,0.393,-4.461,-0.389,-1.683,-0.712,-0.075,-0.254,0.246,-0.862,-2.386
-39.17567284978426,-3.591,0.545,-20.075,-0.585,3.275,-0.186,-0.578,0.478,0.876,-0.253,0.81,1.422,2.086,-46.059,-4.636,0.805,-0.395,0.487,-1.797
-49.828741102080755,-1.151,5.969,-3.283,-2.654,-2.192,2.127,-1.168,-12.332,-0.592,-2.032,0.458,2.014,-2.544,3.874,-3.242,1.127,-3.343,-22.145,-1.508
-109.91711443852776,12.181,0.489,1.243,1.603,-2.188,-1.848,-0.824,-0.792,-2.789,-10.174,3.696,-1.45,1.31,-0.769,-0.158,-0.282,-0.807,-0.481,1.163
-10.199040233379797,1.032,0.149,0.695,2.694,-36.899,-0.68,-2.37,-1.781,-1.296,-1.326,1.722,0.002,0.533,-0.448,-0.63,-3.706,-0.699,0.631,0.067
-54.28474900901984,2.693,1.277,2.179,0.357,4.378,-3.988,-0.673,3.735,0.856,-12.421,-5.663,2.393,-7.788,1.043,17.865,0.046,-2.011,-1.068,1.312
-75.19630439911347,-1.012,1.814,0.186,0.021,-27.943,0.857,-3.015,2.381,-1.349,0.31,0.616,-0.311,0.385,0.351,-0.032,-1.292,-4.526,-2.015,-20.941
-122.1413067079912,-2.797,-1.827,-0.108,-1.003,2.44,2.025,-0.209,0.1,4.072,-1.215,0.479,-0.293,-0.079,-1.061,-4.87,1.303,-0.545,-1.5,0.729
-21.399201354531886,0.012,-2.628,-1.369,0.697,-0.262,1.539,-0.148,0.345,0.08,-0.687,-0.242,1.454,0.217,0.053,8.565,7.446,2.543,0.449,0.202
-45.336219052801155,-0.742,3.162,-0.838,8.584,-0.344,0.917,0.565,-0.559,-0.67,0.619,0.013,0.594,1.382,-0.481,0.124,150.255,1.906,-0.264,-1.041
-59.22123239680579,-0.162,1.355,1.924,-0.744,-0.693,-0.202,-0.388,-0.51,18.552,-1.873,0.895,-1.459,-1.645,0.596,-0.674,-0.339,-0.203,3.36,-1.08
-41.48969486019205,-0.136,-5.925,0.363,20.493,0.18,35.223,0.207,15.668,-1.097,1.308,0.662,-1.06,0.323,0.539,0.753,5.45,-1.444,-0.564,1.219
42.603651508098565,0.144,3.816,-0.746,-57.617,0.365,1.314,-0.847,1.664,-0.314,-0.819,-0.367,-1.905,-0.469,-0.5,1.972,2.031,3.418,1.888,2.103
-96.04746716499085,4.372,0.145,-0.142,-1.113,-3.911,-1.644,-0.032,0.463,-0.324,-0.038,0.063,0.462,-2.701,0.947,-4.136,0.592,0.809,-0.743,-0.481
-45.88368749262593,-0.22,-1.001,37.121,1.002,0.342,5.07,-0.549,0.049,2.082,-0.084,0.052,-11.521,2.839,-1.59,1.183,1.064,-1.361,-1.954,-0.507
-56.052332115877284,-0.16,-1.763,0.779,0.707,-0.355,1.078,0.428,3.61,-1.484,0.286,-4.772,-16.792,1.003,-1.465,-0.753,-2.845,1.711,-1.064,-0.902
-81.69169596677281,1.922,-1.322,0.531,-0.989,-1.32,-1.137,2.78,-2.68,1.595,0.033,-1.081,-42.61,-5.006,-0.637,8.644,0.904,0.494,0.05,6.65
38.36295082799671,-0.676,-6.281,0.361,3.445,1.366,-0.447,-0.051,4.859,1.163,-15.855,0.987,1.438,-0.822,0.031,-0.372,1.398,0.66,-0.533,1.689
-63.22986325915141,-3.911,-1.48,0.29,-1.799,-1.412,1.64,-6.961,2.055,-5.131,-0.206,1.634,2.719,-4.201,2.558,-2.055,-1.146,-0.193,-0.484,6.379
-59.87050858563194,0.094,0.179,-7.739,0.326,-0.122,-0.066,-9.189,0.97,-0.941,-0.637,-0.556,-0.23,-0.428,-1.199,0.429,-1.985,-0.074,4.414,-1.966
-26.169912388808452,0.251,-0.632,0.44,-0.846,-0.792,0.322,0.848,0.151,0.254,-1.178,-0.25,-4.317,2.718,0.863,0.073,-0.304,0.032,-1.343,14.282
-91.98245152842917,1.52,-3.553,-0.327,13.685,-1.408,6.23,1.452,4.434,-2.38,-0.709,-0.342,2.177,-7.172,1.761,-0.517,-2.396,-166.014,-1.195,1.148
-46.2449054494352,0.585,2.793,0.31,0.047,2.256,-1.008,0.479,1.081,-1.204,1.47,-0.294,-0.814,-0.135,0.459,3.742,-0.571,-1.314,-1.481,2.112
17.9715482423825,-4.131,1.23,-0.296,0.432,6.94,0.101,-1.165,-0.117,0.003,-0.331,0.265,2.176,0.935,0.969,-1.458,29.01,0.777,0.164,2.78
-29.60473462107385,5.605,-0.025,-3.508,0.73,-2.18,1.267,-0.847,-1.903,-2.779,-3.414,-1.97,0.535,-0.485,-1.554,-3.099,9.069,2.961,1.639,-13.547
-65.06463860202429,-0.427,0.01,4.618,-1.04,-3.4,-0.781,-0.288,1.077,0.434,193.152,1.343,0.657,-0.433,1.499,-0.048,-6.57,-0.219,0.858,0.661
-15.278323727212697,14.854,-0.271,8.021,2.761,0.162,0.017,-0.648,-0.806,0.227,2.056,0.38,0.273,0.46,14.692,-2.604,-1.623,-1.121,-0.586,2.065
