Response,Explanatory1,Explanatory2,Explanatory3,Explanatory4,Explanatory5,Explanatory6,Explanatory7,Explanatory8,Explanatory9
-116.26046412245367,-0.503,-9.702,14.527,0.856,2.544,0.779,1.195,-4.026,-0.13
-98.18017363500846,0.33,2.826,2.472,-0.443,-0.574,1.726,1.577,0.682,0.27
-104.64094951907515,-0.343,-1.139,3.528,0.57,0.083,7.95,-0.907,0.3,1.048
-110.21646303050711,0.42,-1.005,17.038,0.16,-2.714,-0.585,1.268,-0.326,2.081
-114.4895225865727,0.396,-2.106,4.377,-1.236,-0.551,-0.565,-4.088,-2.997,-0.176
-101.47893935666823,-0.404,1.099,-1.063,-0.219,-0.883,-0.727,0.391,1.402,-5.073
-116.68131118464962,-0.956,0.679,-0.389,4.293,-0.269,8.166,0.363,5.537,-1.251
-100.39633990038551,-0.803,-0.326,-2.945,-4.674,0.26,-0.827,2.685,1.422,-8.612
-103.94735446382218,-2.057,1.078,-1.139,8.746,-0.94,-5.448,1.843,0.508,3.097
-106.92835282612047,-0.067,1.639,0.07,-0.471,7.888,1.118,48.944,-3.788,-0.337
-126.20822036453235,-0.353,0.882,-0.544,-0.145,0.47,0.087,0.018,0.953,-1.569
-111.5185251409341,1.439,1.183,10.162,-0.171,11.127,-4.312,-1.635,-6.217,-0.259
-106.55019330692741,0.429,-0.557,-0.827,-2.42,-1.654,-1.24,0.956,9.23,-0.226
-106.20114852918145,4.974,3.309,14.406,-0.513,5.18,-0.589,2.137,-1.595,-0.479
-119.67028835311208,1.021,3.11,2.941,4.795,-0.223,2.644,-11.935,-0.932,2.719
-114.80599925153574,0.302,1.127,-2.314,-0.05,-1.69,-0.337,0.668,0.223,2.761
-110.78299002918916,-1.891,1.501,4.888,-1.357,0.263,-0.232,0.507,0.218,1.396
-111.956,0.52,8.849,-0.358,0.774,0.655,7.323,0.068,0.832,-8.043
-110.60409492993782,6.919,1.34,-0.397,-2.401,2.748,5.016,39.642,0.124,-2.915
-111.88351781008122,-0.153,-1.424,-0.101,0.874,0.096,0.29,-1.232,0.791,0.043
-114.21907750167115,2.343,0.07,0.487,1.733,-5.374,0.113,-0.111,3.817,6.464
-106.46465451800402,-0.636,-2.265,0.607,-0.691,0.415,0.163,-1.007,-0.229,50.652
-116.57229422257694,-1.108,0.933,0.023,-0.701,-0.783,-1.008,1.259,0.319,0.719
-110.39324660114015,8.88,-1.248,-0.346,-0.339,0.162,2.049,5.45,2.09,1.517
-113.58756818734891,1.074,31.374,-0.311,0.095,-0.756,5.362,1.744,-0.207,-0.226
-111.92133010663036,-0.431,-2.921,1.709,-2.625,-0.211,-0.428,-0.983,-1.854,1.81
-110.44446951300093,0.505,-1.937,2.085,-3.722,0.608,23.45,1.593,2.03,257.517
-112.86716493926662,5.415,5.84,-1.141,1.031,-0.454,-0.543,-1.347,-4.075,2.151
-102.79820767262811,-1.98,-1.048,-1.028,2.994,3.956,0.422,4.905,4.21,3.195
-108.93854157176136,-4.088,-0.328,-3.047,2.223,0.601,0.483,-0.243,-0.286,1.251
-126.8175300847966,-0.489,-1.421,-4.954,0.202,2.095,-5.016,10.853,-9.121,0.081
-111.62966424767704,1.895,0.861,0.023,0.794,-2.086,-0.429,-0.437,0.426,1.328
-103.73367195993174,0.515,0.277,0.262,0.139,-33.824,1.074,-0.514,-5.694,-0.372
-109.50587171151408,2.638,1.905,-3.104,0.02,-4.941,0.506,11.708,-1.146,0.481
-119.57177484144472,2.696,0.015,-1.456,0.865,0.597,0.807,2.26,3.658,-1.645
-108.52307134651633,-54.932,0.666,-2.714,1.878,5.955,0.325,1.104,-0.01,-0.847
-107.67085689547847,1.704,0.137,1.234,-0.706,-14.182,5.756,3.251,0.053,-0.566
-102.59721667792783,-0.263,-24.243,0.418,-0.419,-0.388,1.8,0.7,-0.329,1.897
-98.24108285555383,-1.956,-0.138,0.559,0.943,-0.902,259.837,-0.035,11.424,0.757
-111.25962833289358,6.953,-0.943,-0.453,0.274,1.597,-11.428,-2.244,-6.687,0.63
-111.1666518263436,3.524,0.772,-1.205,0.461,-0.528,1.208,-5.059,-0.877,-0.759
-104.07928840444822,-4.235,-3.803,-0.365,-1.61,0.594,45.808,0.279,-0.268,-0.007
-126.56610032734032,-2.25,0.36,0.449,2.797,1.683,0.904,-4.237,0.322,0.129
-113.56987141015051,31.83,-44.643,-2.753,1.058,1.418,3.404,-2.878,0.336,0.83
-104.73814280156442,0.598,-0.622,-0.202,-7.851,4.332,-0.013,5.581,-0.4,-1.436
-94.78894065039651,-0.469,1.19,-0.071,-2.535,0.77,0.016,-0.612,-1.813,-3.018
-109.55205513889187,-0.235,0.113,-0.435,-0.601,0.729,-0.155,1.586,0.023,0.564
-112.98068264894033,1.777,-2.819,-0.403,-2.397,-0.136,0.01,1.99,1.818,0.276
-119.00875603693848,-0.253,3.657,-0.649,4.946,-7.492,3.71,-1.859,0.201,-1.947
-105.44907284706599,-0.521,1.234,-1.777,-0.96,0.218,-121.016,0.239,-0.395,-0.488
