Response,Explanatory1,Explanatory2
-163.55643627556293,-3.578,0.914
-162.20642801926223,3.287,1.255
-160.801966579261,-0.935,0.572
-141.71201725774515,0.518,-0.098
-155.58743394984918,-0.021,-16.988
-169.31336447541128,-1.481,-0.343
-171.70175135817482,-9.78,0.835
-181.90585153112977,-0.182,-0.058
-180.51403756094078,-7.492,0.193
-160.18888694755776,-2.661,1.329
-165.22512036371086,0.108,0.326
-156.67896802486385,0.21,-0.033
-170.3817071956503,-0.234,3.683
-186.36679239266124,1.473,-1.055
-164.2688882667315,-0.586,0.23
-165.44032354512618,-0.484,3.048
-177.70125087347762,0.728,0.258
-166.6651580948502,-0.219,-1.426
-156.1266832717797,1.384,0.775
-153.33711581320807,-1.069,4.944
-162.52680449063118,0.157,1.669
-166.6100964803501,-0.225,0.455
-165.85968800636635,-0.583,5.831
-171.76050497562886,-11.415,1.21
-156.08315646042698,0.617,0.128
-177.59724921153273,7.806,-1.502
-176.63915495859024,0.563,6.157
-159.7117226629954,-0.737,3.981
-166.24742812846117,-8.011,-0.751
-146.24064163242593,-0.253,5.563
-173.87483180405835,-0.821,4.244
-182.42802870706618,3.673,0.251
-164.7482562450626,-0.213,-5.235
-172.0484383621644,-2.99,0.606
-173.64347195612527,-1.313,1.784
-176.06737541033522,3.695,-1.068
-174.76704018980027,-0.262,0.362
-163.82045046498706,1.37,-9.689
-168.46327093357283,1.137,0.081
-158.18358084727564,0.039,-0.717
-166.15913232601264,-106.803,1.079
-165.77780907576184,-1.135,0.363
-153.26464962725709,-1.691,-1.662
-183.55492630302825,0.311,1.831
-176.64648327714482,-0.695,9.483
-167.82520235594404,-2.51,1.88
-200.9347734656205,-0.944,-5.813
-155.54524168923518,-12.056,-6.981
-162.28267690697055,0.9,-2.983
-169.54007702444986,-3.69,-9.751
-165.98080880999692,-1.686,0.655
-162.17821854449744,-0.673,-1.064
-164.02172015733854,2.122,0.457
-164.53786031727353,0.367,-2.333
-151.97785248905916,0.155,-0.235
-170.2866781275028,-1.449,6.271
-153.02509140712368,2.342,-0.918
-167.02384045122974,0.303,-6.341
-164.21909357906173,0.254,2.196
-160.56535275561131,-0.331,-0.977
-180.43550130596773,-4.431,1.497
-170.87642854346674,-1.025,-2.458
-162.70598190403993,-0.651,2.453
-161.03565772085148,1.768,0.52
-156.80985367340784,-0.383,0.053
-172.03031865988743,0.882,2.313
-179.02380825256662,0.627,1.427
-166.66853309197342,-4.379,1.533
-189.870411236177,-4.277,1.235
-166.2936270843248,-4.013,5.529
-155.82227413399897,1.603,-0.16
-162.1680611835551,-0.294,0.421
-166.4425826739033,0.08,1.266
-160.86306188460838,23.066,0.027
-166.66489977670633,-0.168,-1.97
-155.01238223627197,0.093,0.858
-178.39221496799559,2.115,3.452
