Response,Explanatory1,Explanatory2,Explanatory3,Explanatory4,Explanatory5,Explanatory6,Explanatory7,Explanatory8,Explanatory9
28.681472448468174,1.226,0.088,3.996,-6.267,-5.203,0.056,16.526,-7.74,-0.597
15.457441892953808,3.242,0.057,36.867,-1.767,2.145,0.418,0.66,0.898,-0.295
47.776854690175654,-2.743,0.521,1.014,5.4,4.11,-2.322,-4.67,-0.134,-0.603
59.89829882662903,-0.477,1.919,-0.41,0.249,0.986,-0.136,0.573,1.836,0.22
8.086257416630787,0.306,0.323,-31.599,-2.131,-21.0,4.578,0.882,0.486,-1.844
23.779283764576352,5.135,-5.934,-2.285,-2.521,-0.224,-0.363,4.292,-1.717,1.14
48.87580336264261,1.899,-2.715,1.592,0.389,-25.829,1.122,-0.53,-1.116,2.523
73.94633309170847,-4.066,-24.331,-0.979,-1.264,-39.52,1.252,2.524,-1.957,0.817
161.71039009019816,2.258,1.063,-0.403,-0.432,5.516,-2.628,-0.214,-0.602,0.004
37.51531016563239,3.36,0.567,-0.106,0.251,4.714,0.257,0.271,-0.667,-3.85
41.66886953930818,0.636,-1.276,-0.255,-0.141,-0.64,-0.006,-12.08,1.77,0.222
60.58913328985377,7.454,-0.169,0.087,-1.033,3.926,0.907,1.592,0.365,-0.474
38.14401012943491,-3.673,1.617,3.959,2.108,0.003,3.088,3.216,-0.556,-14.982
67.63195993894804,0.41,-0.049,-0.916,0.325,-0.081,-1.199,0.156,40.53,0.181
21.61851434812174,0.217,2.284,-1.082,0.653,-0.361,-0.912,0.241,-1.019,1.759
30.31646027587518,-0.412,-0.565,0.197,4.679,-1.199,-0.423,-2.144,-288.214,-0.832
37.11378837185321,-0.856,1.719,-0.657,-1.141,1.219,-6.667,-0.083,0.745,-0.824
23.952712007901052,-2.788,5.97,1.206,-1.1,0.547,-0.387,-1.369,1.047,-7.248
47.52499520278765,1.256,1.651,-0.255,7.79,-1.827,-0.202,-7.148,0.307,-3.507
12.362943494774386,-1.664,-1.406,2.39,1.262,-4.257,0.114,-0.009,-2.77,0.911
58.02742153080339,-10.192,-0.808,-0.097,0.135,-7.979,-1.12,0.266,9.061,4.117
86.51899563065268,-0.59,-0.233,0.26,-8.814,-0.701,-0.695,-1.145,-0.795,0.248
64.04991723722063,0.345,0.44,0.229,8.93,-1.082,-2.644,2.288,-0.696,1.002
47.19570198198291,0.161,-1.948,0.15,1.864,1.268,-0.0,-0.212,-3.381,-0.726
75.89879643558686,-0.391,-0.463,-0.075,-0.072,0.967,1.788,-1.605,-0.56,-7.489
64.11246455164272,-8.111,4.207,-0.527,-1.952,0.359,0.335,30.394,0.249,-1.348
2.0816107904269563,-9.232,3.302,-0.197,-3.057,-1.535,0.044,0.259,0.744,2.066
69.71414129492014,8.563,-0.716,2.098,-4.496,-0.127,0.176,0.439,0.215,-2.703
20.82084298029411,-1.344,-0.503,2.213,58.234,-0.856,-0.121,-0.75,0.388,0.643
-10.057748895733988,0.38,29.41,-3.022,-0.778,0.352,-0.583,-0.372,-1.377,-17.988
37.74339221486219,0.703,-1.822,-0.294,-1.507,360.927,3.976,0.393,0.526,0.028
31.552052799008298,0.007,-1.522,0.547,3.41,-7.091,-3.363,-0.053,-0.939,-0.895
53.19227994969588,-0.825,-0.3,2.798,13.627,4.138,-3.96,-0.538,-1.262,0.04
44.99843492163577,1.348,-5.709,0.025,0.239,-1.894,1.421,-1.519,-0.47,-1.763
84.603890042833,-3.201,2.903,0.012,0.15,-8.633,-2.466,0.964,3.729,1.91
56.97674572827025,0.082,1.64,-1.785,-3.282,28.582,6.04,-2.456,2.489,-1.499
42.362861498577296,-1.857,15.321,0.072,0.581,0.887,-0.398,-0.35,0.428,0.511
28.042453715533835,1.666,-0.952,-0.179,1.3,1.139,-0.758,3.754,-0.673,-1.704
46.375402118669015,-2.952,-5.839,-1.321,1.429,-0.083,-3.62,-0.488,-0.029,0.309
80.61571792281308,-6.321,-0.128,1.654,2.009,0.178,2.53,4.013,-0.32,1.392
19.683815569901643,-1.396,-0.731,-0.863,-1.816,1.126,1.318,-1.045,2.67,-0.181
39.22509601602501,7.527,0.145,1.925,4.109,-10.859,-1.459,0.342,-10.334,0.083
80.44972125778214,-0.327,-0.028,-1.253,-0.832,-1.355,1.68,-0.411,0.035,-0.742
49.920938363980355,-0.363,-3.333,-0.379,1.411,1.029,-0.07,2.596,3.462,1.042
58.366988540423804,-1.383,0.151,4.388,-1.183,0.469,-0.315,-1.278,-1.358,-1.583
46.818979929986334,-0.312,-0.992,7.882,-0.843,-3.557,-0.174,-0.929,-0.428,-0.221
65.28444773137602,8.963,-1.47,-1.118,0.709,-0.448,-5.081,-0.871,0.564,-0.261
55.49801917174768,3.007,1.24,-0.452,-1.968,-2.006,-1.042,0.388,-3.985,-3.903
82.67643903179568,-0.094,-0.773,-3.778,-0.507,-1.966,-18.548,-0.417,-0.104,0.802
12.975859496037918,-0.997,1.338,7.058,-0.263,-20.069,-22.444,0.741,0.887,2.205
38.05797215806602,0.241,0.308,0.944,0.443,0.162,-0.252,0.953,0.25,1.362
58.60931718506492,1.752,0.708,-1.635,0.338,-1.256,-0.081,-1.312,0.724,1.622
31.575252667555603,1.006,0.979,6.456,-0.506,0.39,1.94,-0.034,1.392,-0.444
73.45141661069917,0.617,-1.626,-0.733,-0.697,12.095,0.703,-0.52,-0.83,2.259
29.086220264916626,-0.413,0.036,-0.026,3.445,0.391,0.877,0.981,2.544,-0.168
48.469246386502924,-0.319,-1.954,0.473,0.799,0.421,-0.458,3.822,-0.77,3.343
35.290806552217035,-0.19,2.284,0.186,4.641,2.109,2.389,1.768,-4.648,-1.879
84.3713555487763,1.135,-1.632,0.17,3.764,-2.187,-1.686,1.808,-6.476,0.107
50.56665662093819,-0.73,-1.08,0.017,5.761,1.695,1.321,10.758,0.673,2.627
45.690869663772865,-0.407,1.105,0.023,0.614,-1.471,-0.244,1.148,0.225,0.473
93.14344796228264,-1.476,-1.03,0.141,0.039,10.626,-4.52,0.277,-0.348,1.31
51.42153578816698,0.623,3.952,45.175,1.106,-2.377,6.368,-0.815,25.06,-0.97
-18.95371500074856,-0.564,30.0,-1.311,-0.112,0.824,-0.192,0.533,0.375,13.809
61.526702708462494,-0.393,0.322,6.274,0.059,-0.655,0.628,0.005,3.994,-1.55
8.354539465123397,0.691,1.556,-1.364,5.461,-0.192,0.256,-14.844,0.502,-1.614
45.90051963510352,-8.873,-1.407,9.539,-0.167,0.295,1.122,-2.941,1.868,-80.724
39.45283926104043,-0.789,1.895,0.121,-0.421,-0.173,-0.476,-0.771,-0.136,-2.939
53.24709628236525,1.33,1.034,-0.667,1.047,0.422,-0.109,-0.73,0.355,0.749
52.501649574938604,0.123,0.997,-1.699,1.493,-0.334,-0.318,4.946,-11.066,-2.388
16.1776881553019,0.307,0.162,2.72,0.529,0.747,-1.185,-7.516,-5.823,0.618
43.35773733864401,-1.581,-1.684,-0.545,0.983,-0.92,15.627,0.049,-45.047,-4.035
50.039854794824244,-0.113,-17.229,1.284,-1.888,-1.961,0.822,206.3,-0.08,-0.165
49.75670688527533,-1.044,-11.274,-4.19,-1.118,0.258,0.859,-1.291,-0.679,-0.183
61.5914014309794,0.092,3.28,-0.362,-0.349,-0.22,1.338,-1.232,0.032,0.347
43.09791726900857,-0.775,2.051,1.86,-3.223,0.789,-0.934,-0.681,-2.881,1.419
-18.7156070211623,0.139,1.291,-0.161,-0.135,1.686,0.98,-10.916,0.135,-0.413
32.94857258827345,-0.477,-0.207,1.975,0.617,-0.889,-2.21,-1.426,2.507,2.245
48.97628101230258,0.215,0.801,0.44,-0.125,0.158,4.274,-0.27,0.43,3.061
47.98168692149251,-0.243,-2.42,4.356,-0.048,0.046,1.381,5.839,-0.228,1.515
51.99659003248552,3.042,6.049,0.697,-1.353,-3.657,-0.358,-0.211,-2.176,-0.345
31.643078464466473,-0.353,0.221,-0.849,0.983,-2.614,0.541,-2.839,0.283,0.796
