Response,Explanatory1,Explanatory2,Explanatory3,Explanatory4
91.47170881082734,-0.874,1.309,-1.884,-0.254
78.13045137521321,3.148,0.783,0.103,-1.214
74.91865929242097,0.107,0.425,-0.213,0.244
80.99036101656495,-1.207,0.793,-2.156,19.069
56.62353701377248,1.228,0.011,1.548,115.024
76.88842169988976,0.763,-4.555,1.055,25.737
71.87305429806607,-1.793,-0.395,0.244,-0.354
75.14685402844319,8.225,-9.575,-1.495,0.18
74.30583786531338,2.28,0.959,-0.209,-0.207
71.52647021890215,-0.54,0.923,0.024,0.205
75.97856413658133,-2.861,0.596,11.634,0.747
69.6412465553463,0.6,-0.958,-2.148,-4.306
66.58781188935613,-2.869,3.638,-0.174,-0.508
72.95061020503503,0.663,-0.745,-0.119,0.175
79.6239883878367,-1.189,0.124,0.626,3.059
78.28794628416458,1.092,-0.528,-0.321,-1.233
81.80774332276692,1.414,4.061,0.39,1.425
79.39406971201124,3.804,3.673,0.038,0.826
70.6855726554351,-1.885,6.107,5.668,-7.03
68.4778863647404,0.287,1.817,0.448,1.33
85.95512832568981,19.306,-0.374,3.129,-1.058
72.08389053570411,-4.483,-2.871,1.309,-0.592
76.73688974471793,-0.683,0.167,0.184,-0.005
64.18493966835325,0.794,0.132,-0.267,0.008
86.33235183018883,-0.905,2.83,-0.904,1.084
67.01490484472215,-3.508,-13.864,-0.233,-0.321
82.9263626018243,0.235,-1.514,1.469,14.474
63.55010356430978,-0.419,-3.292,-5.818,0.067
72.01112930020109,3.478,-2.242,-1.364,1.402
61.988,109.039,-7.081,0.922,2.101
77.24488826097884,-0.262,-3.641,0.651,9.001
79.73294632466332,-0.322,0.409,-0.92,-0.435
67.8615316768033,-5.434,-1.11,-0.729,0.599
69.88696818411948,-7.983,0.642,0.977,1.048
88.54356743467821,0.599,-0.908,-0.768,-56.569
76.59490585961449,-1.045,-0.744,-0.275,2.722
73.83988541751906,-0.567,0.218,1.308,-16.514
78.71750181734777,0.696,0.245,-0.264,-3.066
75.35798561737259,-0.014,2.968,-3.303,1.612
73.72988236112545,-0.394,-2.193,3.918,-3.846
81.52788658857992,0.185,2.846,-13.694,-0.211
74.62514545139206,0.429,-0.137,0.923,1.011
76.56412832357553,3.659,0.96,1.331,0.422
73.6676944803545,0.294,-1.197,-1.799,1.61
84.43520088686546,1.287,-0.001,0.538,54.448
76.44999211582011,3.082,-0.252,-1.025,0.638
72.27303076800563,-2.616,2.478,-10.478,-0.367
71.77794732751714,1.852,0.054,-3.067,-0.413
85.853758624055,1.191,1.186,-1.211,1.183
78.79676728218713,0.261,2.41,9.334,3.984
79.68563460755787,0.939,2.44,-0.961,-13.137
79.29270490412596,-38.607,-19.594,1.206,0.356
88.14753743625062,0.7,1.265,0.41,0.091
70.58660746687556,-1.113,-0.811,-0.685,-0.363
71.36869684544637,0.09,1.206,-0.094,0.193
72.16852403811917,0.829,-2.341,0.569,-0.525
71.89014766967034,2.02,1.616,1.437,-0.069
89.04501474006653,0.596,0.509,-13.89,-20.184
105.38827569691617,2.189,1.848,-0.141,-2.264
78.67677772225477,0.26,0.378,-0.329,6.051
88.86180722135667,-0.103,0.342,-0.678,-0.357
77.55048401776797,13.19,46.236,0.995,2.86
73.31693827270256,-7.123,0.67,0.699,1.289
76.95818957802135,-0.358,-15.484,1.021,4.014
80.01882113997013,-0.269,0.013,1.757,-0.377
74.19805076244096,0.036,-1.288,-2.359,13.016
85.70798742678384,-0.772,1.42,-1.279,-2.749
61.09471365207274,-0.792,1.888,-9.326,1.112
81.36366836024793,0.286,1.811,6.703,-1.638
75.64878300367265,5.862,0.158,0.189,0.891
97.82986936446441,6.03,-0.793,-1.886,-41.304
79.31061073902026,-0.319,-0.208,-1.942,-3.651
78.13679984443951,2.211,0.979,-30.361,-1.337
84.21821065788137,-5.141,0.17,-9.993,-1.434
78.24056157867304,4.317,-14.212,2.524,-0.933
78.98354781303998,-0.494,3.449,-0.751,-198.055
79.32083884633258,1.036,55.388,-3.011,0.706
69.25134705990546,0.945,-0.037,-0.613,-1.726
79.48144581403564,-1.342,2.555,-0.352,-0.938
80.19606300735381,-0.278,5.266,1.324,-0.318
78.9790350228123,-0.552,2.275,6.758,-4.33
79.04202233539588,5.418,40.741,-0.005,1.411
85.44541727298785,0.253,-6.024,-2.646,0.534
82.50982334175664,0.222,0.452,0.354,0.012
77.26301768010667,-1.285,0.16,-0.157,0.225
79.96815684880306,-2.641,0.076,-0.766,0.062
75.24506166188006,-2.882,-2.108,0.424,0.808
83.30087303122326,2.723,-0.182,0.714,-0.008
79.17538094051375,-0.516,-0.214,0.098,5.448
92.40627478982287,-1.545,0.85,-3.065,0.736
92.5743850464475,5.921,-0.481,-0.539,0.622
78.17493720932589,0.638,-0.171,-0.84,-1.027
75.36981026129315,1.723,0.541,-0.164,1.675
74.79888139012708,1.112,-0.759,-1.167,0.522
71.97980711362355,0.303,2.512,0.209,-0.424
77.53834059094305,0.52,-0.041,3.903,-0.612
84.23368547545799,-32.792,1.093,0.4,-1.295
71.23181706517356,-2.542,3.415,0.702,-0.52
77.07731134606146,0.941,2.931,-0.105,5.053
74.6592162403859,1.326,1.999,-3.103,-0.052
62.93989394019317,-0.542,2.467,-2.634,0.719
74.91667348889554,-0.925,-2.158,-0.249,-0.113
72.50275259186837,-18.371,-8.06,-0.307,-0.409
81.20420429631166,-2.993,-0.239,0.646,3.963
77.52694479023809,20.796,-0.38,-0.315,-0.315
75.72980015759074,-5.281,1.305,1.483,-4.813
76.18149719432871,1.195,-0.428,-1.644,1.825
79.58508070294945,-0.57,-1.109,-0.125,-0.345
78.02586030092701,-2.241,4.187,-0.456,1.064
77.7091015166612,0.833,-0.274,-1.941,-0.173
62.44545243479696,0.441,-1.286,-1.545,-3.237
76.02892770093642,-89.595,1.184,3.552,-94.828
73.83378243735218,0.178,3.369,2.37,-14.242
74.55776050998156,1.144,0.643,1.107,-1.985
78.7685506943936,-0.142,-0.861,0.588,0.271
78.20059829463081,-0.039,-0.509,-0.923,-0.228
74.37913172478557,-0.931,-0.111,-0.409,2.216
84.83296206637236,-39.865,-0.079,-1.236,-0.217
69.72206008998717,1.457,1.714,0.674,1.222
80.1550130839664,-2.266,0.351,0.389,-0.329
77.56057070675942,0.936,0.852,3.951,-0.304
64.54157413705848,-1.165,6.262,4.085,0.095
75.24197561103777,-3.913,-13.594,2.481,0.198
76.72083932441937,-0.437,-3.34,-0.83,-2.897
80.09616942136923,5.427,-0.312,-15.349,-14.734
81.1989360889431,1.992,1.088,6.887,-0.715
79.52138639511031,8.067,0.973,-1.118,-2.021
73.1446830051299,0.66,3.084,0.536,-0.586
78.47611845173394,1.317,0.348,0.803,-4.145
87.01877620518353,1.382,1.657,1.739,0.623
81.6761586930579,-1.407,5.378,-3.381,-0.307
76.00325109292409,-0.172,-1.375,-0.642,1.14
77.89834359638735,31.479,-1.061,0.728,0.782
73.69874218897135,0.393,0.453,-7.515,-17.043
72.36974079895202,-0.943,-0.134,0.281,1.729
76.07209820645016,-2.118,-0.353,-1.674,-0.568
78.70378174437596,-0.401,0.741,-0.205,1.34
81.73199693077602,-0.63,-1.88,0.175,0.495
79.16723678988903,-0.588,0.654,0.391,3.254
81.08349010248179,0.356,-0.971,0.12,0.948
80.19489190158231,1.534,-3.383,-1.378,0.191
76.35086805917012,-0.679,0.267,-2.588,0.428
73.57051429444672,-5.41,-6.268,-0.338,-1.215
77.92696041045548,-0.999,-0.064,-1.719,-0.435
71.90083599686336,0.975,-0.5,-0.556,-0.458
79.42179586612122,1.364,-0.046,-16.375,-2.878
75.95750672648563,1.771,0.7,0.511,-0.106
73.20245143407413,1.153,-0.5,0.811,0.168
76.5916303869613,0.599,-2.943,-0.703,-2.325
77.6994809797509,-3.652,0.241,1.66,-2.555
69.69310536731427,-0.695,-3.111,11.307,-0.088
77.64238406662069,0.927,1.964,-0.144,-0.632
81.40147737695635,-9.906,-0.899,0.356,-7.846
