Response,Explanatory1,Explanatory2,Explanatory3,Explanatory4
-154.22518591508137,6.532,-372.346,0.073,0.175
-150.18894368012164,1.116,14.96,0.453,-2.56
-153.03494589870743,-0.726,-1.722,-0.671,0.778
-156.3714291839738,0.347,1.201,0.557,-0.864
-155.84525031411437,-2.024,-1.472,3.068,4.706
-156.21228341270967,-0.768,4.398,-1.649,2.493
-155.45567130627194,58.263,0.489,-0.274,-1.154
-155.27705156755022,1.571,4.422,1.106,1.677
-160.8784432880496,0.786,-0.362,0.366,0.457
-153.88953155739117,-6.689,0.449,0.364,5.278
-154.81536189067648,0.584,0.086,-0.966,0.217
-151.38281206198917,-3.815,-5.882,1.834,-0.496
-159.07177296624545,0.478,-2.3,0.459,3.982
-154.3387012979581,-1.063,25.598,-1.945,-1.821
-155.97426049956695,-10.295,0.685,-0.001,0.489
-151.4786732877526,21.494,-0.353,0.246,8.762
-152.36583435834112,-0.15,-0.654,0.178,-1.113
-152.41317147179865,0.628,1.751,-0.233,-0.218
-151.64046207664592,8.302,2.076,2.552,-2.223
-153.9859114409702,-4.238,-0.548,-0.136,-0.676
-154.24477157287185,0.551,-1.242,0.222,0.772
-154.65238397771876,1.637,-7.453,-0.022,2.746
-147.58200833199348,-0.402,-0.451,2.912,0.775
-157.53276647696345,-0.36,0.876,2.725,0.997
-155.10197772564615,-6.147,-0.626,-0.24,1.748
-160.08855577857574,-1.637,-2.19,-1.394,0.657
-153.57283014994735,-0.91,-4.567,-0.804,-37.861
-154.58099809097664,10.085,0.324,1.055,-1.094
-154.23417285403065,-0.557,0.743,-0.817,-0.339
-151.18589214878517,-2.075,7.643,0.251,0.355
-155.77944925673114,4.701,-0.179,-0.054,0.836
-149.85130036241716,4.464,-2.698,-0.833,8.145
-153.7768305546743,1.495,4.446,2.306,0.913
-153.18635070714234,0.976,1.76,0.692,3.601
-151.20748074696374,1.667,-0.142,-0.555,-5.53
-153.42056929232413,-0.472,-5.311,-0.526,11.681
-154.37942098343035,-5.843,-1.658,0.195,-15.956
-157.08905281647915,0.757,0.506,0.795,1.532
-153.8146838081825,0.379,-1.423,0.138,7.07
-154.36455737938655,-0.611,1.553,4.071,-0.283
-155.1155919247043,-0.21,0.424,-0.002,0.405
-155.0875711958601,0.565,1.159,-3.845,-1.254
-152.23060255166672,0.496,10.838,1.022,-0.041
-156.4310696974989,0.794,-1.064,-10.559,0.695
-153.79916363629292,0.407,-8.904,-0.331,-2.274
-163.70151569649903,-0.553,0.928,0.235,0.892
-152.4800725640747,-0.724,-1.381,-0.381,0.526
-153.7368735638416,0.39,0.376,3.622,-1.99
-152.2021181343287,-7.175,-2.197,-0.469,2.788
-150.17281749480048,-5.758,3.258,-0.262,-1.29
-156.6316552671545,1.974,-509.845,0.24,0.046
-155.032534666771,-18.286,-0.721,-1.109,-0.165
-149.94661667014617,1.101,69.286,-0.767,-0.019
-144.59656323977228,-2.565,-7.875,-0.341,0.634
-152.98758017487995,5.776,2.366,1.768,3.493
-157.0729171156382,0.543,-0.443,-3.715,-0.35
-153.74756501558994,1.379,-6.812,-0.157,-1.499
-154.2805425812545,-0.379,5.057,-3.475,4.879
-153.5436421402351,0.538,0.387,1.208,1.102
-152.0602485732765,0.214,1.071,-0.092,-0.586
-144.23659401805637,0.268,-0.063,5.266,-1.578
-153.98049972763215,0.618,-1.463,0.311,-0.495
-154.85678389711398,-4.432,0.468,0.937,-2.768
-151.77291497906836,-10.334,3.972,-0.783,0.81
-154.47805576685943,-2.625,-0.269,0.203,-0.643
-152.69720634105994,-51.978,-0.465,0.909,0.958
-149.175268666822,-0.336,-9.649,-0.108,-0.224
-154.82743259020774,4.353,0.054,1.275,-2.852
-152.66016430788912,-0.838,-0.782,2.003,0.09
-157.58565752378675,-0.501,-0.377,1.581,-0.55
-156.57968877273032,-1.39,-2.522,-1.037,0.611
-150.78997422324096,-0.294,-0.644,-0.422,0.53
-154.10851597680858,-0.159,-1.065,-0.527,-1.612
-155.82292416069794,3.043,-1.155,0.646,-4.289
-153.3533390117801,1.093,0.369,2.11,1.168
-155.30434974181023,-0.058,-2.009,0.358,-47.306
-153.95562060914423,3.039,0.729,0.342,-0.354
-152.18630141530144,-4.396,0.652,-1.777,-0.696
-151.80729445853584,1.002,-0.76,1.902,-0.722
-153.65063553167835,-0.536,-0.34,-1.091,-0.437
-157.26880863314813,0.177,0.362,9.984,-1.16
-154.7124716036767,-0.766,-0.804,2.76,1.249
-152.98311333151995,-3.009,-1.617,2.486,0.349
-150.5953828098597,-0.061,0.935,8.598,1.903
-151.84981842977928,4.79,-1.866,0.176,1.366
-154.80630763497507,57.44,-2.645,0.527,-0.022
-153.02904758638738,0.367,1.535,-61.078,-1.56
-153.56805454761107,0.725,1.616,-0.498,-1.085
-154.29565056112608,0.694,-0.988,-3.423,-1.295
-156.53718789085812,5.09,-1.289,0.816,-0.163
-153.31176815604138,0.587,-1.324,-0.772,0.773
-153.06201541727089,1.019,0.323,1.13,0.122
-153.5588631264868,0.859,0.776,-0.287,-0.764
-156.4742421009889,-5.01,-0.373,-0.776,0.374
-150.59395963437518,6.714,-1.265,-0.969,-1.39
-150.71205877543272,4.243,0.065,26.712,0.128
-154.40124563032577,1.612,-1.696,-2.448,-7.473
-154.3541944339993,-0.193,2.451,0.242,-1.85
-152.9528210049127,-0.333,-0.576,-1.8,-0.139
-162.33725173336833,0.122,0.106,-1.383,12.926
-158.2509987083547,-2.795,0.096,0.992,-0.825
-155.93900284749427,0.748,-0.028,-0.755,2.773
-153.27227796441517,-1.162,0.376,1.004,-0.212
-154.55957362282743,-1.392,0.33,-1.603,-2.17
-158.55317635273715,-1.563,-0.096,0.466,-7.281
-153.9911058517148,-4.569,-13.515,-1.454,-0.117
-154.55017751982126,5.024,0.489,-0.132,0.808
-156.75146372004355,2.824,0.279,2.053,1.315
-151.54102483259814,-1.164,-0.056,10.502,-0.74
-156.1569018580415,0.003,0.762,0.475,-0.249
-153.85521699497332,1.99,-0.889,2.89,3.201
-153.45614767237865,-1.299,-5.655,-3.303,0.257
-153.8723010762125,-3.02,-3.46,0.516,1.066
-151.80031104430626,1.183,-0.831,1.018,-1.579
-158.96971539419158,0.603,4.837,1.59,-0.134
-153.43362992979246,42.009,-2.083,-0.276,0.701
-154.233371841253,-1.479,1.728,0.672,-1.189
-156.531523789683,-0.753,-0.389,2.263,0.378
-153.10380599210797,-10.816,0.522,12.392,-3.739
-149.8705905435513,0.562,-0.918,-0.892,-1.035
-150.48027012514052,-1.316,-1.552,0.657,0.569
-157.4109978699459,1.174,0.003,0.479,-0.108
-153.77834035628837,0.492,0.335,1.613,-0.046
-150.61057567750257,1.711,0.036,-0.176,-0.618
-155.48417440230074,3.283,1.319,0.888,-0.6
-155.34195947624667,0.069,-1.972,0.746,-8.827
-155.98593541471178,-0.564,6.293,4.924,-0.595
-155.15924023433962,-21.344,10.105,-1.243,0.187
-156.82154313832405,-0.362,9.914,-0.91,7.616
-152.6696161415173,-2.862,-17.055,1.054,0.677
-155.3658705465797,-2.34,0.076,-0.414,0.878
-156.21256071728254,-2.639,9.988,-427.008,1.58
-154.9490695038952,-0.839,0.602,0.598,6.424
-155.92484333764918,-1.85,-26.409,1.506,-1.1
-154.07037213335946,0.483,0.022,-5.977,1.268
-156.75921373257086,-3.042,-0.067,1.524,-2.904
-154.71587779377674,1.261,-1.464,-0.512,-2.624
-153.1313358230736,7.439,-0.786,2.952,-0.296
-153.42669230002375,0.739,0.15,-0.7,0.759
-156.6501015434838,1.046,6.9,2.105,-1.164
-150.79218526373018,1.599,-0.007,0.543,-1.837
-149.74513006753486,2.38,-2.928,0.024,0.468
-151.23671664344613,-0.192,1.51,0.405,-1.896
-154.8114442737171,6.518,1.385,0.647,-4.557
-155.5364563417613,1.071,0.327,-0.535,2.123
-153.92484511501456,-1.072,0.088,-9.482,-12.252
-151.78406618307645,-1.78,-4.915,-0.387,0.89
-153.5317437890184,0.81,0.74,-1.361,-0.935
-156.4560738892286,0.402,0.305,-0.727,-0.685
-154.01418593650615,0.727,0.01,0.439,-1.465
-154.50756294922473,-6.172,21.18,-1.268,0.204
-157.58703692891626,0.143,1.724,0.327,2.242
-151.7347338567487,-0.07,-1.799,-4.93,1.012
-158.22983993425947,8.819,0.83,-1.063,-0.214
-152.75137002562448,-1.04,-0.036,-1.339,0.638
-153.22642717085287,1.782,-1.002,4.57,0.675
-152.89165236022657,-13.152,0.568,-0.493,0.432
-155.1670012775047,-0.295,-0.378,-1.597,0.03
-162.46035150881357,0.182,-2.165,-0.407,-1.8
-157.1914297658517,-1.433,-0.133,0.606,3.645
-153.91764051086534,-0.684,-2.645,0.016,1.296
-149.9947414744004,-0.379,-0.878,-1.851,0.529
-155.1125547379907,-0.399,0.679,8.454,0.45
-153.62886332392935,1.23,1.541,1.125,0.002
-156.25909221217873,-4.031,-1.702,-2.206,2.003
-157.14301227396345,-0.658,0.264,-0.306,0.7
-152.7541269844197,13.829,-3.811,-1.113,1.924
