Response,Explanatory1,Explanatory2
49.58,-111.701,-32.637
81.958,-112.136,-36.509
28.046,-69.569,-22.254
52.721,-94.567,-33.09
66.772,-116.815,-32.874
38.208,-144.097,-38.167
50.159,-155.265,-1.337
62.095,-113.139,-37.256
49.367,-153.12,-52.447
91.162,-172.506,-37.297
130.579,-173.541,-45.776
46.301,-142.316,-40.539
116.036,-160.332,-31.952
71.819,-152.174,-35.165
65.519,-138.572,-38.846
128.669,-105.93,-40.887
57.912,-88.703,-39.824
114.089,-126.965,-30.274
91.667,-90.054,-38.109
110.619,-188.451,-41.767
-55.662,-141.992,-45.529
41.728,-172.623,-41.692
90.953,-122.531,-30.79
97.36,-177.079,-30.812
84.345,-183.849,-33.825
75.883,-131.848,-40.478
66.969,-233.256,-39.089
21.917,-157.731,-28.885
95.218,-158.198,-35.693
101.63,-176.493,-43.606
111.805,-123.174,-36.815
78.396,-157.39,-23.994
42.821,-145.7,-34.174
43.4,-130.061,-32.812
2.109,-161.151,-39.886
63.654,-120.158,-41.748
-20.57,-143.149,-35.716
87.988,-129.548,-38.841
110.707,-131.331,-33.4
69.949,-145.589,-33.976
95.293,-182.818,-40.257
113.195,-121.029,-33.231
63.393,-134.072,-39.04
15.761,-145.936,-36.593
73.843,-121.381,-36.206
117.587,-139.697,-46.656
90.113,-157.31,-55.346
100.81,-92.557,-34.312
56.963,-136.308,-37.554
135.898,-102.187,-48.565
84.395,-110.117,-40.137
100.167,-200.649,-48.135
60.626,-144.538,-39.947
34.267,-172.422,-38.287
133.167,-146.376,-38.856
83.419,-154.783,-35.288
94.852,-160.909,-46.409
61.249,-158.778,-37.401
71.585,-123.05,-23.798
174.336,-149.21,-53.76
75.785,-171.619,-43.956
54.907,-98.315,-35.633
60.079,-140.295,-6.5
73.627,-166.348,-37.47
28.95,-148.076,-19.07
70.839,-113.436,-25.827
64.969,-100.26,-39.185
71.605,-136.006,-35.252
41.069,-165.628,-24.298
64.656,-125.475,-37.978
120.623,-151.297,-34.32
90.464,-141.288,-32.163
217.536,-161.37,-35.833
38.519,-156.028,-38.845
39.97,-110.761,-38.392
125.548,-142.475,-37.721
47.719,-126.67,-37.368
83.241,-144.901,-24.987
23.053,-155.09,-44.019
40.62,-168.152,-36.882
107.599,-153.392,-27.525
77.924,-153.031,-31.599
156.292,-158.128,-37.419
73.508,-116.211,-35.785
51.792,-181.022,-23.261
68.437,-117.577,-43.263
35.901,-144.075,-32.49
67.31,-144.708,-34.372
98.549,-136.576,-32.886
20.553,-138.684,-39.401
78.2,-142.964,-38.397
68.337,-160.508,-42.387
91.995,-141.331,-27.282
88.03,-160.086,-37.796
56.217,-158.387,-40.332
