Response,Explanatory1,Explanatory2,Explanatory3,Explanatory4
-187.929,-137.712,191.462,-193.803,113.59
-195.745,-140.102,168.717,-175.467,106.571
-191.129,-151.053,168.626,-186.823,127.675
-192.429,-164.804,175.001,-179.284,130.676
-152.812,-232.897,206.442,-188.448,122.547
-177.034,-80.395,232.796,-185.031,132.474
-202.009,-216.08,175.927,-193.272,132.529
-188.066,-198.738,177.249,-189.852,118.167
-153.548,-223.691,171.124,-167.081,123.443
-197.55,-212.841,180.182,-191.845,129.861
-172.417,-158.181,173.96,-206.088,95.865
-184.906,-202.365,189.311,-203.473,144.787
-183.877,-191.204,179.455,-194.531,186.932
-196.253,-127.742,171.355,-198.34,146.013
-160.575,-263.683,182.154,-187.191,104.284
-207.35,-228.717,189.62,-204.622,112.931
-206.442,-69.38,132.008,-178.869,133.91
-150.081,-231.289,144.874,-200.992,149.865
-175.864,-223.474,164.528,-181.31,128.362
-180.708,-222.328,195.426,-197.758,141.908
-184.898,-228.634,167.929,-204.937,142.438
-177.065,-332.06,187.67,-177.657,122.784
-188.45,-202.044,172.398,-225.173,119.142
-189.612,-172.063,173.183,-200.762,161.766
-190.35,-249.371,174.568,-164.505,125.028
-200.255,-196.271,174.259,-171.471,131.325
-195.183,-197.184,170.103,-185.766,181.712
-190.84,-143.384,173.976,-196.174,121.984
-217.29,-317.742,188.619,-188.312,124.497
-185.343,-199.566,189.434,-191.386,105.618
-187.14,-176.477,183.804,-191.553,129.499
-205.64,-253.371,160.788,-190.975,146.222
-184.976,-196.533,191.268,-223.879,130.227
-175.024,-270.535,167.169,-174.106,127.632
-198.978,-224.108,147.485,-210.683,93.629
-182.108,-169.243,173.063,-192.651,116.433
-174.019,-242.757,165.096,-179.055,120.886
-191.305,-212.126,173.048,-197.466,119.635
-212.335,-216.206,171.907,-197.607,121.053
-169.029,-179.756,174.557,-189.445,132.254
-183.862,-314.294,184.707,-253.514,140.94
-214.552,-209.306,208.919,-193.224,126.483
-181.932,-178.703,204.708,-165.963,181.985
-187.25,-189.39,176.582,-166.873,108.941
-193.85,-193.189,165.664,-179.666,131.87
-205.562,-201.311,196.627,-202.289,112.367
-172.156,-195.525,182.355,-175.028,139.885
-177.649,-146.433,198.809,-184.91,124.473
-194.83,-182.538,166.511,-194.16,145.141
-227.423,-128.978,174.454,-194.716,128.993
-192.319,-164.693,189.855,-201.113,122.583
-175.588,-280.75,146.569,-182.533,134.791
-195.224,-134.429,139.996,-180.056,129.878
-189.77,-159.328,165.482,-190.553,127.743
-195.194,-187.832,177.634,-193.005,119.044
-215.83,-207.647,168.671,-189.55,191.817
-186.932,-206.479,187.647,-184.517,125.625
-173.984,-182.527,222.929,-180.416,145.379
-162.029,-227.916,193.8,-205.985,126.279
-220.961,-255.635,153.487,-201.721,136.85
-203.311,-177.823,148.907,-179.317,113.622
-187.235,-197.123,158.021,-171.123,130.201
-194.728,-200.531,165.475,-187.175,131.177
-184.508,-259.49,172.906,-185.118,125.913
-208.923,-167.019,184.191,-194.091,124.61
-169.246,-217.464,115.566,-180.893,114.317
-175.436,-206.54,130.081,-209.148,128.038
-206.747,-209.814,177.343,-187.886,133.738
-195.058,-252.657,139.787,-209.228,100.421
-196.37,-147.431,170.511,-186.372,103.688
-222.47,-165.293,182.95,-189.457,129.269
-237.817,-239.823,178.569,-194.645,117.657
-177.185,-243.445,180.425,-205.582,131.149
-191.539,-217.109,197.694,-199.613,116.631
-197.171,-224.776,168.351,-187.067,126.417
-187.916,-5.293,176.583,-192.684,134.54
-177.85,-64.738,188.035,-200.641,103.717
-178.376,-170.805,181.146,-209.287,174.181
-183.165,-156.077,186.219,-187.825,131.346
-205.394,-157.152,192.171,-188.476,158.203
-220.91,-216.786,159.067,-192.914,128.338
-195.091,-174.011,177.812,-203.971,134.679
-197.053,-226.058,219.069,-198.025,137.397
-189.491,-422.527,187.922,-207.733,128.583
-207.954,-206.861,153.462,-178.09,139.087
-189.423,-186.201,170.629,-173.797,131.766
-201.566,-266.304,184.821,-202.061,116.984
-185.612,-273.537,158.043,-190.203,134.919
-137.77,-160.876,196.881,-207.071,128.486
-177.118,-204.922,171.642,-190.467,129.226
-173.853,-146.411,182.785,-204.691,129.131
-191.776,-181.844,167.923,-167.312,120.733
-156.029,-190.271,159.72,-168.53,153.299
-178.894,-226.973,179.966,-147.372,147.702
-190.142,-199.53,183.107,-189.196,129.946
-201.823,-215.529,187.323,-180.862,126.676
-174.502,-155.628,175.506,-181.751,123.181
-200.622,-228.501,180.083,-189.621,123.717
-202.95,-200.503,149.283,-198.24,147.784
-168.758,-173.284,173.261,-189.683,152.408
-209.184,-247.459,168.559,-194.148,107.911
-190.104,-232.542,169.176,-181.135,144.357
-197.4,-202.081,181.683,-199.562,131.37
-195.401,-143.577,219.827,-189.601,103.603
-199.53,-218.599,169.13,-189.009,133.102
-193.683,-274.03,164.66,-195.881,129.212
-180.21,-180.041,163.685,-192.202,107.57
-184.678,-187.648,139.021,-185.521,128.502
-163.122,-185.597,174.61,-178.491,60.176
-182.746,-207.444,193.316,-184.418,129.909
-191.944,-198.753,182.099,-170.528,162.251
-203.61,-251.905,202.081,-175.561,130.942
-135.721,-102.463,192.651,-158.251,138.915
-252.701,-130.416,185.225,-191.395,157.463
-188.254,-207.103,180.53,-175.421,113.976
-182.844,-145.177,128.321,-176.297,121.242
-133.663,-201.747,160.87,-192.769,124.513
-170.213,-226.731,172.709,-186.093,124.113
-231.768,-152.347,184.557,-170.976,126.556
-209.278,-166.692,188.993,-192.031,118.677
-172.182,-117.443,179.459,-194.906,105.674
-172.618,-215.932,201.502,-183.531,141.932
-196.815,-191.635,179.112,-189.207,119.928
-183.099,-188.099,242.253,-185.963,117.766
-189.202,-223.699,164.795,-182.099,129.871
-196.537,-203.142,182.313,-222.948,104.122
-178.45,-205.968,184.117,-204.577,88.818
-191.313,-197.183,192.116,-197.381,132.77
-206.299,-157.598,167.507,-189.567,125.95
-191.837,-143.489,169.707,-167.982,146.732
-198.955,-213.333,201.64,-189.199,129.527
-253.117,-170.769,167.257,-188.618,96.798
-200.997,-174.53,179.852,-238.193,128.007
-173.071,-160.547,164.91,-195.55,143.555
-175.534,-186.142,249.833,-202.56,130.25
-187.976,-177.107,143.785,-177.904,151.759
-186.773,-182.027,193.067,-213.917,150.973
-185.395,-257.291,196.081,-200.197,126.275
-174.809,-219.635,182.369,-183.882,134.027
-192.967,-247.671,141.044,-178.174,122.758
-191.46,-150.161,156.271,-173.154,123.239
-190.653,-139.976,177.176,-181.049,66.181
-192.003,-176.553,180.328,-202.04,130.135
-178.158,-84.797,155.636,-182.827,133.172
-212.617,-187.846,195.219,-169.757,126.561
-184.767,-145.079,171.523,-188.735,127.747
-186.27,-150.844,197.639,-186.71,172.783
-204.506,-274.811,172.222,-198.382,122.48
-210.808,-71.246,207.369,-178.051,121.386
-163.969,-267.659,217.307,-204.481,122.316
-175.507,-191.297,166.303,-235.399,125.651
-207.915,-200.299,184.796,-191.632,111.272
-253.79,-364.588,166.037,-199.531,127.469
-163.876,-285.798,162.823,-184.313,73.344
-194.351,-200.963,181.596,-197.884,133.69
-183.541,-157.042,180.286,-214.385,139.381
-246.283,-219.006,184.896,-207.416,129.183
-187.816,-143.417,206.277,-212.423,186.353
-259.48,-195.348,180.197,-194.424,141.371
-175.326,-304.875,169.004,-167.614,135.031
-199.412,-215.594,168.027,-182.747,143.974
-157.658,-35.423,171.943,-213.951,126.375
-197.628,-151.252,156.566,-210.516,123.037
-189.604,-212.832,177.735,-200.749,103.325
-177.448,-169.373,171.53,-197.775,129.417
-186.023,-192.345,164.3,-188.68,128.631
-170.467,-150.679,261.813,-201.257,125.609
-179.137,-121.292,164.404,-199.499,120.193
-176.965,-194.536,173.579,-170.597,154.47
-205.289,-157.53,169.955,-221.268,118.953
-196.25,-233.24,173.814,-176.703,132.32
-207.542,-168.58,171.012,-196.518,137.175
-183.658,-54.237,176.219,-190.451,134.083
-188.017,-175.436,192.66,-236.241,148.457
-185.769,-273.587,137.735,-230.304,135.687
-159.042,-209.478,148.073,-182.887,131.507
-183.244,-144.06,206.926,-187.342,143.264
-189.941,-249.968,146.644,-178.844,111.577
-184.914,-196.26,168.14,-210.461,73.312
-191.637,-183.65,178.142,-200.699,128.352
-186.833,-179.774,154.415,-188.38,135.045
-215.367,-198.866,195.038,-188.749,128.592
-191.842,-171.84,169.701,-191.047,74.852
-211.716,-210.925,168.321,-142.937,145.381
-201.603,-205.567,170.138,-184.931,144.145
-195.112,-183.721,174.095,-191.721,119.166
-203.154,-180.149,193.742,-201.39,146.785
-193.072,-222.393,173.358,-226.565,89.038
-179.863,-292.261,172.966,-194.249,135.249
-182.22,-177.618,191.5,-200.136,173.978
-179.111,-275.717,176.582,-177.256,105.201
-189.716,-196.931,214.824,-172.714,141.365
-241.309,-188.833,186.85,-209.495,142.215
-212.275,-224.16,153.253,-198.094,129.954
-200.545,-201.443,176.945,-198.552,127.178
-175.419,-200.167,191.194,-177.366,162.672
-227.84,-186.997,167.156,-191.524,142.072
-223.13,-421.767,186.24,-186.175,109.537
-154.058,-189.3,178.388,-216.341,133.035
-190.379,-199.036,150.527,-183.857,137.917
-184.962,-202.723,212.538,-182.683,130.281
-191.734,-211.197,173.97,-186.751,140.112
-228.271,-158.419,158.106,-198.016,108.624
-194.575,-113.754,205.401,-207.41,114.478
-190.479,-195.852,205.859,-186.523,192.898
-204.693,-186.121,176.208,-195.696,140.448
