Response,Explanatory1,Explanatory2,Explanatory3,Explanatory4,Explanatory5,Explanatory6,Explanatory7,Explanatory8,Explanatory9
163.389,47.684,85.36,-40.359,-27.113,-78.437,40.078,-76.651,44.635,-75.857
158.603,59.936,79.003,29.157,-17.594,-96.845,39.562,-74.769,141.525,-51.115
188.279,63.218,74.989,42.845,1.943,-94.541,38.319,-68.776,82.947,-78.03
171.361,120.098,88.043,-36.112,33.674,-93.725,43.16,-75.692,128.468,-96.862
206.305,-0.567,83.581,-28.751,-6.534,-99.427,37.535,-78.305,70.745,-80.835
163.39,72.945,64.663,-43.922,-3.993,-97.285,36.806,-72.581,138.873,-91.451
173.639,65.971,82.41,-95.167,-21.798,-83.33,35.989,-69.458,133.93,-85.649
160.221,65.309,110.879,-38.379,-11.446,-77.298,36.942,-64.503,172.763,-92.48
182.585,50.551,88.944,-37.477,-26.26,-97.12,39.016,-78.032,98.082,-72.179
162.361,60.789,93.589,-56.834,-20.851,-95.771,38.321,-76.615,36.207,-106.502
110.118,55.996,93.359,-35.126,-14.092,-97.504,35.287,-70.808,112.896,-96.562
194.218,70.084,106.88,-29.652,-16.093,-100.509,38.203,-74.567,109.048,-122.437
144.98,84.003,78.771,-55.318,-5.896,-70.313,38.228,-88.775,111.398,-73.957
175.69,39.742,98.168,-48.047,6.818,-101.408,37.202,-79.088,114.446,-129.468
186.809,64.289,92.923,-52.964,-10.133,-89.056,36.304,-72.852,72.329,-77.665
175.198,66.516,88.737,-29.604,-5.268,-97.966,40.535,-77.212,115.698,-84.338
178.731,21.889,85.43,-14.236,-14.596,-92.714,38.487,-72.201,88.874,-118.205
168.929,36.472,78.531,-52.48,-0.775,-96.369,40.054,-71.682,16.319,-65.357
165.263,37.935,84.901,-23.769,-23.701,-77.828,35.959,-92.421,54.387,-89.682
167.513,85.688,99.426,-35.822,17.788,-81.666,27.445,-71.893,97.284,-74.929
240.015,63.55,84.15,-15.501,-12.488,-105.575,40.422,-71.729,56.046,-94.809
168.422,77.568,85.689,-37.68,-11.362,-94.769,40.597,-76.321,64.87,-80.124
188.91,62.21,103.616,-24.745,-3.208,-114.613,58.329,-75.183,-3.999,-85.728
160.797,87.133,78.326,14.023,-4.539,-86.72,43.188,-70.132,12.878,-98.115
165.762,103.539,84.624,-42.017,-4.892,-103.429,37.41,-79.76,52.558,-115.581
171.796,44.772,85.813,-28.945,-3.074,-99.391,35.786,-71.733,93.079,-128.132
160.649,83.081,94.189,-36.612,-67.647,-95.169,37.32,-72.081,-76.155,-70.543
154.649,56.423,94.765,-31.403,-29.469,-110.276,38.095,-77.892,65.436,-100.333
143.95,70.397,97.186,-22.165,-18.821,-89.029,41.311,-72.803,99.751,-88.907
177.942,72.475,90.415,-40.922,-26.682,-103.183,38.66,-79.809,90.304,-126.724
173.432,54.571,81.489,1.092,-30.946,-103.489,35.734,-74.444,62.824,-99.109
144.68,46.944,105.804,-32.923,-17.647,-108.626,29.16,-74.807,100.78,-70.143
155.88,63.453,88.867,-69.934,-22.566,-101.687,37.746,-75.298,148.909,-79.415
197.54,44.225,78.598,-52.787,10.007,-95.645,30.808,-83.362,116.298,-92.221
169.509,58.001,82.875,-47.519,-14.535,-93.499,38.23,-75.648,91.707,-96.502
177.058,50.692,66.522,-59.035,-28.717,-97.007,36.842,-86.169,47.919,-98.626
177.448,53.358,89.191,-54.368,1.139,-90.516,39.984,-75.344,102.613,-108.506
156.922,94.175,87.629,-46.577,-6.955,-89.299,38.227,-69.359,69.404,-101.258
