Response,Explanatory1,Explanatory2,Explanatory3
-182.518,0.805,-100.214,150.588
-188.599,-6.159,-68.83,32.725
-226.329,-2.476,-62.762,151.628
-187.394,-10.682,-76.858,94.377
-169.018,-7.243,-59.42,77.165
-213.837,0.656,-68.615,74.054
-204.874,-5.436,-68.012,178.345
-201.925,-11.872,-53.165,83.372
-204.846,2.387,-65.776,212.338
-185.122,2.916,-77.359,88.486
-170.3,-3.144,-65.478,88.182
-215.41,-5.252,-67.886,148.416
-169.82,-9.745,-90.419,142.78
-268.894,-10.701,-41.267,117.074
-172.851,12.707,-65.684,122.647
-211.253,0.239,-75.954,100.977
-219.093,-15.417,-75.484,129.393
-208.944,-4.572,-49.045,105.191
-168.06,-6.16,-71.075,159.982
-178.679,-5.588,-60.177,96.985
-180.774,-2.638,-58.326,100.313
-204.236,-2.717,-63.882,115.148
-148.214,-4.546,-61.589,115.567
-229.668,-10.188,-66.302,35.739
-166.339,-19.487,-60.972,124.29
-121.139,-7.681,-58.189,106.313
-158.522,-0.996,-45.827,119.89
-266.9,-18.378,-66.281,218.518
-207.426,-0.278,-73.228,116.232
-242.652,-10.879,-69.065,112.38
-263.723,-1.202,-49.366,104.365
-244.755,12.197,-65.001,102.672
-178.769,2.56,-76.041,109.873
-175.407,2.716,-70.99,89.944
-221.265,-3.3,-77.702,167.299
-201.895,-4.505,-60.233,116.012
-191.153,-9.929,-82.61,103.961
-232.732,-5.196,-61.664,118.37
-181.343,-0.806,-82.374,92.995
-89.97,-5.99,-64.723,112.412
-169.262,-2.012,-49.905,139.788
-160.823,0.696,-74.619,113.507
-199.783,-4.928,-25.841,98.73
-168.671,-12.561,-41.279,103.627
-158.426,-3.415,-58.55,129.408
-247.156,-5.165,-61.545,105.25
-184.436,3.697,-72.932,107.492
-165.514,-0.865,-42.596,113.227
-222.597,-16.9,-67.019,100.376
-235.311,-0.664,-75.176,114.776
-154.319,-24.508,-64.9,104.979
-228.989,-4.817,-71.833,53.0
-190.588,-5.213,-60.583,99.862
-195.605,10.508,-59.969,120.717
-233.338,13.907,-51.677,106.392
-161.985,-7.841,-69.918,148.035
-268.487,-5.822,-57.524,84.091
-209.296,-7.762,-58.773,128.634
-196.246,-22.232,-68.207,98.942
-174.754,-11.646,-63.672,160.523
-205.708,-2.707,-73.634,78.484
-261.14,-1.355,-75.214,61.525
-244.834,-4.128,-64.658,86.449
-185.661,-0.691,-64.874,97.601
-176.786,2.254,-50.163,53.575
-162.957,6.603,-63.094,113.63
-219.39,-10.125,-65.672,93.418
-195.105,-0.671,-67.313,88.684
-200.835,-3.921,-72.854,97.884
-252.341,-9.923,-68.278,38.187
-209.503,-14.299,-57.704,97.193
-216.146,-12.886,-49.519,137.333
-162.032,-0.29,-73.121,136.798
-199.477,-2.33,-37.739,117.515
-143.264,-12.414,-64.341,90.189
-200.004,-4.837,-60.812,155.388
-211.755,-1.854,-64.734,111.837
-187.516,9.968,-65.124,113.188
-180.674,0.058,-75.328,99.97
-200.117,-5.659,-64.009,131.735
-112.862,-2.79,-88.464,52.414
-155.382,-3.754,-61.668,94.883
-317.883,-3.116,-70.711,48.723
-245.358,-1.594,-51.713,92.5
-144.032,-3.642,-79.173,102.612
-190.264,-3.665,-64.624,87.679
-178.448,0.231,-78.742,83.618
-189.213,-2.196,-57.945,96.26
-188.939,-10.055,-71.084,51.565
-181.148,-1.112,-77.184,115.499
-243.937,-2.704,-65.527,114.776
