Response,Explanatory1
11.668,-41.106
-6.399,-41.426
-3.87,-41.165
-0.208,-41.344
4.348,-41.556
41.35,-41.351
29.849,-40.746
33.156,-40.822
11.78,-41.114
1.786,-41.097
-25.057,-41.218
13.946,-40.822
31.328,-41.326
17.802,-41.37
-83.916,-42.093
13.564,-41.05
-38.97,-41.352
-55.257,-41.12
14.032,-41.035
-12.949,-41.228
-0.351,-41.242
-18.383,-41.33
-22.799,-41.055
-33.625,-41.205
16.188,-41.202
8.545,-41.263
68.308,-41.318
5.067,-41.396
-6.05,-41.343
-9.369,-41.227
-9.021,-41.289
3.132,-41.261
-30.149,-41.207
-23.579,-40.802
-27.409,-41.055
82.096,-41.098
-15.483,-41.309
21.709,-40.504
-5.751,-41.242
37.16,-41.156
20.051,-41.357
57.897,-41.412
-5.767,-41.438
117.021,-41.246
86.645,-41.072
87.646,-41.168
-8.414,-40.855
-35.559,-41.222
0.373,-41.333
23.65,-41.781
-6.623,-41.257
50.047,-41.299
-157.002,-41.097
-0.362,-41.056
22.34,-40.949
-110.899,-41.448
-15.333,-40.756
34.615,-41.271
-20.872,-41.315
11.436,-41.815
51.92,-41.236
-4.205,-41.365
17.776,-41.198
24.979,-41.187
17.768,-41.871
57.602,-41.217
2.858,-40.976
-103.691,-41.507
-4.87,-41.093
-29.94,-40.608
16.384,-41.446
40.768,-41.138
48.106,-41.473
73.211,-41.206
31.336,-40.981
10.506,-41.342
-10.281,-41.364
58.854,-41.646
27.89,-41.23
17.838,-41.149
-2.249,-41.097
-21.91,-41.165
-29.287,-40.832
0.728,-41.237
-14.782,-41.138
23.548,-40.943
0.445,-41.609
19.971,-41.862
-12.168,-41.66
12.023,-41.119
-15.025,-41.757
11.965,-41.41
-19.486,-41.126
79.515,-41.545
-47.824,-41.266
63.452,-41.323
11.668,-41.502
4.989,-41.289
56.551,-41.184
33.792,-40.998
-32.233,-41.359
31.969,-41.166
-12.08,-41.201
-15.254,-41.249
33.005,-40.987
-44.286,-41.53
-23.598,-41.257
-10.984,-41.339
18.358,-40.779
75.44,-41.582
24.708,-41.159
5.777,-41.243
1.737,-41.351
-24.007,-41.095
-28.012,-41.662
70.546,-40.826
-2.523,-41.19
-113.218,-40.695
0.913,-40.941
35.907,-40.984
47.762,-41.317
57.626,-41.911
8.142,-40.961
18.442,-41.448
81.517,-41.286
-8.798,-41.375
12.149,-40.907
12.351,-41.229
-33.079,-41.185
-12.989,-41.001
-76.789,-41.012
24.915,-40.875
6.661,-41.289
34.384,-41.328
13.693,-41.583
59.377,-41.567
12.659,-41.047
10.694,-41.298
-17.874,-41.626
12.2,-41.936
-3.886,-40.931
-0.129,-41.072
24.416,-41.198
49.901,-41.219
-10.309,-41.154
11.915,-41.069
9.396,-41.229
41.384,-41.634
32.0,-41.43
49.213,-41.209
-1.795,-41.21
61.023,-41.104
-53.491,-41.561
-37.833,-40.684
-8.882,-41.425
48.004,-41.207
-20.485,-41.271
7.706,-40.979
34.726,-40.813
123.243,-41.08
15.65,-41.304
-39.59,-42.302
-7.228,-41.924
19.522,-41.003
26.982,-41.2
4.013,-41.273
-45.519,-41.254
40.674,-41.245
-15.4,-41.135
23.495,-41.082
16.622,-41.018
6.735,-40.338
-13.94,-40.947
23.314,-41.35
1.797,-41.131
-43.895,-41.356
25.156,-41.129
39.715,-41.352
-15.065,-41.272
4.5,-41.23
-20.043,-41.271
-0.629,-40.074
17.461,-40.935
40.015,-41.124
42.304,-41.204
3.558,-41.271
3.547,-41.273
75.639,-40.871
-8.991,-40.937
