Response,Explanatory1,Explanatory2
-138.024,180.925,-141.164
-157.379,180.189,-159.389
-153.471,185.527,-146.562
-145.402,174.781,-23.504
-155.391,166.91,-152.252
-129.672,169.451,-146.166
-170.831,161.696,-150.319
-152.608,172.488,-140.401
-125.22,189.328,-150.59
-147.58,156.38,-144.737
-101.02,173.504,-154.529
-173.671,196.909,-110.81
-148.983,190.259,-153.7
-163.606,171.146,-307.989
-156.699,213.262,-157.676
-130.058,180.291,-53.783
-119.558,198.164,-146.096
-119.41,150.711,-154.571
-121.835,156.574,-171.898
-154.155,147.578,-138.516
-179.567,155.495,-116.558
-114.931,196.536,-293.795
-154.357,196.204,-138.716
-125.452,172.417,-147.912
-133.766,148.057,-157.382
-151.217,172.315,-168.654
-159.79,182.876,-74.683
-143.577,168.694,-115.193
-161.169,175.983,-270.626
-130.704,191.388,-87.276
-143.083,156.643,-179.359
-155.451,154.713,-143.727
-142.76,218.535,-117.803
-159.63,182.483,-173.739
-142.321,149.401,-172.027
-142.998,205.592,-190.064
-140.302,153.187,-122.143
-139.954,219.244,-92.592
-119.677,153.326,-84.801
-140.369,148.112,-147.922
-164.387,169.759,-163.072
-148.315,150.857,-112.942
-135.953,170.223,-122.392
-147.851,176.504,-148.064
-147.267,213.183,-151.827
-180.725,172.517,-148.651
-125.866,202.343,-161.131
-151.189,200.421,-87.559
-132.828,178.269,-126.728
-147.088,188.109,-109.311
-145.44,204.551,-151.083
-100.533,117.051,-179.904
-153.888,200.441,-105.511
-157.554,203.084,-130.268
-170.427,196.934,-146.143
-140.815,188.099,-86.301
-144.297,142.031,-73.755
-138.88,201.814,-255.251
-160.309,178.762,-146.259
-115.699,169.753,-135.183
-116.511,155.318,-222.779
-135.748,155.048,-159.015
-168.821,257.013,-208.303
-135.117,174.797,-139.367
-155.613,184.852,-140.653
-126.496,189.186,-146.49
-141.478,139.299,-121.819
-141.971,159.763,-159.595
-145.366,172.733,-138.475
-145.443,166.401,-134.875
-168.162,163.793,-206.033
-110.387,160.778,-134.055
-149.149,181.633,-158.574
-166.371,165.179,-166.491
-118.887,224.111,-129.332
-173.426,150.956,-48.172
-161.8,169.078,-225.319
-152.14,174.075,-129.108
-194.845,168.575,-148.154
-159.839,167.701,-33.233
-162.177,171.679,-125.534
-148.806,181.871,-142.655
-148.233,177.817,-91.708
-143.869,134.907,-184.606
-129.142,170.78,-27.101
-171.831,170.255,-164.339
-172.512,180.779,-102.639
-146.703,172.573,-138.077
-180.5,181.686,-138.257
-102.437,252.099,-161.852
-135.377,198.348,-156.062
-127.123,173.693,-147.505
-160.648,165.714,-180.3
-142.064,-100.884,-139.931
-144.161,162.338,-95.536
-138.32,172.479,-155.536
-143.107,180.493,-105.21
-134.232,202.701,-159.115
-128.5,187.422,-159.477
-150.024,155.564,21.96
-148.976,145.7,-80.198
-161.991,183.595,-141.123
-155.284,171.616,-177.706
-158.838,174.592,-174.601
-154.48,145.827,-97.545
-122.1,157.286,-136.676
-141.957,190.944,-173.4
-127.109,158.428,-114.852
-138.263,205.567,-171.483
-140.854,133.715,-118.9
-159.336,213.641,-137.821
-117.411,168.706,-123.255
-148.237,142.433,-128.817
-116.846,180.643,-183.795
-148.242,132.307,-138.769
-130.109,168.515,-135.196
-179.118,229.523,-110.428
-152.455,190.435,-173.64
