Response,Explanatory1,Explanatory2,Explanatory3,Explanatory4
-194.862,182.719,247.791,181.451,-54.136
-182.456,169.264,136.273,183.214,-45.427
-176.28,197.702,269.064,160.695,-48.169
-171.987,187.405,125.721,219.619,-42.024
-106.353,171.816,123.661,230.397,-46.516
-184.148,142.574,155.686,171.48,-50.615
-137.877,183.192,138.816,123.676,-49.684
-208.865,188.285,138.847,93.893,-49.491
-200.841,198.518,146.175,180.266,-56.12
-147.787,193.557,137.11,187.016,-55.633
-190.726,204.966,60.705,192.184,-48.776
-178.558,152.805,144.692,191.132,-57.181
-143.941,178.128,158.393,149.498,-53.882
-192.215,158.042,66.87,148.458,-48.862
-177.699,195.794,150.685,212.146,-49.655
-188.48,173.494,141.624,201.972,-39.49
-139.494,188.673,123.453,164.313,-46.653
-164.278,196.071,174.674,210.988,-52.224
-169.355,237.449,166.478,167.046,-48.747
-203.644,142.241,152.837,124.333,-46.071
-193.833,118.434,151.275,150.798,-50.584
-201.694,166.451,161.845,128.961,-52.647
-117.067,223.442,157.643,181.658,-48.87
-170.7,181.274,130.838,146.77,-45.582
-180.392,226.39,114.825,187.37,-45.206
-218.058,212.538,139.312,206.213,-48.161
-174.643,203.243,137.263,151.697,-49.404
-166.126,129.473,175.967,119.473,-49.186
-219.839,187.518,138.789,88.794,-51.448
-201.749,194.445,169.14,273.246,-51.424
-198.877,197.124,171.429,-66.334,-46.735
-217.902,192.064,151.466,155.172,-53.851
-238.241,199.641,159.741,205.786,-48.682
-183.246,186.405,171.975,239.749,-45.557
-218.765,216.546,138.916,151.284,-41.86
-172.889,185.638,130.338,63.668,-49.124
-192.772,193.877,150.32,178.652,-54.657
-145.073,198.738,175.42,211.31,-52.616
-146.605,175.264,155.694,100.969,-52.182
-149.565,219.763,148.787,231.812,-40.996
-189.293,182.936,121.504,192.135,-53.226
-121.355,163.513,95.065,185.255,-45.376
-157.65,180.535,141.488,75.471,-47.752
-155.816,177.996,169.43,172.033,-49.68
-223.237,236.858,142.329,199.743,-51.189
-171.789,208.792,186.079,153.608,-50.362
-193.132,188.726,94.173,176.394,-46.392
-202.72,162.587,184.366,188.396,-48.358
-173.228,200.154,113.132,187.187,-50.855
-191.118,177.469,144.278,140.012,-47.443
-174.352,179.169,121.302,193.957,-50.742
-170.06,259.679,139.861,245.617,-52.771
-171.0,189.15,126.327,181.831,-46.197
-226.38,190.679,120.279,115.656,-47.936
-139.4,204.292,163.907,202.084,-46.281
-164.072,146.481,170.773,182.181,-47.027
-246.154,184.548,146.157,175.687,-49.215
-154.762,186.278,115.067,191.938,-53.264
-218.987,177.868,206.163,169.076,-57.072
-205.67,192.134,123.452,162.736,-56.211
-182.599,184.016,146.301,221.878,-47.617
-199.419,178.08,138.809,219.878,-49.027
-114.099,160.133,163.704,160.676,-46.938
-197.604,170.359,125.647,109.692,-41.994
-240.576,153.759,142.487,178.779,-48.087
-138.539,212.329,162.571,168.402,-49.506
-129.565,195.152,147.48,191.505,-49.024
-182.991,180.221,121.355,239.576,-54.736
-157.895,221.527,108.774,226.887,-61.214
-88.803,172.367,131.842,159.669,-42.645
-193.919,194.172,117.796,185.078,-49.042
-150.994,185.284,153.443,199.476,-54.083
-162.081,201.074,141.978,123.56,-49.221
-186.938,178.633,126.505,165.106,-50.091
-160.323,182.789,143.469,181.867,-50.35
-185.919,178.341,121.412,175.397,-55.701
-104.315,182.178,139.907,173.866,-49.338
-176.569,306.905,136.328,165.878,-65.425
-202.531,179.872,178.663,209.648,-49.468
-145.282,178.597,111.706,193.454,-49.381
-141.304,159.475,144.68,272.305,-49.263
-189.752,189.044,139.505,168.056,-51.687
-199.855,227.14,153.731,208.151,-45.092
-185.108,175.262,150.41,183.134,-49.373
-202.031,191.984,147.077,212.533,-51.396
-203.968,171.604,151.78,236.777,-60.747
-161.164,191.71,122.332,162.514,-49.047
-188.358,175.388,141.858,189.27,-50.896
-194.223,155.67,100.791,172.004,-44.937
-175.643,150.786,135.738,187.913,-45.403
-185.781,217.189,180.119,413.939,-47.498
-191.874,114.564,141.635,176.474,-55.516
-168.318,222.162,156.788,149.883,-50.968
-192.308,225.378,137.567,163.431,-49.647
-120.814,186.848,195.559,153.223,-50.15
-170.53,163.505,215.634,255.64,-58.383
-113.911,193.215,165.116,162.956,-49.575
-161.978,220.023,134.261,271.997,-51.568
-235.151,183.275,175.616,176.304,-50.064
-176.797,161.73,131.817,191.959,-37.215
-177.858,169.149,130.226,247.336,-31.752
-201.378,209.46,126.932,184.628,-51.048
-167.239,94.019,62.041,182.565,-51.662
-273.867,129.101,132.98,161.698,-46.403
-147.063,210.936,106.591,201.668,-56.309
-161.927,167.322,185.857,202.493,-50.443
-241.375,203.62,140.099,157.016,-50.101
-198.42,179.565,159.327,119.022,-53.164
-169.802,162.236,115.589,139.598,-60.041
-219.369,197.613,133.514,198.12,-49.58
-183.377,168.637,151.115,187.68,-44.98
-181.445,154.943,183.379,183.129,-49.397
-189.754,218.739,138.838,158.067,-49.448
-173.814,194.054,161.035,172.576,-49.009
-176.741,167.545,186.985,181.37,-51.338
-184.967,191.583,130.13,170.857,-48.091
-103.619,190.142,102.559,173.697,-49.694
-152.164,215.355,155.848,116.291,-58.344
-154.647,221.539,120.048,204.811,-60.547
-177.734,181.636,159.528,189.416,-49.934
-170.694,186.38,147.771,198.588,-54.605
-119.96,182.615,117.162,151.784,-50.33
-239.913,172.086,170.833,129.07,-50.035
-183.097,154.411,138.79,216.676,-51.436
-197.114,132.784,137.327,168.724,-47.842
-209.369,193.646,104.201,203.547,-47.986
-174.637,222.943,127.378,153.545,-46.267
-145.259,178.403,134.511,178.283,-51.663
-132.624,159.149,151.439,161.014,-49.58
-212.866,202.626,112.985,97.178,-49.995
-171.095,180.225,297.666,227.698,-49.67
-182.132,193.61,119.457,117.209,-51.773
-194.347,167.339,112.322,211.893,-49.765
-162.908,174.874,160.532,201.864,-44.06
-174.172,193.744,140.638,231.403,-41.815
-202.359,177.481,120.796,211.987,-52.768
-174.258,166.788,203.462,255.962,-44.499
-196.55,186.775,142.252,180.673,-51.151
-183.685,187.219,133.813,134.963,-46.022
-130.573,189.037,95.527,130.42,-48.243
-175.019,217.487,152.243,191.725,-49.444
-174.06,211.125,142.409,160.715,-48.804
-189.634,184.659,129.385,155.197,-48.346
-176.527,194.437,150.338,273.234,-49.274
-181.925,199.88,145.243,190.596,-53.469
-170.201,199.447,136.507,175.757,-50.27
-173.378,192.812,138.711,140.955,-48.796
-176.978,206.215,181.543,155.582,-45.136
-182.392,204.537,182.381,76.129,-47.076
-180.892,237.436,138.748,189.34,-50.381
-185.263,201.304,131.179,152.566,-49.909
-183.184,196.782,118.851,238.175,-39.512
-234.793,221.151,147.384,162.091,-44.36
-183.708,228.83,175.256,197.643,-56.281
-180.69,192.718,133.964,150.77,-54.315
-179.771,186.184,149.073,206.338,-51.999
-189.973,166.593,209.031,156.403,-49.133
-165.03,190.356,163.999,108.58,-48.499
-183.947,175.145,180.152,98.948,-48.327
-120.126,184.551,114.099,99.905,-48.345
-221.709,184.089,128.652,179.201,-50.6
-180.634,120.32,124.762,152.74,-51.913
-170.714,219.337,181.082,225.913,-48.099
-184.799,191.789,130.909,160.903,-49.546
-183.626,187.708,142.326,210.364,-47.968
-164.751,179.055,142.07,126.695,-48.828
-162.027,184.249,160.031,188.282,-50.278
-186.324,176.477,154.62,167.303,-55.266
-168.102,168.029,158.282,196.777,-50.983
-182.154,184.733,126.803,187.833,-42.326
-178.181,192.267,162.641,193.056,-46.571
-181.503,212.214,164.517,166.654,-50.713
-177.428,127.346,145.066,172.355,-48.894
-208.327,173.898,155.118,158.037,-51.825
-157.671,220.448,121.74,163.755,-49.094
-161.208,191.136,135.047,98.616,-51.662
-161.447,160.713,115.904,180.141,-50.305
-270.308,173.26,133.612,138.519,-51.915
-224.269,183.269,184.622,287.544,-50.055
-133.072,204.39,117.251,-21.171,-48.485
-170.954,206.378,167.236,132.101,-50.944
-159.501,205.58,60.804,197.012,-38.207
-191.804,172.422,138.147,241.117,-50.742
-190.315,192.223,141.269,179.073,-53.143
-113.429,187.224,106.227,187.308,-48.161
-198.531,152.059,156.199,193.287,-49.91
-155.655,185.429,76.985,112.233,-49.553
-180.254,182.418,165.83,218.366,-57.105
-190.087,166.716,190.06,191.457,-54.967
-176.108,174.776,143.312,182.442,-48.779
-173.728,184.774,108.483,167.377,-49.736
-167.425,198.811,149.358,186.571,-51.949
-197.083,166.017,144.719,129.058,-52.659
-213.512,190.569,135.596,167.228,-52.934
-156.42,211.529,124.905,218.011,-49.982
-223.423,185.458,188.256,134.468,-46.935
-197.127,178.905,121.1,126.637,-53.993
-175.863,232.166,123.51,186.815,-57.574
-190.347,186.855,162.299,232.117,-48.635
-169.962,178.528,83.372,193.332,-46.607
-181.821,168.779,158.338,181.422,-48.433
