Response,Explanatory1,Explanatory2,Explanatory3
29.451,110.182,-116.159,-128.658
46.172,156.875,-102.136,-114.356
40.403,103.567,-128.934,-126.895
39.694,130.618,-117.881,-71.579
34.707,121.277,-117.556,-104.152
26.174,71.09,-122.085,-148.124
35.459,112.154,-119.543,-81.973
42.477,39.045,-122.656,-121.617
65.093,104.419,-110.631,-52.861
12.913,111.76,-113.357,-129.341
25.174,109.624,-132.955,-165.533
32.914,91.447,-119.411,-168.599
47.226,88.048,-127.495,-104.028
39.882,122.673,-126.738,-131.921
28.125,110.677,-119.07,-117.803
44.681,84.659,-131.409,-116.715
23.739,73.019,-138.17,-107.667
75.023,139.877,-138.913,-118.81
31.09,138.165,-104.362,-121.579
41.93,116.121,-142.95,-121.405
58.789,97.028,-120.75,-24.719
45.733,124.702,-124.494,-124.959
42.8,161.256,-117.329,-143.869
52.959,95.508,-129.53,-125.667
59.057,100.003,-123.251,-110.249
27.413,58.125,-105.363,-105.277
77.926,110.038,-102.944,-114.137
49.068,109.452,-151.765,-140.766
46.86,93.485,-138.645,-82.835
61.67,113.192,-121.01,-124.957
29.472,122.444,-117.695,-147.639
49.543,102.94,-128.376,-159.856
42.0,82.033,-125.75,-168.547
109.19,163.591,-119.844,-128.684
58.902,73.438,-109.58,-126.241
26.611,42.516,-142.055,-110.568
37.19,100.201,-137.69,-116.556
36.982,105.483,-129.293,-129.194
11.827,109.165,-123.725,-110.252
36.447,115.44,-133.306,-114.464
45.027,128.223,-120.673,-128.786
38.317,154.151,-122.23,-133.611
31.018,107.207,-117.945,-136.341
38.672,109.069,-148.335,-144.345
42.726,74.933,-113.395,-119.574
58.544,63.619,-126.858,-113.419
38.367,149.455,-112.475,-140.094
45.476,127.327,-117.329,-132.528
38.627,116.113,-116.048,-140.846
47.103,117.742,-129.351,-104.839
38.909,94.99,-124.164,-137.725
36.971,95.465,-76.384,-146.472
68.281,110.692,-126.726,-110.879
49.352,120.664,-118.908,-126.767
39.561,110.144,-122.96,-114.549
25.827,111.423,-145.126,-184.74
45.294,75.192,-123.827,-110.703
42.093,64.75,-116.498,-113.172
61.823,101.003,-119.247,-194.183
40.933,76.762,-118.956,-119.287
37.513,103.629,-109.154,-143.538
46.392,109.389,-128.326,-182.81
46.809,121.412,-137.374,-59.914
42.077,113.747,-110.141,-109.946
47.285,105.165,-99.965,-97.866
25.206,138.905,-110.534,-128.227
50.207,138.657,-127.353,-113.833
13.954,86.309,-122.512,-162.037
36.071,122.718,-134.741,-98.988
41.941,96.905,-109.553,-101.785
29.018,93.315,-120.078,-118.053
43.795,130.164,-118.641,-103.488
37.367,113.885,-129.134,-184.444
45.222,102.937,-121.511,-25.813
33.407,115.57,-126.872,-89.66
28.901,95.991,-99.492,-109.593
23.713,111.547,-120.201,-191.904
-3.417,101.545,-106.311,-122.804
45.019,144.795,-126.115,-155.497
31.282,44.264,-124.269,-92.695
31.011,107.959,-119.027,-101.876
47.384,145.151,-109.933,-96.302
43.666,110.431,-99.724,-143.846
44.715,143.924,-110.244,-201.09
48.152,106.174,-113.532,-102.506
12.064,119.048,-114.842,-111.114
48.157,90.6,-110.342,-117.253
20.915,114.002,-110.929,-151.471
22.909,121.184,-125.029,-152.668
53.554,117.484,-116.775,-127.432
40.794,126.107,-118.85,-149.242
41.898,158.227,-122.506,-110.77
33.134,89.77,-146.629,-116.845
33.846,102.265,-140.455,-132.406
33.17,120.207,-135.166,-107.802
50.317,133.856,-116.188,-113.198
39.326,104.174,-122.273,-142.52
37.443,124.961,-124.861,-129.946
38.754,55.728,-119.201,-139.252
48.924,128.084,-88.246,-127.485
60.304,99.286,-101.174,-99.349
22.328,50.631,-122.122,-111.135
62.416,121.93,-127.36,-73.093
55.451,110.116,-130.36,-117.373
45.68,79.871,-124.03,-162.623
48.568,59.045,-116.514,-173.812
59.114,93.799,-127.357,-130.587
51.272,139.198,-117.175,-146.441
38.881,107.835,-110.289,-97.024
68.732,98.946,-121.456,-106.095
62.858,102.671,-124.353,-139.529
31.281,58.255,-124.677,-133.14
43.72,106.025,-120.581,-161.34
36.618,108.558,-98.402,-159.379
37.009,101.16,-133.453,-98.128
52.432,143.079,-103.524,-103.697
16.67,106.272,-111.129,-49.145
88.813,130.252,-167.134,-138.272
48.793,92.721,-113.155,-162.636
54.0,142.215,-133.833,-57.136
56.221,111.319,-142.722,-59.658
58.569,102.588,-121.03,-128.907
39.551,95.221,-115.162,-96.942
47.347,110.683,-112.478,-146.145
39.276,91.977,-117.035,-118.345
35.942,122.622,-127.977,-118.779
35.205,139.252,-122.974,-126.09
39.79,123.136,-122.604,-194.218
38.357,82.589,-147.687,-116.583
32.086,115.23,-129.77,-131.068
58.226,89.068,-133.932,-154.725
55.436,120.687,-124.643,-102.539
40.058,90.646,-124.796,-106.717
35.776,81.506,-120.613,-107.781
38.692,102.634,-107.673,-104.967
47.433,134.058,-123.845,-82.185
65.172,115.776,-127.38,-124.305
40.026,114.058,-141.996,-137.298
34.907,105.211,-111.274,-129.362
43.641,122.662,-125.577,-121.158
37.98,148.464,-112.17,-84.633
22.626,112.961,-116.735,-116.751
17.195,94.541,-116.284,-101.841
28.925,112.393,-132.049,-101.601
43.122,152.403,-128.271,-136.557
64.313,85.776,-117.69,-116.229
41.507,120.05,-119.005,-114.411
44.373,118.26,-102.311,-152.74
50.435,116.591,-84.225,-129.579
54.491,105.213,-113.331,-128.952
42.547,47.481,-117.676,-162.822
45.371,96.169,-122.865,-116.804
49.154,100.961,-128.804,-122.776
11.268,134.592,-111.757,-127.339
54.86,125.349,-99.596,-119.022
45.118,145.129,-141.122,-120.289
