Response,Explanatory1,Explanatory2,Explanatory3,Explanatory4,Explanatory5,Explanatory6,Explanatory7,Explanatory8,Explanatory9
181.156,-59.35,158.757,-208.265,-128.855,-30.108,-115.219,-75.947,-150.657,54.705
193.859,-89.554,158.458,-157.767,-135.324,-64.026,-128.333,-104.082,-153.853,-0.707
209.849,-79.723,150.177,-112.543,-151.691,-30.156,-128.988,-95.394,-112.911,18.574
96.455,-92.495,113.603,-148.227,-160.124,-25.712,-134.564,-16.921,-160.434,9.497
116.352,-68.974,155.791,-171.026,-139.28,-28.353,-121.269,-80.24,-136.508,110.268
148.37,-34.142,156.442,-170.097,-128.116,-26.797,-119.09,-114.198,-158.328,10.353
189.345,-77.191,157.393,-244.103,-158.756,-27.579,-162.337,-42.674,-164.756,-39.178
221.795,-49.681,156.874,-189.268,-127.616,-20.178,-124.575,-50.591,-151.635,-23.701
184.14,-69.479,134.764,-155.877,-138.676,-37.978,-146.645,-37.925,-149.155,17.343
71.478,-135.283,131.965,-174.362,-111.648,-36.804,-129.96,-70.548,-157.036,11.071
217.64,-111.483,154.509,-183.834,-146.349,-38.328,-112.762,-63.615,-195.345,-47.552
192.33,-40.749,172.566,-161.04,-141.709,-22.074,-188.677,-65.645,-141.967,-11.598
177.631,-56.767,163.279,-207.02,-164.756,-27.27,-149.664,-58.23,-139.177,2.934
120.561,-126.879,181.589,-148.482,-150.159,-56.155,-132.806,-71.579,-148.075,67.868
262.03,-62.355,161.244,-156.709,-129.145,-29.466,-132.63,-73.012,-149.725,27.033
145.178,-69.18,142.804,-190.308,-133.538,-34.777,-134.264,-53.825,-162.112,-25.257
87.497,-104.03,128.954,-159.014,-190.65,-46.397,-135.273,-47.624,-116.625,-58.998
124.403,-202.996,180.942,-177.335,-93.087,-40.053,-131.203,-70.524,-173.499,10.597
99.14,-98.164,188.047,-185.328,-105.813,-29.179,-138.77,-55.296,-153.186,78.14
260.698,-74.66,161.006,-144.431,-136.563,-46.116,-143.733,-23.998,-179.06,16.293
177.387,-86.86,137.397,-166.484,-105.443,-34.681,-118.496,-58.798,-158.221,-40.051
137.115,-99.452,159.617,-114.426,-162.069,-34.899,-114.641,-64.819,-155.176,-24.755
184.579,-39.472,164.969,-227.873,-91.392,-17.613,-146.387,-46.956,-138.779,45.913
169.793,-68.408,148.122,-205.496,-129.765,-37.25,-123.056,-121.316,-156.759,52.03
138.115,-29.32,156.571,-175.919,-76.658,8.176,-130.87,-41.364,-150.616,11.741
219.547,-89.59,170.048,-223.624,-136.476,-38.146,-76.322,-70.195,-162.869,45.107
189.499,-42.686,159.866,-225.548,-159.106,-24.366,-103.836,-165.121,-165.686,8.631
206.267,-37.775,154.586,-129.187,-132.823,-19.802,-135.47,-57.065,-148.13,24.793
137.618,-81.104,162.865,-160.309,-54.131,-61.956,-139.135,-139.647,-139.031,11.091
193.107,-141.723,147.316,-288.914,-168.531,-26.347,-93.274,-78.843,-158.131,-8.631
268.69,-50.287,156.945,-164.933,-94.833,-41.098,-188.845,-60.25,-120.675,70.437
254.923,-2.626,156.437,-214.068,-133.742,-21.919,-116.681,-2.238,-155.091,-1.286
207.086,-102.748,159.621,-218.242,-144.933,-16.492,-119.104,-20.315,-149.993,55.497
191.63,-14.341,157.898,-160.682,-164.111,-18.646,-127.758,-82.575,-159.773,57.34
208.536,-62.339,157.454,-189.79,-85.757,18.186,-121.055,-75.189,-153.25,-13.241
122.074,-76.677,153.034,-173.208,-125.896,-21.069,-104.013,-62.134,-161.153,19.106
198.61,-78.398,160.374,-147.62,-115.264,-31.962,-115.586,-75.417,-173.843,15.906
161.946,-88.525,172.406,-134.151,-108.63,-30.654,-245.361,-59.185,-132.252,17.789
206.926,-68.408,138.417,-134.849,-129.377,-35.758,-124.469,-68.455,-142.429,-86.581
220.242,-83.059,145.597,-196.258,-120.873,-34.029,-120.858,-63.075,-166.704,-3.343
209.918,1.25,149.197,-168.248,-137.383,-29.025,-137.455,-99.502,-173.202,-4.735
187.08,-65.966,142.91,-206.229,-141.753,-23.805,-161.364,-50.298,-148.463,-25.072
178.778,-37.272,158.968,-187.757,-107.979,-32.371,-123.873,-143.595,-191.852,48.187
152.224,-99.784,146.449,-151.699,-139.183,-14.047,-107.463,-89.337,-145.985,-16.335
186.164,-73.897,159.854,-147.314,-137.886,-53.681,-134.714,-45.317,-100.061,-12.941
123.69,-64.313,149.125,-178.368,-139.698,-31.114,-71.836,-67.538,-155.4,-3.368
196.564,-45.619,154.45,-225.463,-120.356,-23.777,-160.209,-73.587,-144.005,22.283
95.95,-44.043,167.014,-144.961,-151.468,-13.169,-131.635,-91.111,-152.214,-3.753
196.704,-65.957,128.969,-86.39,-129.694,-32.476,-32.064,-62.997,-148.806,6.125
187.288,-44.648,137.896,-171.702,-176.06,-47.403,-124.364,-79.667,-156.539,22.058
215.743,-51.515,152.86,-156.775,-137.825,-21.547,-110.335,-46.195,-155.687,-37.006
175.007,-89.408,150.062,-134.796,-129.63,-22.947,-137.921,-64.385,-171.229,-29.486
191.626,-67.238,154.502,-177.339,-148.747,-30.306,-78.844,-51.235,-157.065,-4.884
133.122,-21.063,154.127,-218.241,-108.463,-30.121,-130.938,-144.794,-168.603,-3.188
192.241,-42.08,174.701,-233.469,-155.088,-23.827,-115.071,-83.015,-152.486,31.017
106.044,-244.325,136.003,-180.03,-99.939,-2.352,-137.883,-73.171,-164.392,64.952
111.046,-118.804,154.245,-178.942,-121.978,-19.333,-104.923,31.892,-155.456,7.659
213.563,-34.515,146.66,-174.622,-146.129,-5.038,-170.469,-73.438,-155.196,30.122
215.712,-114.064,167.35,-205.461,-199.506,-29.794,-116.308,-89.328,-146.175,26.826
181.018,-135.407,151.403,-153.059,-136.813,-15.831,-110.299,-74.095,-143.083,22.734
187.666,-72.869,149.821,-170.769,-123.008,-35.968,-73.586,-76.304,-150.794,22.969
201.311,-57.171,144.081,-214.724,-106.286,-31.219,-116.881,-89.539,-116.903,-0.573
218.249,-76.546,166.189,-214.527,-97.159,-53.365,-133.08,-124.709,-148.663,76.063
198.112,-75.573,176.259,-169.804,-130.514,-30.97,-138.478,-62.408,-162.33,12.627
