Response,Explanatory1,Explanatory2,Explanatory3,Explanatory4,Explanatory5,Explanatory6,Explanatory7,Explanatory8,Explanatory9
43.931,122.049,-61.263,40.205,180.828,191.452,146.516,-76.853,-104.812,-49.76
41.441,86.079,-95.34,135.085,214.14,197.934,147.028,-77.253,-104.415,-45.673
45.598,118.649,-28.086,24.865,52.709,223.501,145.906,-76.929,-104.63,-53.105
32.272,109.766,-77.286,61.473,144.726,224.727,146.256,-77.15,-105.167,-49.106
67.107,180.244,-41.934,57.025,12.499,200.356,146.907,-77.424,-103.988,-48.806
46.466,86.152,-38.611,13.757,108.104,197.818,145.896,-78.369,-104.906,-53.642
66.418,123.838,-53.395,27.311,85.821,188.12,147.573,-76.469,-103.006,-55.308
53.582,38.254,-30.71,65.033,79.116,202.184,144.573,-77.385,-104.673,-39.722
44.886,92.345,-85.325,51.149,40.289,185.148,143.718,-75.3,-104.549,-52.85
45.456,67.176,-117.199,106.614,51.197,176.988,143.008,-78.151,-104.325,-41.612
27.745,66.11,-74.24,52.214,115.858,164.388,145.817,-76.299,-107.525,-40.581
63.19,94.147,-49.551,58.424,33.401,207.653,146.502,-77.89,-104.389,-67.069
42.555,145.87,-48.507,55.2,125.975,177.234,146.264,-75.957,-104.583,-54.896
40.762,109.593,-89.44,47.102,42.695,211.545,146.083,-77.447,-106.03,-50.065
40.558,101.894,-56.246,30.278,-2.686,225.768,146.18,-77.31,-104.643,-54.672
64.161,106.38,-62.475,26.817,46.287,180.94,145.997,-75.156,-103.784,-42.615
57.24,50.669,-42.368,97.739,130.587,174.509,145.569,-79.06,-104.555,-82.222
46.577,40.154,-73.652,59.166,40.243,184.511,141.568,-77.505,-104.927,-54.16
45.114,117.509,-34.273,35.551,78.882,169.598,144.949,-78.697,-108.575,-54.961
61.279,80.415,-62.84,-11.435,54.641,193.763,145.32,-76.418,-104.936,-59.877
57.077,120.949,-42.959,73.472,154.824,252.519,145.62,-77.185,-106.316,-63.874
43.976,96.019,-88.046,55.286,7.978,199.067,147.2,-77.732,-104.82,-42.537
56.973,99.686,-41.291,31.578,24.87,200.352,148.369,-79.757,-105.814,-55.75
94.134,97.737,-39.071,40.195,67.273,224.736,143.361,-77.483,-105.335,-45.397
44.988,48.102,-52.353,117.355,94.415,185.196,143.721,-76.753,-105.079,-36.565
35.352,111.844,-59.3,63.172,9.91,196.716,145.455,-77.13,-104.153,-45.262
53.978,106.407,-48.47,14.21,51.671,195.678,145.984,-76.921,-104.61,-41.214
42.964,99.022,-84.596,92.032,53.406,193.323,145.103,-77.13,-103.245,-42.216
58.591,113.729,-114.324,23.275,7.843,191.053,144.508,-77.651,-104.274,-71.961
33.99,96.026,-36.643,61.199,72.856,201.619,145.947,-77.026,-104.51,-37.018
29.569,89.972,-61.809,-81.237,87.08,194.65,146.228,-76.876,-104.978,-73.832
43.038,97.475,-33.337,62.441,30.92,234.408,145.377,-71.964,-105.618,-56.137
46.54,107.434,-46.589,12.079,15.162,177.776,147.336,-76.953,-104.892,-13.458
65.363,114.009,-45.887,34.541,-11.085,212.585,141.653,-79.361,-103.637,-59.544
41.426,108.303,-62.638,-1.39,9.518,191.117,145.466,-77.243,-104.708,-43.423
19.417,125.912,-57.973,113.135,81.409,209.419,146.623,-76.397,-106.553,-37.238
15.232,72.599,-50.626,50.886,41.195,205.995,145.352,-77.253,-101.942,-79.425
44.177,154.669,-63.355,74.302,48.822,220.206,146.798,-75.687,-104.535,-12.105
14.411,107.508,-71.213,51.878,9.858,185.783,145.154,-76.871,-104.606,-53.706
41.341,96.84,-105.392,65.539,55.23,186.017,145.491,-76.281,-105.838,-67.605
36.387,85.696,-97.575,44.931,36.506,195.583,144.44,-80.495,-104.355,-49.584
41.396,100.351,-20.805,44.552,73.362,257.067,145.868,-76.867,-105.016,-59.752
45.967,102.35,-65.86,5.453,79.426,189.503,145.403,-75.06,-107.078,-86.383
42.927,110.744,-65.398,44.963,11.761,210.021,147.497,-77.122,-104.729,-42.914
65.292,75.644,-37.355,-13.416,13.932,205.653,144.211,-75.493,-104.198,-59.723
50.2,71.661,-60.649,83.304,143.336,177.813,145.898,-76.994,-105.281,-56.888
30.475,94.839,-62.908,-0.698,69.883,196.968,146.471,-75.886,-104.802,-49.471
44.044,84.891,-65.303,38.337,36.546,141.407,145.679,-77.27,-104.642,-44.907
31.364,79.404,-103.666,-23.914,73.147,209.411,146.254,-76.574,-104.429,-39.496
43.109,74.979,-77.143,15.026,51.001,192.45,144.061,-76.584,-105.418,-69.54
57.385,94.698,-67.987,119.242,175.335,184.721,145.615,-76.975,-105.848,18.526
14.979,86.819,-74.78,98.084,34.01,196.242,144.591,-76.442,-103.895,-52.555
24.687,29.683,-38.615,134.127,86.245,193.812,144.993,-78.161,-103.054,-65.7
48.503,118.143,-61.793,63.849,76.895,187.775,147.075,-80.451,-103.318,-51.523
35.892,111.53,-67.857,59.502,36.712,196.21,145.207,-75.764,-104.649,-40.617
39.546,51.285,-131.118,128.871,-105.163,191.169,144.931,-78.118,-103.237,-43.963
61.14,127.169,-59.921,78.954,52.323,205.148,145.008,-77.857,-105.56,-51.056
51.796,115.403,-55.024,121.492,1.746,203.737,148.363,-78.444,-104.2,-42.006
59.186,99.693,-59.334,9.767,1.575,192.969,147.6,-75.411,-104.184,-57.747
34.139,113.308,-51.506,47.96,51.164,183.626,143.247,-76.918,-104.858,-57.465
38.195,96.982,-74.814,62.859,57.687,186.601,146.842,-78.497,-104.669,-56.509
40.015,114.274,-50.137,-44.77,150.665,203.618,144.532,-77.391,-105.354,-35.96
19.756,95.725,-72.687,60.37,14.514,182.289,146.779,-75.544,-104.142,-53.155
44.865,90.027,-104.956,71.803,48.952,185.858,144.156,-77.726,-105.17,-50.246
47.956,101.666,-31.471,-89.434,-15.213,191.028,145.878,-75.204,-104.011,-57.199
48.767,7.974,-59.756,120.73,34.021,194.12,146.007,-76.618,-104.277,-51.249
34.45,109.475,-50.978,116.397,81.742,172.837,144.658,-75.759,-106.766,-47.628
58.664,107.865,-79.833,121.572,-67.425,182.112,145.195,-76.939,-104.813,-45.644
37.545,46.36,-52.22,72.951,69.562,203.695,145.344,-76.697,-104.328,-68.959
38.109,93.4,-73.826,142.725,57.731,231.17,145.706,-76.783,-104.352,-49.47
