Response,Explanatory1
-59.309,-23.725
-113.748,-34.141
-77.623,-34.614
-101.229,-16.952
-87.733,-36.167
-116.059,19.415
-151.014,-39.202
-103.601,-17.118
-105.724,-13.397
-105.375,-12.031
-66.824,-32.078
41.298,-14.049
-106.898,-47.066
-93.026,-17.729
-93.931,-72.913
-13.595,-15.048
-70.982,6.986
-80.408,-0.897
-104.432,11.526
-94.949,-4.745
-121.135,17.323
-116.311,17.931
-83.306,-17.018
-192.387,-28.14
-42.624,-38.238
-56.121,-20.211
-59.798,-14.026
-84.232,-31.428
-92.755,-21.839
-75.38,-24.176
-129.238,-10.633
-187.453,-21.931
-92.387,-0.797
-101.766,-3.528
-53.381,-42.959
-80.316,-16.608
-104.754,-17.107
-98.937,-15.125
-72.725,-26.397
-61.428,-6.775
-121.349,-17.577
-97.416,-20.239
-81.824,-20.591
-97.863,-23.562
-85.075,16.834
-97.009,-23.84
-123.229,-21.033
-65.707,-18.062
-103.672,-24.846
-22.48,-28.623
-108.237,-17.097
-117.06,-18.229
-101.42,-18.008
-84.992,-39.49
-101.911,46.122
69.854,-42.143
-122.209,-3.14
-146.058,-28.345
-109.454,-11.728
-105.318,-15.875
-123.749,-42.948
-76.485,-16.876
-98.32,1.115
-143.388,-6.706
-46.422,-16.801
-115.108,-36.678
-143.812,-7.872
-78.181,-14.784
-130.72,23.923
-94.963,-11.451
-86.308,-48.819
-70.602,-19.88
-75.021,-27.712
-132.911,-5.536
-121.814,-15.925
-66.525,-13.831
-38.702,-27.949
-121.049,-41.251
-146.912,-19.865
-106.83,10.226
-144.117,-24.288
-88.281,-10.9
-90.458,-28.647
-50.597,-23.619
-88.794,-44.517
-107.655,-1.572
-91.243,-9.53
-104.809,24.856
-81.949,-20.254
-61.679,-10.937
-85.058,-4.006
-105.394,-7.53
-75.904,-12.227
-89.662,-10.719
-93.026,-18.197
-98.926,-13.568
-102.907,2.948
-80.021,-15.641
-17.347,-9.849
-64.445,-33.017
-112.498,-8.403
-85.043,-21.061
