Response,Explanatory1,Explanatory2,Explanatory3,Explanatory4
148.802,108.677,59.145,177.556,-91.861
141.653,111.09,72.216,179.529,-17.38
125.303,100.181,85.86,178.008,-19.819
163.315,103.78,40.028,176.93,31.128
129.784,92.033,29.499,176.709,16.735
169.752,94.912,29.703,174.954,-32.475
150.238,102.532,43.723,174.584,2.37
116.195,101.749,3.257,175.098,-17.456
153.591,98.777,47.144,175.761,-58.537
158.34,99.973,25.495,188.521,-10.601
135.797,103.346,43.025,170.62,-65.226
100.423,91.695,32.873,174.789,-91.99
127.806,99.586,36.154,175.186,-5.943
137.986,96.068,32.483,176.869,11.27
139.397,94.374,119.698,186.023,3.367
140.363,100.085,46.872,175.045,-8.0
141.361,101.12,6.462,172.55,-83.639
118.539,96.287,38.034,161.161,-59.982
137.221,103.51,28.679,176.667,75.859
101.869,109.074,40.773,175.009,12.332
134.811,121.898,41.941,179.154,-74.075
132.837,102.53,71.933,177.552,-0.855
136.132,99.074,38.274,175.092,-44.775
160.531,97.887,39.497,180.708,-71.959
140.862,106.163,51.524,172.578,-27.746
137.028,112.637,43.881,174.262,-42.352
145.383,91.418,-92.35,176.856,-15.762
143.184,97.809,108.197,175.419,-23.07
147.351,88.792,86.969,182.067,-49.563
128.283,107.324,23.034,177.118,-124.958
135.131,87.962,50.015,179.688,-39.366
144.993,102.881,7.732,170.741,-89.196
104.042,101.376,-14.918,174.909,-9.46
144.813,97.969,15.075,177.755,1.022
138.566,96.445,7.808,178.062,-3.722
136.829,111.789,39.723,172.536,-74.601
152.495,100.807,23.587,175.204,-28.687
167.661,98.214,30.698,176.33,-72.026
123.348,102.9,60.342,178.126,-38.072
137.226,91.742,13.907,185.201,5.985
111.557,115.142,21.018,178.382,-30.696
169.26,99.091,46.866,176.892,9.308
131.521,107.647,38.195,176.148,-161.537
135.132,95.388,33.444,178.304,-15.473
133.116,97.396,30.007,176.276,-34.391
130.869,88.975,48.719,176.03,8.594
149.412,104.148,46.154,175.331,-27.782
137.015,109.55,17.638,176.183,-51.34
118.297,94.769,20.821,179.009,-38.927
113.76,103.759,82.031,177.921,-65.174
148.241,101.925,32.161,178.724,-20.622
126.544,124.514,-1.753,175.103,-45.307
129.742,98.318,22.818,173.97,-6.692
142.358,108.179,8.388,175.569,-5.939
126.996,103.325,28.3,174.748,10.049
122.49,108.191,-84.261,180.455,0.755
131.441,110.397,79.094,175.072,50.482
163.231,98.548,1.791,179.637,-47.179
122.749,94.528,94.383,181.557,-12.795
163.146,103.205,80.984,174.682,-27.818
