Response,Explanatory1,Explanatory2,Explanatory3
139.311,185.947,-13.476,23.891
101.666,183.816,-3.065,44.461
147.35,189.441,-15.043,33.997
147.44,169.005,-12.766,56.548
151.261,176.587,-3.01,38.759
138.891,171.149,-13.436,53.386
23.498,174.372,-27.197,51.663
126.772,181.124,-11.111,73.883
90.866,168.916,-24.712,54.499
131.861,183.015,-14.158,57.802
163.406,172.781,-15.324,50.355
129.06,176.484,-20.697,41.127
167.683,180.485,-6.572,50.025
141.417,177.027,-22.044,65.083
172.604,182.861,-17.259,49.657
160.319,184.792,-19.362,40.372
151.257,184.9,-16.291,50.943
256.013,192.62,-8.128,51.536
133.749,169.193,-11.346,46.144
157.482,192.364,-16.811,74.091
172.263,175.635,-1.015,51.797
140.561,184.859,-7.428,50.005
177.035,185.118,-15.307,58.635
173.504,186.297,-3.669,48.647
197.773,184.526,0.43,58.773
76.652,188.654,4.79,42.894
113.968,172.594,-14.146,61.673
32.439,185.647,7.247,58.871
155.702,180.654,-25.245,50.944
151.709,179.234,-17.784,51.322
44.176,181.861,-12.678,30.114
160.04,179.7,-6.54,51.439
155.373,178.504,-6.106,54.645
133.713,178.204,-9.238,40.716
188.336,180.917,-11.346,51.695
116.949,182.702,-23.147,59.764
113.417,180.275,-6.891,55.723
155.319,174.376,-7.026,39.044
122.651,182.906,-12.735,43.801
161.037,178.879,0.713,60.907
157.494,186.984,4.012,51.943
155.419,176.598,-23.764,47.641
160.937,178.112,-11.667,44.673
147.556,189.973,-7.638,28.665
172.522,180.876,-2.442,41.886
161.537,177.642,-16.403,57.747
213.963,193.079,-5.013,75.459
101.582,177.328,-10.552,59.971
145.089,192.321,-14.152,65.008
169.436,175.865,-12.865,60.1
161.207,153.433,-13.998,61.855
150.737,183.975,-10.719,56.091
62.619,181.83,-24.412,60.628
158.827,179.085,-9.77,54.143
198.313,182.887,-14.244,44.616
242.699,184.087,-20.72,45.12
140.167,181.728,-11.355,52.291
192.239,178.061,-10.192,42.974
149.468,189.239,-9.9,50.416
113.489,186.937,-23.754,73.49
142.903,175.462,-10.9,51.881
215.407,177.578,-26.974,63.052
159.447,179.085,-11.369,59.924
170.127,186.708,-5.2,5.744
145.609,178.415,-12.91,47.587
69.316,189.135,-22.816,58.42
101.121,182.271,-23.387,46.43
89.776,182.05,-20.713,52.87
151.584,178.526,-17.719,51.118
136.63,193.945,-28.112,89.476
113.522,176.633,2.601,58.525
164.246,166.21,-5.281,44.283
238.732,176.162,-7.316,48.397
138.243,182.437,-29.292,54.752
210.286,180.546,-22.01,10.538
217.065,146.795,-13.874,50.78
186.596,183.456,-12.071,59.369
150.219,180.752,-26.886,45.354
168.767,167.199,-4.267,39.414
148.144,180.182,-7.736,46.689
128.843,185.99,-12.417,50.508
151.932,182.8,-21.474,60.304
179.572,175.885,-1.42,54.39
139.826,193.095,-51.38,80.282
129.602,185.243,-12.757,48.255
156.264,180.01,-11.115,62.614
163.739,180.239,-20.385,64.04
159.114,182.328,-13.062,39.019
187.35,189.373,-12.872,56.409
214.395,190.48,-17.093,49.817
126.119,193.356,-11.65,40.918
148.593,173.031,-12.239,68.282
220.57,180.469,-4.977,33.788
98.946,198.929,-5.037,53.091
201.082,170.235,-24.465,95.604
187.901,184.554,-19.226,60.6
171.478,213.172,-10.421,58.799
167.133,171.353,-17.204,55.721
159.968,187.689,-9.55,51.34
163.955,179.361,-13.378,51.875
150.377,184.388,-14.318,65.987
178.448,184.46,-11.906,59.957
166.17,182.583,-24.206,53.333
127.256,182.971,-19.214,67.131
118.443,196.257,-18.266,54.446
112.656,193.363,-2.949,53.133
143.218,181.191,-5.717,21.38
204.335,180.264,-11.004,53.821
174.664,180.464,-8.322,48.914
197.347,178.812,-11.317,30.764
136.798,183.056,-15.752,81.036
169.044,180.091,-10.58,70.972
108.029,180.748,6.437,52.098
157.822,173.8,-8.121,39.188
146.544,182.335,-25.136,58.975
153.661,150.692,-1.488,66.085
126.763,192.043,-17.132,53.64
154.495,185.261,-12.574,46.263
258.532,183.313,-27.133,52.002
160.706,176.09,-14.071,59.666
152.897,177.938,-11.725,45.461
98.989,185.84,-16.514,55.928
154.091,185.827,-19.083,68.873
122.784,193.612,-17.348,45.762
161.914,188.382,-10.132,62.057
182.044,188.303,-13.575,50.464
134.512,179.191,-13.303,51.014
91.126,184.057,-10.222,60.89
98.462,185.987,-15.941,52.812
137.963,181.279,-22.623,61.896
161.229,196.827,-14.416,66.32
161.867,193.346,-26.199,46.441
144.277,177.756,-18.013,67.323
148.32,181.785,-12.789,44.477
110.594,187.877,-16.437,42.73
138.431,185.656,-22.056,42.96
151.305,176.978,-14.275,50.151
93.292,176.558,-6.266,30.515
150.057,181.169,-23.17,27.141
193.308,181.624,-16.837,34.476
114.811,168.454,-12.715,69.817
186.96,179.066,4.339,50.414
187.495,194.62,2.401,50.681
174.375,170.725,-9.979,57.915
125.604,176.048,-13.843,52.453
140.092,180.975,-7.448,49.542
154.693,177.679,-14.735,29.39
162.883,162.825,-13.751,34.458
50.745,192.422,-20.54,59.815
170.96,193.329,-18.616,67.909
83.075,186.854,-12.765,41.55
129.582,189.358,-13.225,39.485
216.667,170.686,-26.445,67.672
152.963,183.194,-7.886,51.387
120.389,206.793,-11.857,58.712
140.146,177.181,-5.937,26.141
114.617,176.142,-8.663,66.112
138.101,177.55,-7.499,52.884
159.057,184.243,-7.98,47.635
145.839,194.201,-21.678,50.192
148.165,174.71,-19.955,64.598
156.342,174.5,-7.201,59.801
121.505,191.795,-9.32,39.055
149.634,170.782,-5.954,49.955
173.308,154.978,-12.846,55.4
