Response,Explanatory1,Explanatory2,Explanatory3,Explanatory4,Explanatory5,Explanatory6,Explanatory7,Explanatory8,Explanatory9
66.237,-6.829,-183.488,40.526,38.756,-126.689,113.592,-126.754,210.294,146.499
97.921,-71.59,-187.959,45.124,55.611,-139.799,103.575,-60.587,151.952,149.759
137.502,-13.385,-178.065,57.651,33.995,-131.494,79.766,-51.544,169.815,154.302
122.065,-6.044,-194.631,-39.802,52.569,-131.539,118.49,-105.562,191.227,136.919
83.647,-34.925,-200.467,27.091,33.873,-158.397,89.028,-110.396,197.334,146.684
146.986,-38.925,-148.123,24.358,64.452,-154.409,87.982,-142.458,201.436,141.869
140.178,9.427,-214.492,87.138,43.314,-127.906,96.094,-171.418,258.836,156.046
197.32,-81.225,-131.317,1.526,23.371,-126.209,138.383,-29.465,221.923,143.069
88.065,69.903,-196.34,55.873,64.872,-105.769,96.119,-124.275,195.766,151.714
43.0,-57.021,-127.156,37.021,48.138,-132.171,98.493,-134.631,207.038,149.976
138.735,29.114,-200.539,8.053,39.167,-143.095,123.172,-133.185,164.366,141.154
52.021,32.29,-201.77,55.913,25.638,-142.083,154.673,-84.925,192.55,146.464
84.374,14.766,-143.072,57.883,42.582,-152.935,125.631,-82.691,232.81,151.259
144.021,-38.289,-120.884,16.305,36.246,-144.156,136.833,-104.549,166.603,161.856
101.705,-40.664,-196.078,65.021,30.894,-159.167,148.783,-136.065,225.1,143.075
119.105,-52.136,-164.36,42.958,21.205,-147.268,125.372,-98.554,248.554,144.72
145.517,-79.869,-149.393,15.819,26.889,-141.049,122.535,-74.164,197.084,153.179
74.502,-108.197,-190.226,60.914,45.301,-127.963,165.855,-99.376,161.031,147.364
178.883,15.026,-195.341,10.83,30.319,-110.794,71.218,-141.792,230.539,157.146
61.692,-60.14,-153.352,72.59,21.994,-104.797,54.374,-92.069,135.137,148.379
116.139,-54.543,-184.115,42.435,34.039,-125.764,145.052,-157.586,127.56,144.198
111.434,-0.985,-229.074,42.54,37.724,-170.195,82.278,-118.427,248.536,151.574
89.394,-10.118,-151.523,104.116,9.489,-137.899,37.851,-106.779,182.831,147.829
120.877,-31.793,-176.498,30.846,44.293,-101.96,169.618,-178.655,212.606,145.9
67.393,35.829,-179.635,19.938,54.28,-155.723,77.058,-79.595,162.635,142.635
