Response,Explanatory1,Explanatory2,Explanatory3,Explanatory4,Explanatory5,Explanatory6,Explanatory7,Explanatory8,Explanatory9
-99.916,-92.497,-2.058,-153.756,28.048,41.762,-70.61,-197.941,36.516,71.589
-106.865,-60.971,15.625,-157.362,28.969,51.057,-69.384,-194.961,72.263,78.56
-97.16,-88.522,29.453,-148.373,32.251,65.451,-70.751,-192.249,47.405,36.39
-95.067,-86.199,19.154,-150.581,51.56,65.255,-63.544,-197.506,54.713,26.441
-106.0,-111.372,-11.573,-145.157,47.156,76.387,-76.955,-196.623,58.029,37.803
-102.947,-58.967,17.795,-110.759,30.919,62.044,-65.661,-197.053,77.586,44.644
-105.234,-79.695,10.437,-158.551,35.202,56.618,-65.659,-191.668,44.599,75.058
-103.979,-61.845,-3.211,-126.568,31.516,49.746,-43.365,-194.402,48.433,78.566
-99.882,-40.333,4.89,-131.445,46.13,60.353,-81.37,-192.698,47.628,64.899
-109.754,-91.539,26.375,-159.159,42.284,71.954,-61.927,-191.681,49.372,95.45
-108.378,-111.857,-3.217,-138.701,38.935,69.355,-70.298,-185.802,62.649,81.343
-109.02,-65.042,12.917,-141.554,35.032,61.573,-56.507,-200.307,55.441,43.192
-113.006,-69.579,3.61,-147.239,40.196,62.965,-52.356,-195.616,51.101,63.6
-108.569,-65.995,34.717,-161.265,41.732,49.586,-48.519,-201.452,52.99,75.134
-111.743,-94.171,20.674,-138.773,33.245,49.003,-64.895,-199.45,42.264,18.358
-103.658,-65.146,-10.627,-137.663,53.544,66.252,-54.227,-194.16,42.742,55.906
-107.953,-86.484,2.061,-163.152,38.943,55.513,-70.607,-189.243,49.834,83.889
-109.534,-98.673,-4.109,-116.341,40.61,74.158,-74.83,-191.028,56.357,79.805
-101.392,-70.774,12.761,-137.995,40.182,69.402,-64.945,-192.534,57.239,99.723
-109.901,-81.108,15.281,-135.388,37.802,51.945,-49.84,-194.053,77.908,70.239
-103.106,-65.329,11.75,-131.113,28.899,69.839,-75.378,-188.884,54.471,123.534
-103.608,-74.587,1.129,-135.158,42.629,71.223,-60.808,-194.487,56.514,78.549
