Response,Explanatory1,Explanatory2,Explanatory3,Explanatory4,Explanatory5,Explanatory6,Explanatory7,Explanatory8,Explanatory9
16.161,42.111,-88.368,-179.453,166.408,168.394,69.838,-153.112,142.968,7.795
9.301,44.143,-83.669,-198.529,196.825,198.041,10.998,-160.672,136.022,8.927
15.188,69.133,-82.626,-171.132,155.686,181.894,14.872,-153.17,127.266,17.366
8.074,59.729,-76.744,-132.738,144.237,180.419,30.106,-172.837,169.73,11.666
12.376,29.227,-81.764,-196.793,183.753,186.835,-22.048,-169.717,133.825,28.476
15.713,135.318,-67.17,-166.532,154.099,187.792,-46.898,-170.858,74.953,6.989
7.885,43.335,-103.056,-160.862,170.865,155.394,30.518,-154.992,118.752,-2.547
10.384,78.064,-85.179,-204.196,153.501,173.455,1.83,-178.447,129.088,-0.389
14.401,-46.833,-82.202,-194.817,209.36,177.257,18.112,-171.911,107.489,6.742
12.104,125.857,-61.17,-188.975,179.64,173.424,-0.219,-168.081,105.964,12.32
8.535,59.847,-88.77,-200.298,160.48,168.123,22.107,-149.411,155.759,14.127
11.193,57.841,-78.61,-183.76,179.435,167.022,34.603,-175.071,111.276,17.193
14.633,41.038,-79.211,-179.618,180.482,152.885,-25.596,-158.698,155.794,26.462
8.425,20.355,-83.446,-193.956,174.51,176.468,20.951,-165.483,125.959,14.568
6.482,-7.052,-83.048,-178.946,204.369,175.568,0.921,-133.362,116.491,0.131
22.127,53.686,-75.505,-222.25,172.567,173.631,-31.194,-182.813,146.333,1.234
11.876,82.941,-82.692,-211.66,161.16,192.425,-65.806,-166.369,238.83,1.422
9.717,9.633,-94.179,-193.657,158.592,163.296,69.932,-173.901,89.473,-15.637
10.995,-13.15,-73.817,-171.609,204.046,172.878,-41.334,-140.587,96.618,12.101
12.252,86.852,-89.62,-183.195,166.805,168.316,7.756,-180.901,202.539,-0.176
17.929,61.621,-87.318,-195.322,177.951,162.299,7.445,-193.567,118.567,26.748
9.189,47.71,-80.572,-217.787,185.613,156.192,10.93,-164.663,193.457,27.479
9.517,89.803,-96.149,-179.557,205.088,171.73,-2.59,-160.756,86.221,1.668
14.861,37.257,-79.381,-152.328,162.638,173.752,-25.35,-155.849,191.389,-1.28
10.605,-12.796,-57.805,-225.752,177.034,192.407,74.219,-149.198,105.524,25.117
8.296,33.899,-87.933,-183.006,185.623,161.717,19.796,-156.52,82.315,4.727
9.745,26.675,-74.287,-166.475,177.085,171.526,-25.623,-172.188,133.644,1.029
14.621,90.192,-69.242,-145.001,165.776,169.984,-32.105,-156.583,113.698,-8.255
12.214,73.848,-75.303,-212.311,190.372,173.317,9.734,-190.374,168.35,3.004
10.309,29.994,-63.314,-190.597,187.244,164.682,-0.111,-142.656,140.013,14.383
11.774,7.706,-85.493,-162.742,218.295,166.772,46.937,-156.177,151.977,11.363
8.041,85.786,-86.189,-183.3,191.833,154.774,-67.911,-162.125,94.234,8.914
15.691,71.885,-77.83,-219.42,138.899,169.636,-18.861,-175.816,99.396,16.013
16.719,18.853,-68.883,-161.915,187.428,182.927,11.11,-131.744,164.39,16.256
16.091,82.907,-91.678,-204.999,105.218,177.518,-5.311,-138.243,142.69,24.391
14.135,8.914,-88.312,-226.577,199.589,165.582,-64.201,-165.147,173.524,26.718
6.892,38.843,-64.531,-165.231,159.71,174.495,33.331,-162.813,215.568,-1.479
8.286,18.713,-84.56,-155.681,134.391,185.248,29.468,-131.73,88.522,7.106
13.936,45.965,-83.152,-182.888,172.592,182.486,-32.803,-171.16,141.593,0.78
15.599,25.11,-79.482,-163.154,210.685,178.405,30.785,-167.336,114.153,5.476
14.608,33.278,-76.011,-187.003,162.458,168.576,4.287,-140.575,84.361,-0.633
4.82,79.952,-75.455,-179.736,179.433,164.89,32.047,-170.992,170.866,-33.88
11.874,20.35,-93.623,-208.744,194.332,182.386,63.944,-207.471,135.296,7.617
11.333,33.857,-84.419,-181.061,187.999,171.859,-40.488,-184.89,162.167,39.724
15.465,20.956,-92.098,-166.133,169.019,169.298,-14.149,-140.82,75.158,-7.955
11.467,33.742,-89.073,-198.316,192.757,175.576,61.601,-159.936,165.828,-16.269
11.223,86.806,-66.593,-145.508,146.548,174.787,-7.472,-206.37,134.199,20.192
11.706,61.298,-70.386,-170.663,185.888,165.288,-10.222,-178.358,137.729,17.494
17.588,86.56,-71.985,-161.988,161.511,182.47,20.221,-164.035,141.329,15.768
11.87,73.587,-89.176,-148.926,177.187,193.095,31.962,-159.325,142.335,2.388
16.347,67.745,-65.991,-162.017,166.435,162.991,-19.605,-157.178,85.778,37.025
20.4,25.128,-90.553,-195.733,205.691,180.403,-55.692,-119.332,131.194,16.597
6.061,66.693,-85.59,-183.599,168.506,181.869,14.813,-167.703,108.706,2.327
1.178,-5.951,-80.168,-182.011,195.427,162.787,-26.151,-151.228,158.843,-6.072
14.899,-53.723,-62.077,-161.099,202.96,144.09,-21.724,-168.706,106.636,15.189
12.156,35.79,-94.746,-169.32,148.249,194.191,21.787,-137.954,164.595,13.684
18.375,13.636,-82.722,-181.075,142.43,178.23,21.375,-141.465,100.062,20.894
9.165,48.066,-84.717,-202.025,181.475,179.139,36.157,-180.252,107.732,28.607
11.951,-18.404,-101.744,-188.274,145.616,163.77,-15.493,-150.656,163.171,27.973
16.556,22.017,-78.949,-190.118,204.44,168.392,7.645,-167.654,195.325,27.61
14.583,52.224,-81.312,-187.542,151.812,181.212,-19.201,-141.167,168.913,-8.5
8.718,39.738,-90.567,-195.093,155.212,167.691,38.657,-154.56,215.624,-4.377
12.283,127.956,-67.755,-185.482,160.006,147.565,12.907,-155.58,148.708,0.739
16.837,-50.938,-86.389,-168.757,205.538,177.125,-49.65,-148.155,151.857,17.685
8.82,44.07,-81.013,-186.44,171.908,182.245,-32.404,-183.21,190.156,20.872
8.015,37.197,-87.719,-193.104,170.295,165.043,8.282,-155.997,134.964,2.653
17.709,12.548,-76.482,-167.853,137.775,174.239,20.543,-172.946,94.842,25.747
14.882,4.079,-86.589,-172.523,159.915,179.607,-19.472,-172.213,165.341,-12.416
15.684,48.844,-66.208,-198.717,175.154,180.817,6.711,-150.327,129.579,17.627
9.256,119.404,-74.248,-204.217,159.082,169.976,15.943,-149.232,162.761,-1.66
13.297,72.82,-85.113,-204.047,174.449,176.372,-38.208,-168.161,190.141,17.005
23.224,65.988,-88.369,-149.937,158.267,172.497,-4.857,-177.568,180.399,1.837
7.334,9.213,-72.146,-143.841,191.792,153.278,4.198,-177.318,165.274,2.988
11.178,26.784,-78.557,-178.586,206.033,188.368,-28.594,-180.382,149.758,-0.531
6.146,17.788,-86.273,-167.507,167.804,161.193,34.499,-136.836,136.824,7.559
8.631,29.049,-79.199,-161.989,183.965,167.036,29.224,-159.989,166.983,5.353
14.204,63.591,-71.757,-167.149,164.537,177.092,-49.109,-192.762,161.456,-7.135
11.02,94.434,-84.125,-191.893,143.343,175.465,25.409,-172.6,144.039,5.752
9.293,27.013,-77.031,-161.568,150.411,185.411,36.425,-147.934,171.285,10.257
10.535,37.822,-74.748,-218.856,178.744,189.05,7.536,-162.212,186.164,-13.309
4.747,16.862,-81.826,-148.5,187.59,168.606,20.097,-143.371,114.1,16.977
18.021,91.925,-83.677,-184.548,189.063,189.584,-5.324,-173.823,74.042,-0.395
13.183,19.157,-85.057,-186.938,192.001,173.738,-55.927,-171.403,141.782,-2.211
19.974,39.299,-86.127,-165.511,196.409,167.013,25.623,-162.524,60.766,-19.759
13.665,83.214,-91.428,-175.362,160.079,177.023,38.227,-137.459,130.002,3.494
9.712,49.009,-75.847,-184.055,178.189,192.749,39.985,-158.936,157.406,32.581
9.837,4.156,-68.587,-167.331,182.42,196.754,-22.01,-151.468,172.455,10.088
6.802,20.815,-92.508,-186.756,168.559,171.586,35.029,-154.399,116.057,15.653
8.396,69.105,-94.089,-144.324,146.534,185.923,-7.43,-158.544,157.141,3.752
8.89,23.621,-79.398,-193.652,213.632,159.952,40.54,-169.658,169.541,3.897
12.333,53.243,-85.755,-174.557,192.07,169.787,-19.933,-151.561,161.94,-2.041
7.905,19.424,-80.415,-183.96,163.931,190.637,31.208,-156.569,133.734,9.777
13.7,-6.258,-86.726,-162.704,151.16,162.358,9.804,-173.329,166.398,10.251
16.6,40.621,-82.903,-180.347,165.199,177.1,6.764,-150.324,180.973,7.339
16.125,8.836,-86.443,-173.338,144.048,177.966,-20.427,-179.55,96.596,3.783
3.463,45.844,-71.637,-165.53,177.337,177.843,41.11,-178.195,161.784,3.783
9.41,0.742,-71.82,-161.788,156.66,167.281,32.598,-184.535,84.944,-2.567
9.552,43.15,-74.34,-194.249,186.997,181.927,11.327,-179.797,114.304,5.298
19.054,69.705,-67.14,-194.307,171.928,153.888,-38.207,-153.898,123.706,10.501
11.506,55.918,-63.6,-218.555,168.93,176.528,-37.308,-153.743,145.648,18.404
11.924,44.068,-82.573,-197.526,187.201,173.256,25.08,-136.249,122.863,-6.996
18.573,50.651,-86.693,-192.766,169.27,172.104,-35.855,-141.829,127.968,-4.643
9.781,94.415,-79.47,-186.992,195.847,177.831,-58.312,-168.654,123.628,-7.686
5.197,6.318,-65.264,-147.18,200.566,157.162,-11.205,-173.819,139.032,6.603
15.669,24.932,-77.794,-158.08,151.97,176.355,73.206,-169.505,153.485,9.758
10.935,52.603,-87.201,-186.736,182.294,171.732,3.481,-160.879,139.696,11.55
20.093,32.335,-89.496,-219.861,171.515,155.199,4.527,-174.782,138.661,12.921
12.907,21.918,-76.719,-203.102,228.704,187.607,-13.765,-130.244,122.64,22.716
19.123,92.976,-74.021,-169.857,184.701,151.879,-76.178,-144.329,136.211,10.706
19.408,48.311,-75.542,-192.7,181.882,151.578,-28.205,-145.371,126.364,25.571
14.041,22.092,-71.347,-153.978,165.009,186.505,-7.102,-185.583,98.067,-2.301
6.968,70.732,-86.842,-230.099,187.408,166.125,47.296,-135.905,113.533,29.261
19.511,7.143,-81.438,-196.434,159.499,191.13,-38.243,-197.235,161.752,-13.863
9.56,1.979,-87.095,-170.311,168.205,183.032,-51.692,-142.326,126.663,6.922
15.428,21.176,-66.952,-204.384,217.105,165.957,16.1,-142.544,99.028,-2.077
12.629,62.445,-89.652,-164.154,185.567,165.862,62.35,-165.26,145.019,12.452
13.683,-41.793,-75.185,-155.206,208.444,173.445,-10.442,-132.556,120.535,9.511
14.699,90.158,-94.552,-170.092,176.33,182.987,28.541,-147.53,193.067,11.456
20.013,75.1,-86.906,-168.405,195.619,187.962,1.506,-125.188,174.338,18.82
11.404,11.963,-80.237,-170.843,177.092,149.48,-77.414,-166.118,95.935,10.442
4.607,87.975,-74.975,-193.187,213.928,151.684,13.226,-153.689,153.573,1.738
7.866,74.349,-72.301,-196.596,171.879,149.246,5.725,-160.307,99.858,18.027
12.727,63.67,-77.767,-206.771,205.59,185.08,14.2,-138.217,140.787,39.21
10.57,39.897,-88.765,-202.953,179.889,165.913,-62.534,-177.405,159.716,14.493
19.276,61.543,-61.293,-194.6,179.392,170.52,2.368,-148.941,110.127,3.76
6.99,106.59,-53.704,-164.787,149.107,173.239,-6.172,-149.245,75.344,26.484
11.872,32.473,-70.76,-166.146,181.755,175.506,-4.799,-161.641,160.141,22.488
9.523,-42.003,-111.291,-174.25,234.228,185.584,-23.523,-154.468,91.746,4.653
15.551,27.557,-74.263,-179.098,197.03,178.03,-24.57,-153.441,122.444,20.143
13.386,82.499,-82.541,-194.729,219.044,177.831,9.718,-166.451,110.939,15.076
17.164,102.238,-82.052,-191.099,179.133,188.969,-45.794,-180.759,114.514,-5.09
