Response,Explanatory1,Explanatory2
-1.692,28.173,79.117
3.259,27.532,113.311
-2.364,28.093,40.471
8.551,27.602,132.258
-1.165,27.919,93.817
1.291,27.516,153.386
-3.285,27.263,142.364
7.691,27.845,217.841
2.607,27.933,119.961
5.129,27.821,128.491
0.322,27.814,112.666
-16.101,27.659,155.783
4.16,27.326,44.535
0.493,27.404,73.385
-4.543,27.615,168.378
-4.464,27.468,193.188
5.347,27.724,122.235
8.638,27.451,103.124
5.643,27.765,51.635
-3.884,27.458,78.16
-11.24,27.517,108.96
9.713,27.496,128.964
-2.639,27.516,153.59
5.516,27.863,195.865
12.99,27.355,140.629
4.55,27.555,146.728
12.228,27.778,63.063
10.447,27.474,151.814
5.749,27.327,141.866
5.922,27.132,117.514
5.543,27.646,154.292
-6.438,27.891,52.209
-1.97,26.848,165.86
1.24,27.584,125.421
-4.615,27.65,111.394
-7.212,27.581,67.728
5.039,27.439,98.792
-1.234,27.993,45.6
2.91,27.306,132.325
11.425,28.079,116.388
-4.613,27.814,97.277
15.621,27.421,118.294
1.813,27.582,97.643
-18.954,27.514,129.857
8.127,28.454,85.707
7.275,27.664,143.522
10.746,27.691,97.203
6.853,27.482,89.374
-4.395,27.287,104.184
0.118,27.378,64.57
12.513,27.601,110.567
0.927,27.831,151.828
12.668,27.611,114.649
-6.595,27.505,98.115
5.192,27.642,126.235
-4.448,27.859,111.47
8.73,27.61,95.45
6.633,27.953,168.404
-0.975,27.377,136.567
-4.036,27.598,113.437
-9.254,27.688,113.691
-4.062,27.88,121.184
6.389,27.635,135.758
-4.933,27.772,164.622
3.452,27.884,129.277
-20.276,27.342,120.491
1.686,27.498,162.967
1.023,27.789,115.317
-1.684,28.075,135.309
-4.109,27.772,107.513
6.286,27.351,90.99
-4.132,27.801,161.01
0.289,27.651,106.336
9.123,27.578,139.799
-17.408,26.863,114.731
-9.582,27.659,151.883
11.076,27.725,109.037
3.645,27.877,123.67
-7.755,27.319,114.733
4.41,27.393,156.736
6.21,27.309,154.424
1.713,27.899,144.281
-1.04,27.981,129.731
1.521,27.447,75.5
-13.072,27.792,165.68
-5.075,27.66,99.217
5.214,27.832,101.398
8.12,28.084,105.996
4.498,27.841,100.234
4.477,27.594,114.303
4.644,27.478,101.1
15.887,27.388,156.81
7.885,27.702,112.948
0.421,28.145,85.541
14.733,28.062,144.675
-6.361,27.143,76.127
-3.662,27.692,171.464
8.077,27.704,144.472
12.897,27.689,146.013
14.867,27.603,123.399
-7.653,28.141,119.65
6.151,28.008,83.522
3.584,27.863,78.059
6.835,27.487,27.117
-8.674,28.565,115.879
6.633,27.814,104.985
11.785,27.767,93.318
1.144,27.521,87.801
-3.985,27.605,156.891
2.632,27.213,119.135
10.15,27.146,94.798
-6.916,27.732,118.119
7.346,27.246,124.95
6.342,27.612,100.589
-2.899,27.84,121.054
2.917,27.653,136.147
-0.716,27.324,55.774
-10.171,27.727,99.36
13.709,27.437,60.478
3.506,27.701,165.725
-12.235,28.045,110.36
2.33,26.655,86.002
10.945,27.746,106.189
2.42,27.638,142.572
4.818,27.544,117.913
4.353,28.085,88.658
-0.712,27.331,86.949
6.633,27.679,127.402
-2.691,27.694,128.532
9.904,27.07,91.469
-2.858,27.734,125.244
-5.469,27.502,97.811
-5.964,27.722,34.992
-3.416,28.176,89.757
2.564,27.364,128.986
-5.483,27.636,91.808
0.069,27.558,79.494
-11.207,27.55,74.259
-16.191,27.82,97.64
0.316,27.427,174.072
0.51,27.586,142.556
-3.466,27.73,128.453
-16.225,27.392,129.311
-6.811,27.757,122.836
9.824,27.631,123.155
-0.046,26.901,118.65
-3.442,27.292,109.123
6.787,27.338,127.244
-0.078,27.69,79.29
-1.304,27.544,73.477
-1.028,27.759,106.686
4.966,27.372,116.785
2.136,28.04,109.699
-2.568,27.525,132.849
1.06,27.183,167.569
5.611,28.254,158.042
-12.611,27.667,103.608
4.651,27.786,142.312
-3.096,27.839,110.502
12.891,27.416,61.016
-14.38,27.793,148.796
16.392,28.313,100.304
1.363,27.826,143.816
1.24,27.554,81.681
-2.641,27.263,106.493
3.189,27.733,210.975
3.862,27.001,92.72
5.553,27.606,117.602
-3.374,27.806,89.0
-7.367,28.062,100.088
5.769,28.075,110.141
1.029,28.159,89.883
-3.122,27.62,83.58
3.707,27.231,104.174
5.745,27.576,146.898
1.151,27.734,140.29
7.69,27.647,99.7
-3.178,27.587,137.033
2.278,27.672,141.593
9.549,27.618,105.712
1.807,27.909,159.205
2.113,27.717,110.705
6.183,27.786,140.663
4.875,27.567,158.0
-1.917,26.999,75.258
2.267,27.361,174.215
-3.704,27.735,116.596
2.115,27.469,118.069
6.439,27.48,69.832
-2.281,27.454,72.02
0.785,27.55,147.632
-16.749,27.612,97.732
-6.277,27.708,107.776
3.239,27.868,169.635
-8.115,27.564,125.167
-4.143,27.863,113.485
-4.484,27.682,130.699
-3.646,27.824,45.543
-0.487,27.342,99.834
1.565,28.008,75.739
9.829,27.254,71.304
-4.258,27.717,110.736
0.194,27.801,129.277
1.32,27.595,181.209
-4.816,27.81,76.686
4.781,28.018,108.544
8.375,26.983,115.328
-0.758,27.163,63.936
4.572,27.759,115.116
5.687,27.188,147.841
-5.019,28.041,64.376
5.901,27.514,102.673
-0.9,27.653,112.196
0.737,27.721,123.867
11.787,27.051,136.255
2.88,27.848,128.629
1.799,27.6,112.799
-6.061,27.438,70.696
-3.137,27.283,81.983
-3.645,27.811,68.642
5.343,27.491,111.75
6.383,27.416,120.177
2.361,28.0,87.271
-14.018,27.887,92.675
6.636,27.317,200.282
11.57,27.338,126.783
9.401,28.01,175.255
0.382,27.762,63.636
3.95,28.166,65.462
-2.055,27.433,140.758
14.039,27.754,160.988
0.85,27.649,144.915
-13.987,27.133,148.465
5.612,28.125,144.606
-8.437,28.395,132.763
0.435,27.141,128.036
-3.38,27.68,111.49
2.35,28.063,88.147
9.953,27.223,107.355
0.019,27.258,174.931
7.036,27.814,88.237
8.367,27.447,70.846
2.511,27.997,115.959
-5.614,27.978,80.108
1.584,27.375,84.356
-8.528,28.004,106.227
-12.69,27.509,80.246
-2.49,27.492,118.661
6.946,27.159,170.495
8.825,27.884,80.033
-2.095,27.736,164.005
4.465,27.319,119.237
7.103,27.878,164.506
-2.448,27.765,90.412
0.931,28.056,127.056
1.167,27.265,132.583
-7.704,27.297,120.776
-5.486,27.988,97.314
6.934,27.574,135.646
3.823,27.952,139.464
6.571,27.327,152.942
8.287,27.606,103.567
11.596,28.268,103.944
2.549,27.701,117.671
4.888,27.777,119.953
9.923,27.86,81.943
-7.371,27.277,149.698
-1.841,27.891,145.272
2.263,27.724,119.739
-6.102,27.775,127.69
-6.237,27.476,150.821
4.356,27.356,131.487
5.46,28.155,109.353
2.185,28.152,59.416
4.174,27.795,36.192
13.952,27.974,143.131
1.89,27.719,100.643
-2.13,28.136,74.653
7.163,27.686,105.954
10.453,27.423,103.879
5.486,27.7,219.685
4.397,27.401,76.839
5.851,27.814,78.83
5.511,27.832,86.382
4.245,27.541,75.459
5.043,27.918,114.542
-0.64,27.452,115.03
5.02,27.487,81.412
5.013,27.786,88.782
5.258,28.251,131.02
-6.986,27.539,85.775
-2.172,27.609,92.437
-0.397,27.484,113.174
3.197,27.557,79.539
3.958,27.468,156.357
5.546,27.671,77.356
-0.299,27.51,127.387
-6.621,26.999,32.588
12.726,27.333,160.618
3.358,28.173,83.48
1.846,27.651,116.445
1.703,27.595,133.968
12.604,28.111,113.656
4.201,27.79,142.699
0.713,27.953,71.335
-0.929,27.981,89.457
-2.38,27.666,159.989
5.167,27.206,163.237
1.091,27.967,129.854
1.522,27.307,121.476
-7.272,28.009,133.645
3.518,27.955,80.995
1.099,28.056,139.979
2.715,27.458,182.199
4.343,27.491,140.94
8.646,27.627,138.215
-3.332,28.188,102.425
5.083,28.206,116.785
-5.28,28.301,86.758
4.126,26.883,124.38
2.819,27.09,112.293
0.215,28.327,76.977
5.813,27.578,79.855
3.296,27.548,137.564
-0.685,27.757,153.472
11.329,27.269,102.425
-15.978,28.017,73.404
1.61,27.873,126.708
-10.897,27.039,118.22
4.541,27.331,113.12
9.779,27.692,209.292
-3.873,28.261,153.679
-0.47,27.586,124.686
-4.502,27.331,138.831
-5.423,27.78,86.211
4.911,28.394,164.546
2.534,27.992,82.967
-3.715,27.208,95.733
8.891,28.371,53.555
-0.057,28.06,135.165
8.96,27.808,76.359
0.572,27.947,114.716
-0.452,27.58,164.914
8.741,27.786,208.247
0.901,27.649,119.779
5.088,27.237,148.692
2.006,27.964,158.824
-3.057,28.21,99.804
1.631,27.251,148.966
-3.899,27.67,62.204
1.596,27.656,141.346
2.095,27.431,104.497
-9.326,28.112,159.247
8.031,27.557,136.809
-6.663,27.753,168.129
4.685,28.09,121.585
1.494,27.38,109.176
5.573,27.446,76.86
4.833,27.74,84.17
-6.445,27.105,114.591
4.299,28.073,163.638
11.434,27.275,139.501
3.385,27.633,63.319
-6.355,27.659,103.436
-11.05,27.466,176.972
1.077,27.868,114.233
5.751,27.891,155.077
-1.852,27.712,93.618
8.48,27.46,111.009
-6.969,27.244,174.866
5.534,27.518,118.027
8.969,28.172,125.583
4.28,27.979,71.0
1.613,27.853,109.522
1.334,27.398,97.46
-1.829,27.605,71.709
8.934,27.864,138.385
3.006,27.669,137.071
1.336,27.272,104.595
3.068,28.117,168.556
7.366,27.612,66.729
-10.651,27.985,129.13
2.029,27.65,105.951
2.744,27.983,69.277
-6.138,27.734,155.852
3.279,28.245,112.554
-12.011,27.127,110.19
5.748,28.072,169.023
2.844,27.531,89.648
10.372,28.129,117.622
13.351,27.647,103.618
3.45,27.807,139.645
-4.313,27.853,51.928
-1.753,27.274,89.269
-18.184,27.838,112.972
-9.995,28.2,54.124
10.953,27.407,131.863
3.424,27.339,108.577
-7.761,28.115,149.883
2.987,27.595,161.828
-0.662,28.304,103.585
5.523,27.106,117.3
9.156,27.38,100.514
10.816,27.887,145.904
-2.96,27.497,107.715
-7.178,27.512,111.966
4.358,27.643,157.554
-1.023,27.912,121.863
5.833,27.524,107.772
3.967,27.243,75.63
1.117,27.884,43.38
5.855,28.082,122.752
-2.272,27.624,129.736
3.49,27.767,143.597
-1.737,28.268,101.569
-0.856,27.523,98.509
8.31,27.345,70.766
-6.554,27.745,105.735
8.051,26.989,122.498
3.405,27.647,84.19
-4.205,27.311,130.214
5.049,27.184,155.254
1.597,27.632,96.774
-1.296,27.252,108.905
14.539,27.449,79.827
10.998,27.636,145.875
3.326,27.234,146.628
10.989,27.004,140.231
-1.551,27.871,116.968
0.258,27.918,108.694
8.639,27.74,114.654
13.033,27.98,141.357
5.025,27.693,98.863
0.702,28.077,115.877
