Response,Explanatory1,Explanatory2,Explanatory3,Explanatory4
-12.725,-137.019,57.844,20.633,-48.607
25.937,-109.902,48.689,14.44,-55.797
30.918,-21.678,47.734,-20.409,-52.594
5.396,-24.68,59.183,-1.329,-48.303
1.746,-51.858,51.21,10.142,-50.802
24.448,-24.78,54.915,-5.877,-58.491
0.147,-114.438,57.343,22.381,-51.786
17.196,-24.101,64.86,34.735,-54.345
-21.373,-98.559,73.213,-15.286,-49.003
-34.623,-77.678,73.262,34.989,-51.512
19.194,-59.497,59.197,6.379,-49.074
-15.868,-33.154,47.181,38.506,-47.526
49.033,-62.301,49.458,3.638,-53.938
-0.117,-174.167,58.214,0.004,-52.839
12.566,-99.582,54.252,13.483,-48.432
-0.356,-114.476,63.594,6.449,-53.354
-38.366,-40.419,57.778,27.047,-43.199
16.902,-128.753,70.46,15.596,-46.528
-26.367,-75.652,56.681,23.865,-46.945
27.182,-84.987,62.557,35.068,-48.35
-35.165,-31.814,52.258,-11.495,-52.349
78.044,-151.065,57.019,5.614,-51.885
21.089,-109.317,61.686,14.656,-54.831
57.788,-106.904,45.34,30.286,-53.439
11.568,-96.542,55.624,35.705,-56.58
-48.268,-58.524,46.22,33.684,-56.771
-44.935,-102.181,65.717,40.192,-50.903
21.592,-49.499,65.119,40.08,-46.119
41.406,-105.064,60.283,-25.895,-54.809
-15.238,-49.59,43.821,37.103,-49.185
-0.6,-89.197,48.864,37.448,-45.107
-30.344,-99.669,64.552,-15.212,-47.328
16.902,-37.514,63.153,0.493,-50.752
21.0,-54.13,66.973,12.84,-56.576
23.617,-53.555,59.341,43.759,-51.12
89.416,-101.684,56.331,11.945,-55.863
87.261,-95.224,46.271,-12.357,-59.701
25.232,-29.56,65.45,-24.062,-53.508
-1.774,-79.073,60.229,4.344,-50.737
19.385,-90.238,44.231,11.808,-44.839
19.179,-84.377,64.102,-3.274,-55.763
-31.242,-115.393,57.614,6.051,-59.076
17.397,-24.707,54.201,25.951,-43.453
28.106,-71.971,53.783,75.317,-50.79
25.432,-123.588,69.951,20.215,-51.741
38.082,-63.93,53.02,0.332,-53.52
65.8,-43.397,50.819,23.915,-49.371
65.37,-65.528,61.927,31.933,-43.943
21.665,-90.858,72.355,5.408,-50.436
-14.364,-89.974,80.299,42.946,-49.727
-18.065,-101.643,77.928,11.624,-47.85
37.391,-81.912,55.939,-17.29,-55.809
53.311,-112.509,62.446,24.499,-54.847
68.788,-104.966,49.125,35.59,-56.112
15.837,-81.241,50.649,16.338,-50.171
7.235,-65.918,57.847,31.144,-47.152
49.986,-85.865,61.503,29.622,-46.828
-89.652,-17.24,66.304,6.66,-53.822
-12.194,-98.704,60.046,27.112,-49.228
1.064,-130.187,63.06,29.487,-54.536
-18.473,-79.087,58.095,17.375,-42.959
-54.878,-86.697,51.417,44.578,-47.349
11.078,-66.767,51.297,3.664,-52.291
-6.646,-170.168,40.865,-6.824,-46.563
-14.569,-74.692,49.545,-13.07,-43.496
28.093,-82.634,53.579,33.891,-50.042
15.726,-91.993,57.326,6.829,-53.564
22.6,-134.982,43.208,2.658,-54.757
-11.138,-101.933,51.49,33.099,-51.787
-38.294,-64.203,57.597,10.998,-48.498
-2.032,-84.133,47.756,53.011,-56.734
49.661,-87.533,70.989,29.169,-50.291
-36.01,-53.252,66.926,53.887,-61.568
66.857,-100.59,68.495,31.906,-54.543
-7.19,-72.912,48.39,21.978,-46.677
11.076,-66.59,54.901,43.247,-48.06
38.144,-64.654,51.325,8.232,-48.489
1.095,-1.164,58.403,35.202,-49.964
27.327,-89.736,53.471,26.579,-46.509
-35.445,-129.89,52.33,-27.571,-45.748
18.776,-99.683,52.01,12.039,-47.83
-27.392,-19.13,39.996,31.434,-61.106
16.159,-103.251,64.131,49.017,-49.018
-10.04,-78.051,57.98,20.953,-50.83
5.029,-101.364,55.118,22.978,-46.835
-27.978,-128.164,63.425,43.183,-48.899
-15.338,-155.071,45.397,-16.132,-50.891
-47.347,-88.359,40.911,32.619,-50.001
24.675,-76.419,53.179,18.794,-46.424
-8.765,-82.755,54.046,35.21,-50.093
46.428,-162.853,53.81,40.432,-48.808
23.831,-11.93,52.901,24.659,-57.815
-7.784,-128.935,45.48,-20.725,-47.996
-17.396,-60.032,62.195,35.141,-42.788
14.474,-110.542,41.312,14.566,-55.407
-17.621,-48.122,53.1,31.779,-55.22
91.411,-65.835,60.398,6.724,-53.569
25.478,-8.163,68.067,37.88,-44.898
-7.203,-152.822,51.482,18.034,-53.326
-6.739,-56.508,64.912,0.246,-51.613
16.563,-105.08,49.15,50.754,-50.161
25.654,-112.993,55.08,30.802,-48.653
-28.362,-99.237,64.054,33.034,-43.228
49.689,-97.02,64.536,6.404,-44.883
52.12,-79.149,59.846,30.926,-50.079
-40.353,-77.835,60.384,27.217,-47.401
45.694,-73.198,54.713,32.0,-49.645
27.354,-133.058,50.549,6.379,-44.153
19.001,-92.033,67.415,-8.678,-50.365
-23.832,-46.867,62.619,26.097,-47.527
40.894,-67.264,59.964,41.532,-57.28
46.99,-109.095,45.659,19.921,-52.329
7.099,-45.881,47.743,23.204,-50.143
87.769,-107.754,56.315,27.203,-49.627
-30.016,-107.717,49.577,30.818,-54.867
-26.818,-108.502,58.284,35.795,-47.935
98.679,-116.786,55.035,18.855,-50.244
-62.494,-97.798,50.687,40.538,-50.785
49.274,-118.059,67.664,21.27,-47.011
2.933,-100.885,56.658,18.017,-48.86
18.918,-93.723,59.814,31.892,-51.886
-5.127,-68.466,49.761,28.423,-51.482
21.512,-92.587,48.336,-3.54,-54.048
1.386,-111.935,54.64,37.245,-50.107
-26.92,-82.066,56.681,10.469,-49.138
18.902,-109.891,61.139,49.189,-52.706
24.608,-86.996,52.468,19.995,-41.255
4.717,-7.811,72.866,-7.018,-46.639
-7.473,-124.995,53.233,29.126,-48.723
4.208,-60.69,60.526,12.255,-47.383
51.049,-129.862,54.408,-3.061,-50.901
38.394,-76.505,66.164,28.495,-42.442
41.924,-103.733,63.864,2.997,-52.332
-18.867,-39.879,64.848,20.418,-48.075
34.248,-33.571,49.114,26.627,-47.979
43.721,-99.586,52.55,35.419,-52.041
10.508,-49.581,62.131,27.146,-53.445
17.903,-70.24,43.439,-1.402,-44.257
54.844,-66.109,57.936,2.189,-57.196
10.448,-37.261,57.735,26.939,-49.843
-27.916,-38.939,50.702,28.999,-48.107
-19.965,-75.897,61.559,-24.918,-55.882
31.938,-121.145,61.722,9.316,-55.719
77.08,-91.647,50.026,21.787,-51.418
56.578,-62.838,67.93,23.565,-49.554
-24.292,-64.955,42.48,12.166,-48.846
22.131,-60.789,56.249,2.195,-55.48
