Response,Explanatory1,Explanatory2
95.39,108.953,-212.743
121.63,104.482,-144.904
114.459,110.398,-160.284
112.329,109.595,-172.845
69.852,111.945,-156.592
102.919,111.577,-195.347
129.883,106.204,-191.432
85.541,106.295,-162.282
141.472,109.142,-186.205
117.729,109.197,-176.719
123.227,110.333,-193.455
106.12,104.854,-186.929
117.475,110.415,-174.338
87.477,106.916,-187.378
104.107,108.967,-184.105
114.86,111.159,-184.89
136.484,104.58,-192.849
87.596,106.81,-183.555
58.557,108.367,-193.887
82.741,108.645,-175.523
99.628,108.855,-204.707
100.211,108.987,-162.585
117.335,112.651,-186.22
109.677,108.5,-191.358
125.599,112.53,-183.148
73.992,112.47,-189.292
111.071,109.553,-194.44
82.192,110.029,-173.235
83.705,109.791,-180.606
118.141,108.656,-195.659
103.823,109.595,-190.571
111.299,112.049,-179.758
101.723,109.61,-197.781
119.867,105.658,-167.439
79.208,113.334,-184.274
104.887,109.008,-165.586
112.395,108.329,-154.894
131.087,104.999,-200.518
93.757,108.092,-178.579
123.905,109.875,-179.106
97.362,108.252,-175.978
99.7,109.28,-180.371
93.819,108.863,-165.523
102.687,111.424,-197.63
118.508,112.543,-164.813
105.429,106.013,-132.239
103.512,109.606,-186.409
125.633,105.48,-195.588
109.942,104.385,-209.385
93.712,109.785,-192.885
94.686,112.521,-167.62
55.371,110.677,-162.78
133.075,108.148,-216.918
65.644,105.69,-187.611
109.263,108.82,-194.571
116.775,108.616,-173.118
97.468,110.776,-197.436
71.018,111.542,-172.14
105.458,114.658,-194.605
91.737,109.495,-197.156
127.38,110.431,-185.373
158.849,109.076,-174.282
81.541,106.521,-197.705
106.222,114.488,-203.068
136.791,107.376,-199.949
115.825,110.964,-186.565
128.425,109.29,-156.25
74.122,106.028,-160.589
100.687,108.987,-188.602
70.727,114.873,-178.313
119.474,105.157,-188.618
104.929,114.348,-189.484
131.83,108.295,-165.877
61.681,108.391,-191.449
105.0,107.342,-192.24
65.157,109.074,-165.861
106.705,108.47,-155.209
86.063,108.025,-182.001
84.495,110.436,-190.579
79.881,109.263,-188.969
71.491,111.574,-176.524
111.302,109.623,-185.784
100.001,111.392,-158.244
101.89,102.488,-191.852
79.708,109.174,-178.697
90.127,112.138,-186.616
152.583,105.23,-175.514
81.821,112.552,-178.259
133.846,110.876,-142.304
105.695,111.894,-202.54
120.875,105.93,-169.009
114.181,109.194,-166.01
103.752,108.634,-159.602
78.879,107.425,-177.659
92.029,107.652,-158.838
134.747,107.542,-170.076
124.548,107.334,-190.129
112.971,115.455,-193.15
99.825,110.064,-180.986
139.744,110.475,-165.56
76.687,114.178,-165.738
105.849,110.661,-192.196
77.242,109.346,-181.044
109.483,108.937,-179.535
104.921,109.198,-187.617
88.402,111.777,-170.652
94.244,112.733,-191.858
63.358,113.372,-184.157
125.939,106.976,-189.139
104.361,108.517,-199.113
83.523,110.56,-186.823
102.596,108.706,-205.227
114.135,105.972,-191.574
97.029,105.388,-171.732
98.16,104.897,-181.689
111.605,107.787,-176.298
116.067,108.713,-194.266
62.267,109.634,-190.812
104.617,110.191,-185.761
100.12,109.366,-185.573
96.823,108.903,-184.681
104.011,107.785,-201.034
109.758,106.433,-198.692
130.297,104.982,-207.432
109.754,106.937,-160.562
93.48,114.501,-188.964
109.182,106.182,-192.005
88.814,111.9,-173.492
117.002,110.912,-172.24
133.872,107.417,-187.375
116.934,111.261,-189.986
96.962,105.2,-192.024
101.887,108.046,-181.914
85.855,105.741,-161.021
87.422,109.899,-181.741
101.468,111.14,-166.692
89.803,111.792,-188.745
148.361,105.892,-158.782
138.751,109.888,-169.33
52.672,108.653,-181.935
79.994,115.291,-181.781
115.063,107.894,-202.005
104.578,109.293,-195.255
110.667,110.546,-177.825
96.593,111.074,-190.323
131.977,110.543,-180.888
57.356,109.662,-205.754
95.311,109.369,-193.7
94.733,111.64,-161.083
94.947,109.122,-162.076
89.465,109.824,-184.308
102.117,107.112,-175.372
102.786,109.212,-157.538
101.861,110.691,-182.293
91.6,111.752,-186.72
104.348,108.99,-185.808
97.11,106.563,-177.028
97.304,108.596,-190.311
58.405,111.307,-177.728
119.122,113.824,-192.187
109.665,104.266,-190.99
114.073,107.845,-164.088
90.014,104.916,-180.628
125.891,111.233,-170.685
87.141,104.716,-176.864
103.372,108.117,-173.431
73.067,107.525,-179.211
93.608,106.396,-166.05
122.025,107.469,-167.323
79.273,106.427,-200.988
121.138,106.421,-177.404
86.3,108.665,-170.043
128.213,108.015,-154.658
127.542,110.927,-157.711
71.247,112.79,-189.43
122.94,112.32,-213.896
102.253,107.397,-187.568
106.497,108.715,-201.887
105.554,110.377,-195.357
131.0,111.625,-180.82
65.201,111.083,-182.575
98.366,110.474,-177.37
84.314,106.086,-171.388
130.275,110.061,-175.417
105.911,109.942,-167.011
113.636,111.491,-180.008
119.395,110.856,-177.223
104.431,109.626,-187.543
62.525,112.166,-169.341
125.009,108.987,-158.692
141.807,110.26,-195.088
116.295,111.35,-157.175
90.313,107.899,-173.74
116.278,113.432,-169.216
82.135,105.759,-154.985
105.066,107.883,-180.66
121.161,113.298,-162.609
113.854,108.775,-203.548
95.997,111.984,-172.543
72.003,110.539,-173.299
65.032,110.769,-182.696
75.122,107.378,-185.293
59.118,109.954,-173.682
112.655,108.826,-175.443
103.508,115.452,-189.379
68.608,109.244,-178.871
108.058,108.213,-157.641
98.082,108.839,-175.743
131.896,106.568,-184.618
138.823,107.245,-185.112
93.702,107.506,-191.604
89.932,106.683,-179.609
73.402,113.468,-159.817
94.883,107.06,-195.859
96.281,110.028,-179.131
85.996,108.051,-209.248
106.042,113.022,-190.947
68.256,107.716,-174.471
108.089,108.396,-168.487
85.82,108.56,-176.67
111.842,102.877,-173.408
78.636,106.034,-185.322
128.675,110.321,-197.621
97.32,113.611,-196.612
129.425,107.489,-187.73
113.217,111.452,-160.127
137.974,108.39,-161.697
98.095,107.519,-157.633
74.46,107.537,-183.846
74.679,113.493,-177.187
97.628,107.928,-166.397
96.689,107.32,-190.916
106.23,114.64,-171.991
82.728,111.487,-181.228
154.183,107.516,-186.836
130.389,112.311,-184.294
88.072,109.343,-192.526
104.948,112.863,-158.525
122.636,110.827,-184.248
95.675,106.205,-171.436
89.33,112.713,-213.846
68.13,111.8,-175.298
99.3,106.856,-183.75
124.265,111.47,-155.714
84.305,110.232,-191.219
131.964,110.351,-179.018
104.479,106.501,-192.601
103.696,106.674,-176.936
85.797,111.734,-187.111
108.741,109.13,-173.161
77.678,106.068,-210.531
87.341,107.69,-175.422
109.078,107.0,-167.491
128.642,111.213,-182.71
110.015,109.387,-180.657
105.326,108.261,-218.749
66.768,105.807,-196.827
91.596,109.63,-148.659
101.563,107.826,-172.838
88.271,110.05,-191.537
57.4,109.85,-150.913
104.619,111.155,-204.022
91.474,106.362,-167.881
88.059,111.167,-179.352
52.858,105.123,-172.666
121.293,110.124,-150.436
118.314,111.867,-179.222
123.055,112.904,-162.677
104.895,111.965,-191.697
100.978,105.646,-185.503
90.525,110.027,-177.494
153.566,109.442,-187.499
100.615,106.585,-186.174
86.659,111.179,-190.009
77.914,112.749,-187.916
130.137,115.761,-172.241
101.318,109.571,-199.316
130.658,112.017,-170.786
117.574,110.863,-198.723
106.575,108.304,-167.871
110.142,111.797,-180.807
92.867,108.606,-184.292
71.367,105.35,-189.536
127.841,112.654,-181.562
94.418,106.182,-176.269
114.658,108.654,-171.068
90.972,104.52,-177.589
100.695,108.924,-164.658
67.79,113.247,-187.958
106.515,107.533,-164.949
135.962,110.208,-188.322
65.091,110.962,-204.389
100.418,110.321,-179.195
89.352,109.838,-190.651
41.514,107.842,-171.205
100.226,106.036,-208.41
111.211,108.384,-194.057
72.645,108.65,-180.087
124.394,106.447,-160.791
129.182,105.743,-168.242
94.664,110.29,-175.191
105.576,109.787,-179.852
82.229,107.433,-214.304
58.715,108.579,-169.597
99.096,105.782,-191.445
115.627,105.11,-177.532
103.921,107.281,-185.144
109.062,107.461,-170.264
93.583,111.081,-187.693
112.804,110.472,-185.526
91.409,114.255,-168.307
82.544,107.7,-182.374
123.008,110.257,-181.226
111.714,111.301,-187.73
95.206,108.69,-162.8
108.559,109.176,-197.963
79.032,111.1,-171.149
110.336,106.653,-185.881
92.352,116.988,-167.593
116.422,112.089,-182.544
104.75,114.242,-161.836
90.727,113.439,-187.809
139.001,112.944,-176.167
132.14,107.755,-170.475
98.881,104.668,-174.501
91.821,102.589,-195.53
99.648,107.35,-169.517
121.687,107.764,-198.482
119.76,104.166,-154.849
133.366,109.353,-180.589
83.681,106.884,-182.026
93.868,108.479,-181.919
115.104,111.377,-144.302
86.915,109.801,-173.128
130.743,111.083,-185.542
113.751,107.419,-193.05
100.044,111.874,-188.818
94.607,114.141,-193.328
109.825,105.948,-181.123
94.769,111.951,-184.923
100.182,106.07,-194.751
100.643,106.412,-174.764
106.148,110.344,-170.587
99.185,105.777,-145.242
101.542,110.233,-165.33
144.642,110.465,-170.21
117.542,106.876,-166.924
104.242,108.381,-190.4
104.991,101.782,-170.471
93.112,113.794,-177.142
65.683,112.627,-193.846
110.766,110.825,-166.38
86.68,111.086,-181.901
