Response,Explanatory1
112.857,-32.598
120.557,-41.943
105.943,-40.459
183.936,-38.037
111.191,-25.485
146.859,-22.141
123.348,-51.577
70.599,-50.873
157.822,-36.483
118.304,-31.173
146.329,-30.154
159.779,-41.131
169.672,-37.278
117.759,-47.119
113.82,-40.477
131.144,-34.436
81.486,-22.406
89.755,-27.527
152.265,-32.054
100.103,-37.528
125.292,-41.706
238.964,-27.291
187.227,-21.644
143.516,-47.096
83.43,-43.316
113.812,-32.63
149.56,-25.396
141.179,-33.173
155.433,-28.146
91.838,-39.121
118.268,-58.156
136.228,-45.99
156.616,-51.545
180.267,-34.108
132.292,-27.969
63.746,-46.24
117.006,-35.958
191.429,-19.283
78.576,-48.817
71.215,-32.957
163.445,-29.918
103.57,-32.288
153.196,-16.867
111.128,-29.355
178.232,-51.291
29.212,-30.665
108.009,-29.342
161.488,-19.262
141.57,-35.392
129.591,-36.396
69.97,-48.128
112.463,-33.21
168.38,-32.14
99.861,-13.47
158.732,-51.531
56.118,-37.183
130.341,-49.643
138.203,-22.683
126.675,-59.645
149.09,-21.237
133.21,-37.332
114.97,-20.102
71.909,-50.626
138.676,-29.831
97.094,-15.612
127.003,-45.734
84.076,-34.027
116.593,-30.674
159.716,-25.222
130.587,-41.415
111.378,-22.513
171.432,-44.179
78.51,-36.442
184.44,-53.319
200.144,-25.666
156.093,-52.691
149.325,-31.88
148.564,-39.316
121.305,-46.608
178.98,-59.81
143.725,-38.582
171.76,-52.546
152.628,-18.332
155.11,-51.375
144.588,-36.693
146.254,-19.562
96.315,-22.025
137.56,-49.409
163.804,-14.656
173.367,-29.807
88.952,-45.16
132.61,-38.182
127.771,-23.331
131.161,-44.979
71.842,-38.899
158.594,-46.383
151.001,-29.19
91.389,-48.357
137.399,-32.697
148.223,-16.577
121.591,-36.426
141.695,-39.694
123.499,-13.5
126.308,-34.655
104.844,-53.919
163.079,-39.686
202.122,-56.339
93.19,-52.241
236.878,-21.741
152.53,-55.065
149.31,-30.626
146.275,-41.372
118.23,-42.65
134.006,-25.451
115.143,-22.045
154.762,-31.112
113.024,-33.756
194.383,-51.427
157.906,-32.332
161.993,-50.574
99.916,-44.293
133.694,-40.42
106.514,-35.271
101.436,-27.464
114.654,-20.314
104.73,-41.996
129.12,-29.692
140.589,-23.97
149.415,-9.103
115.029,-37.745
132.849,-41.248
159.452,-42.571
88.464,-64.073
102.665,-24.906
74.791,-50.173
77.953,-20.671
102.083,-30.323
149.679,-37.413
122.1,-38.954
91.985,-22.553
76.946,-50.669
137.969,-31.637
154.647,-20.023
158.637,-62.725
168.008,-30.732
166.962,-15.747
106.983,-46.279
190.337,-35.715
86.625,-47.277
115.466,-44.392
96.805,-39.208
114.388,-22.908
128.234,-38.249
114.706,-39.469
167.878,-18.792
127.598,-43.447
151.229,-46.415
131.045,-49.258
125.612,-22.668
112.975,-50.279
72.083,-43.653
120.69,-41.576
123.164,-35.34
119.441,-42.657
102.562,-28.806
87.556,-35.329
142.718,-40.307
142.687,-25.405
140.612,-23.982
107.09,-46.102
188.679,-16.052
98.863,-36.775
75.519,-29.62
142.173,-24.616
160.307,-54.627
149.44,-39.842
154.101,-29.218
171.501,-40.492
137.113,-48.743
165.099,-26.037
154.174,-52.928
86.387,-38.206
89.532,-49.703
187.443,-43.695
119.312,-27.147
121.526,-37.121
88.362,-27.883
151.643,-44.978
155.32,-42.327
138.366,-38.888
86.836,-29.884
110.206,-45.826
156.425,-22.594
123.564,-39.426
152.099,-28.986
79.072,-48.675
135.313,-32.744
88.468,-24.644
142.397,-52.713
81.287,-54.182
148.935,-37.165
150.28,-33.647
98.191,-44.539
84.854,-51.546
56.475,-41.748
125.874,-38.85
113.275,-59.156
203.529,-33.383
171.821,-36.625
142.901,-33.248
127.07,-45.821
153.617,-40.138
126.88,-27.833
156.822,-25.398
89.079,-63.426
145.672,-50.566
96.889,-55.729
161.287,-26.764
107.716,-47.908
116.557,-50.202
118.006,-42.8
135.538,-43.656
125.767,-22.258
140.079,-26.262
126.842,-27.587
119.812,-19.915
146.503,-34.899
127.683,-53.872
175.489,-27.264
135.176,-47.628
98.291,-43.332
79.167,-56.001
168.526,-22.136
136.191,-56.902
81.919,-37.686
137.433,-44.111
102.728,-24.119
44.526,-27.083
136.189,-49.659
135.846,-11.354
89.871,-34.536
128.154,-37.862
118.501,-58.063
96.456,-42.809
163.59,-38.584
116.181,-36.192
123.528,-14.923
139.545,-47.88
99.979,-21.415
123.207,-29.545
71.005,-22.682
188.352,-36.242
129.865,-36.62
106.523,-28.631
78.969,-24.511
112.265,-28.51
105.367,-37.438
124.012,-58.143
149.183,-50.878
90.966,-38.801
110.389,-48.096
153.322,-26.698
100.057,-35.369
74.738,-41.523
144.952,-26.596
102.079,-40.711
114.335,-51.665
106.292,-19.343
112.414,-7.318
111.73,-19.811
55.055,-34.092
153.336,-29.925
116.369,-49.653
126.232,-41.039
138.442,-49.104
116.591,-29.35
63.552,-34.856
101.967,-20.334
163.539,-46.107
144.881,-56.226
93.537,-58.394
126.629,-47.262
182.601,-33.922
107.491,-47.123
34.553,-40.201
112.028,-67.766
159.455,-40.934
121.467,-34.554
131.169,-35.114
128.702,-29.347
105.712,-44.654
147.926,-47.098
93.612,-45.579
122.811,-30.355
114.289,-50.954
75.242,-39.754
44.274,-29.142
98.195,-41.142
88.396,-42.914
124.644,-31.886
104.196,-46.807
119.326,-16.529
114.473,-43.031
161.09,-41.964
122.136,-37.075
173.772,-47.883
137.248,-55.931
80.736,-29.881
150.283,-50.199
140.893,-26.598
154.256,-56.319
79.816,-37.625
135.777,-55.005
92.894,-45.792
139.234,-38.617
117.882,-43.073
93.039,-35.273
69.412,-10.054
138.618,-49.431
160.629,-17.689
89.567,-19.478
80.229,-48.338
111.502,-43.087
124.584,-31.051
117.611,-37.18
143.094,-44.509
81.726,-35.967
110.17,-29.993
129.362,-42.582
77.182,-39.546
130.181,-58.946
106.733,-32.594
104.183,-42.011
136.731,-27.592
60.649,-39.077
174.845,-49.682
195.601,-39.317
103.695,-17.692
82.317,-43.443
87.966,-28.578
134.087,-46.723
117.935,-50.115
141.674,-36.108
84.964,-49.937
127.801,-39.896
158.634,-25.588
96.176,-35.376
127.401,-53.757
160.101,-41.149
122.685,-37.99
141.601,-9.419
143.353,-28.071
165.848,-34.493
117.839,-54.68
58.826,-36.312
127.098,-41.901
145.484,-39.794
79.994,-31.97
169.734,-35.265
130.705,-28.885
109.244,-22.915
130.842,-34.348
78.253,-41.282
128.179,-44.476
103.299,-54.209
76.966,-32.81
152.832,-33.942
78.152,-53.276
76.775,-47.747
152.099,-25.607
155.525,-50.685
13.626,-32.552
120.755,-30.507
142.681,-39.283
120.988,-58.124
139.07,-43.048
128.212,-38.788
164.663,-33.888
162.739,-56.316
139.489,-52.463
172.45,-31.948
159.803,-22.55
129.699,-41.725
151.68,-32.784
160.581,-52.551
118.119,-37.402
130.887,-28.083
106.604,-39.55
106.703,-39.814
158.194,-47.952
169.264,-35.337
171.165,-50.274
125.203,-20.738
75.168,-30.886
110.266,-24.944
136.65,-43.711
89.503,-26.77
154.289,-60.838
158.816,-50.732
81.433,-47.973
85.33,-43.138
83.074,-56.715
155.156,-11.687
63.285,-27.358
122.219,-24.778
166.184,-44.126
79.755,-36.424
117.119,-67.148
104.307,-43.139
109.834,-32.997
90.734,-34.253
83.883,-30.44
78.926,-45.592
159.296,-44.579
88.015,-23.39
110.484,-19.576
115.336,-43.656
101.028,-48.082
139.937,-20.099
132.988,-33.792
133.233,-35.085
107.602,-48.496
52.736,-23.746
152.438,-46.27
114.909,-39.919
154.311,-29.82
83.619,-54.623
100.614,-33.667
138.185,-35.725
164.248,-48.599
131.621,-18.161
112.218,-43.377
128.598,-43.071
161.613,-35.348
138.167,-33.296
68.999,-46.329
82.041,-39.465
131.009,-35.541
138.937,-23.151
158.483,-46.779
152.054,-49.895
184.147,-38.102
124.186,-37.063
128.609,-40.439
100.704,-41.332
84.696,-47.884
150.201,-31.032
150.805,-52.238
111.947,-28.782
174.616,-55.838
