Response,Explanatory1,Explanatory2,Explanatory3,Explanatory4
-7.831,-103.682,210.797,-38.326,115.152
-68.121,-98.05,213.412,-40.643,129.034
-41.535,-122.222,157.035,-52.17,117.039
-10.253,-111.742,186.068,-49.351,111.09
-59.283,-106.77,170.061,-41.993,108.577
16.067,-114.924,164.096,-49.75,113.18
13.022,-86.462,212.093,-53.105,117.492
-65.655,-129.411,120.825,-52.063,122.396
24.474,-78.216,180.951,-51.583,111.993
-35.261,-116.069,149.04,-44.337,114.807
-25.949,-77.447,169.256,-57.055,116.63
-7.16,-117.962,193.47,-41.663,114.165
-17.917,-90.545,160.559,-41.936,123.112
-43.598,-95.696,202.001,-51.816,124.673
33.378,-73.496,187.091,-44.818,127.553
-2.494,-123.211,159.416,-44.754,118.23
-50.33,-108.975,204.207,-46.725,109.914
-40.776,-103.779,196.349,-50.06,122.327
-51.642,-100.708,122.298,-47.564,130.143
14.155,-118.557,146.727,-47.059,124.634
-53.595,-115.693,177.91,-37.02,128.208
-44.263,-130.689,182.725,-51.201,121.712
-43.153,-137.926,198.039,-47.441,109.124
-12.571,-84.441,134.41,-49.908,117.266
25.6,-78.417,180.999,-45.334,110.024
-22.968,-97.157,189.294,-50.258,133.473
-28.31,-103.944,166.872,-54.531,109.494
20.111,-95.443,148.852,-43.876,116.87
2.789,-96.882,178.061,-45.732,101.526
12.846,-117.62,164.074,-44.653,115.323
-34.662,-150.193,171.826,-39.726,117.889
-31.55,-83.95,172.34,-53.129,118.983
-64.945,-83.368,183.609,-55.121,115.295
-31.273,-138.945,185.749,-37.109,111.301
-5.454,-132.721,209.348,-49.863,118.988
-9.02,-135.986,181.695,-47.918,112.727
47.271,-79.45,175.325,-44.754,117.299
-20.533,-117.548,163.843,-48.423,116.169
-43.066,-77.451,166.342,-43.381,115.602
8.845,-108.554,163.351,-57.259,111.188
68.956,-126.768,183.119,-47.276,145.244
-64.327,-96.233,154.87,-48.122,110.504
27.383,-110.096,167.494,-49.747,113.147
11.48,-110.293,175.904,-42.955,112.581
-14.816,-98.688,174.927,-46.137,124.469
-51.384,-117.596,207.14,-40.051,119.025
-17.286,-76.428,162.127,-53.041,115.332
-3.064,-95.341,171.122,-53.852,119.254
52.369,-107.124,192.579,-56.924,114.918
14.629,-119.454,154.708,-52.77,111.149
7.099,-100.121,203.192,-48.883,126.56
-3.533,-112.222,159.175,-49.758,106.505
14.043,-104.551,177.627,-45.931,104.628
26.45,-122.202,161.597,-46.193,94.228
-24.706,-108.875,192.503,-49.166,102.036
25.2,-106.886,186.255,-46.432,104.219
-4.571,-83.878,167.381,-49.682,112.981
-22.447,-100.245,190.311,-46.717,117.404
-0.171,-97.078,211.926,-43.712,116.005
-3.636,-127.083,205.634,-47.892,122.35
-32.021,-77.709,189.79,-47.64,117.196
-31.855,-129.849,204.194,-50.133,121.309
-27.443,-141.493,184.753,-46.242,114.6
-60.168,-74.014,187.526,-58.079,113.579
-11.149,-127.101,142.993,-50.035,115.438
-15.88,-136.645,154.471,-38.836,114.72
-37.57,-77.047,203.013,-45.106,120.188
-41.892,-116.073,166.402,-45.69,109.492
65.671,-92.953,169.402,-47.49,114.363
-42.576,-124.411,166.95,-43.326,115.936
10.245,-126.151,162.247,-57.897,101.105
1.506,-113.607,135.462,-59.087,124.242
-10.834,-97.668,205.859,-46.631,121.997
-1.395,-79.284,174.469,-49.421,116.855
21.963,-107.91,161.758,-36.459,118.17
-47.973,-54.307,168.062,-49.898,122.246
-36.121,-77.191,147.019,-49.459,116.526
20.197,-136.293,162.077,-52.366,127.846
34.991,-70.522,189.849,-46.276,112.843
-41.229,-125.26,161.963,-50.018,128.246
-33.522,-78.585,172.426,-44.832,113.98
-7.784,-135.338,183.594,-49.884,100.545
4.381,-104.016,173.866,-50.289,113.175
-35.258,-130.585,201.284,-52.955,110.2
-71.98,-73.629,156.627,-55.178,114.719
-15.073,-112.572,175.182,-42.911,116.275
6.216,-140.116,169.079,-46.683,114.127
30.897,-96.608,205.753,-48.694,115.071
-13.915,-142.348,133.725,-52.265,121.063
7.36,-119.786,177.855,-42.097,117.653
11.958,-92.784,204.499,-48.361,107.952
-52.625,-100.282,164.771,-47.488,113.666
47.985,-96.643,145.974,-46.323,111.689
52.544,-122.394,187.083,-55.055,111.582
-37.626,-95.021,145.745,-46.643,134.098
-64.496,-137.206,162.412,-41.612,127.036
-49.778,-89.266,164.089,-48.812,116.907
-62.227,-99.045,177.493,-44.181,112.037
-12.67,-108.465,179.49,-50.977,109.595
-56.783,-129.204,165.97,-49.892,123.103
6.252,-114.41,198.139,-51.582,117.673
11.92,-122.018,210.559,-37.634,107.251
-12.552,-95.031,204.888,-55.688,123.956
-33.322,-66.314,177.092,-44.97,130.497
-15.046,-129.645,191.01,-49.655,134.64
13.283,-25.617,173.71,-52.672,108.916
-68.923,-123.281,145.85,-40.287,113.462
-11.051,-137.727,130.148,-47.036,125.6
2.916,-105.339,190.338,-45.238,109.604
27.224,-94.098,208.772,-42.772,104.795
18.924,-108.26,193.228,-52.563,118.21
-34.605,-95.587,169.17,-51.369,110.434
-55.741,-104.707,133.815,-51.846,117.779
-23.939,-128.861,175.434,-53.761,108.01
0.365,-94.886,167.959,-45.376,99.572
-3.79,-131.126,178.737,-47.849,125.659
-48.19,-120.438,206.334,-45.089,110.218
16.871,-101.23,218.653,-45.999,121.013
-43.971,-116.769,137.191,-51.856,122.327
-43.131,-120.009,159.624,-50.805,111.087
-4.207,-94.466,143.043,-54.938,120.625
-3.959,-95.985,156.376,-50.402,116.526
37.26,-84.434,148.832,-45.879,103.515
4.556,-97.287,144.751,-52.349,113.77
4.888,-105.76,144.865,-42.811,111.105
52.625,-122.468,224.419,-48.158,95.12
-78.774,-116.443,136.878,-50.766,115.382
9.99,-121.859,237.615,-46.439,120.34
-41.663,-126.503,170.099,-43.403,117.356
-6.868,-100.279,182.149,-37.875,113.86
-28.724,-112.162,193.709,-42.881,122.814
-12.174,-118.318,107.573,-43.645,111.557
-19.732,-126.084,205.293,-50.561,109.898
18.512,-110.293,165.992,-50.546,114.433
-70.373,-126.649,161.521,-48.22,116.437
-26.162,-139.601,133.524,-41.142,116.333
-31.961,-91.724,143.607,-48.0,112.648
27.044,-77.213,145.316,-58.884,114.179
-21.55,-118.974,177.964,-53.038,110.382
-92.651,-99.468,165.345,-51.246,128.946
-35.117,-113.095,190.22,-38.003,111.347
-12.369,-118.536,213.731,-42.052,113.678
-25.418,-121.185,153.264,-49.02,119.467
0.679,-99.973,178.309,-51.783,118.886
-38.353,-111.123,139.458,-53.303,104.624
-7.346,-59.125,210.179,-46.374,114.747
-11.692,-86.106,203.865,-46.966,118.825
-9.956,-109.823,221.191,-56.984,115.914
1.592,-50.053,170.704,-49.256,114.546
-34.463,-68.712,198.599,-52.73,109.596
-16.457,-83.96,182.819,-42.878,119.064
9.644,-71.068,227.712,-40.817,110.368
-9.612,-84.783,158.738,-48.013,107.95
25.554,-98.077,184.89,-49.177,117.16
-14.699,-108.926,174.126,-44.478,135.339
-55.125,-94.968,172.203,-42.537,119.788
-9.337,-104.157,215.66,-49.77,113.461
0.611,-115.366,195.324,-51.394,120.357
-39.03,-117.086,158.905,-44.753,119.061
-2.51,-80.172,183.937,-53.065,114.242
31.915,-109.736,184.876,-39.532,120.629
-68.815,-105.939,198.947,-51.265,124.712
12.183,-116.316,154.694,-50.607,121.082
-2.696,-73.441,200.701,-43.736,117.035
-46.211,-126.175,188.169,-50.591,117.92
20.92,-123.531,164.403,-46.833,116.111
-5.314,-93.431,203.627,-50.087,115.237
14.062,-106.811,157.078,-42.664,102.6
9.669,-133.128,143.458,-51.201,116.114
-40.374,-102.395,174.8,-47.911,119.114
-0.981,-94.5,158.229,-51.141,118.175
27.687,-130.72,186.676,-45.361,126.275
32.229,-100.128,162.116,-50.99,122.79
10.521,-80.979,141.561,-46.057,107.305
-41.161,-121.14,189.197,-53.532,111.044
35.561,-109.994,189.12,-41.695,110.143
-5.162,-117.443,129.544,-45.478,111.749
-4.362,-93.238,154.1,-45.209,110.279
-14.585,-123.1,219.965,-49.92,128.798
-18.884,-110.791,190.032,-45.656,127.627
7.404,-153.542,204.051,-53.059,112.364
-22.48,-82.264,199.764,-52.836,116.542
-82.611,-102.921,153.565,-56.139,120.145
27.531,-101.477,218.973,-53.683,111.85
-6.39,-79.764,184.781,-50.329,108.528
8.199,-95.561,161.26,-49.63,114.022
26.172,-97.002,168.695,-45.148,99.657
8.676,-103.511,212.95,-39.205,110.851
32.468,-147.608,223.413,-53.269,112.109
48.83,-74.056,202.213,-47.34,110.064
0.383,-112.494,191.297,-51.31,113.252
-55.426,-80.035,209.142,-44.03,110.77
9.892,-135.682,168.066,-49.624,121.099
-3.264,-100.824,180.859,-43.915,122.254
27.893,-55.462,170.354,-49.01,125.622
-11.488,-122.624,191.027,-52.713,126.754
-1.978,-135.772,163.386,-54.379,127.706
-28.859,-88.484,172.17,-50.361,111.712
-41.191,-87.39,191.38,-52.537,108.162
-4.901,-108.399,177.166,-41.078,108.54
-21.231,-110.325,179.258,-50.647,123.157
0.622,-116.416,186.614,-40.351,107.281
-86.129,-137.05,147.8,-52.543,116.669
47.006,-128.138,198.565,-41.506,115.996
3.648,-96.745,197.243,-50.408,101.394
-7.805,-112.146,178.196,-43.144,118.051
-5.157,-83.314,171.446,-44.472,114.333
4.371,-131.198,190.054,-55.461,110.75
-34.088,-122.966,196.775,-55.772,113.999
20.53,-108.33,175.466,-48.086,103.695
-28.827,-86.321,154.228,-44.069,111.733
-19.204,-101.074,181.595,-49.891,118.649
-28.309,-150.319,185.382,-46.286,129.192
4.363,-148.057,171.271,-43.725,114.599
-13.747,-97.963,181.557,-44.839,117.377
-34.595,-116.198,183.586,-48.428,119.175
-51.823,-103.229,177.426,-38.36,125.803
-45.888,-91.389,168.232,-50.711,129.137
-24.129,-108.475,168.154,-46.89,107.297
15.868,-113.952,132.267,-37.11,123.033
11.708,-89.537,206.262,-46.711,131.147
-28.967,-73.323,150.034,-36.153,119.752
31.923,-128.782,182.04,-48.906,104.294
-6.862,-134.783,201.984,-41.402,114.527
13.718,-122.478,174.823,-50.321,110.476
43.849,-94.114,166.848,-46.629,111.042
25.905,-136.169,157.413,-53.767,108.266
-20.894,-106.013,178.633,-45.028,113.594
13.547,-99.316,141.103,-45.066,115.191
