Response,Explanatory1,Explanatory2,Explanatory3
-106.374,-24.654,52.764,100.472
-107.392,-111.051,90.074,106.994
-121.214,-20.084,68.861,137.278
-109.021,-64.949,13.585,98.931
-107.616,-20.358,82.989,145.834
-107.634,-58.2,62.814,80.481
-97.679,-89.397,27.411,78.347
-119.923,-18.216,37.902,114.045
-105.639,-41.418,51.235,109.839
-112.255,-84.139,63.575,52.343
-109.648,-6.827,36.407,103.323
-121.421,-24.798,72.975,60.409
-103.359,-39.444,8.311,111.979
-99.746,-49.403,67.277,139.378
-99.518,-61.106,79.55,106.595
-106.958,-83.058,28.635,79.591
-117.334,-76.307,62.838,67.046
-118.498,-84.01,66.093,104.3
-109.169,-55.404,5.707,82.425
-122.108,-59.057,113.051,105.062
-112.31,-77.187,32.758,124.757
-119.62,-56.666,85.772,100.87
-92.842,-40.271,75.07,88.676
-134.061,-68.665,100.819,59.127
-107.666,-91.847,32.846,97.419
-102.017,-91.273,37.637,90.544
-100.506,-1.551,40.073,113.868
-112.698,-47.141,38.454,86.218
-113.415,-69.18,58.198,135.529
-122.168,-20.973,50.081,138.384
-94.644,-115.652,27.743,86.744
-117.861,-102.084,37.617,129.686
-103.53,-82.792,37.688,107.763
-92.741,-69.585,54.141,95.806
-103.362,-67.165,75.346,170.97
-106.752,-67.177,-6.041,133.724
-93.174,-70.234,109.418,107.37
-124.731,-113.754,47.778,100.498
-93.758,-40.833,99.649,104.909
-110.667,-31.1,79.386,149.441
-115.596,-84.718,44.336,81.072
-117.899,-29.06,41.562,81.594
-110.455,-129.375,26.55,109.097
-91.726,-35.637,49.672,93.611
-104.865,-109.016,34.903,96.975
-94.641,-86.285,28.665,88.461
-113.635,16.222,78.906,102.246
-83.902,-93.049,-21.883,78.834
-119.358,-94.815,56.334,59.932
-90.831,-153.159,100.623,78.179
-106.652,-133.827,98.9,110.242
-84.451,-128.89,70.57,100.465
-101.243,-69.756,70.129,113.064
-121.428,-41.535,83.702,123.703
-96.515,-38.34,43.565,96.027
-91.509,-81.626,84.954,136.396
-105.722,-95.475,74.279,142.736
-100.225,-105.133,76.507,28.884
-108.201,-90.144,69.19,95.433
-107.806,-73.765,73.199,81.358
-103.021,-54.285,27.895,92.573
-87.354,-137.44,25.338,105.437
-94.486,-62.286,54.249,162.839
-88.956,-117.305,34.877,210.578
-106.226,-51.03,54.142,72.857
-124.156,-90.752,45.718,93.881
-112.817,-75.746,87.63,80.32
-95.947,-63.659,58.673,111.092
-114.67,-30.671,57.625,99.991
-92.754,-56.054,17.675,88.623
-110.66,-50.96,39.414,157.383
-139.931,-54.05,81.987,106.934
-119.168,-23.669,42.399,85.488
-115.177,-57.903,16.755,98.539
-115.988,-47.019,51.43,153.803
-131.695,-146.252,60.896,110.261
-120.68,-37.41,35.143,104.044
-119.158,-145.939,72.195,96.808
-121.534,-152.518,20.385,102.203
-115.026,-24.076,39.289,86.706
-88.266,-122.11,56.661,120.184
-102.675,-94.652,102.711,80.292
-94.282,-40.216,71.582,57.377
-126.622,-38.586,79.829,76.11
-100.887,-69.261,118.146,67.827
-79.18,-19.922,22.301,93.904
-105.492,-72.939,81.936,61.689
-115.792,-71.796,33.288,61.406
-87.193,-49.822,50.735,164.033
-119.163,-22.602,32.876,150.831
-98.095,-30.724,43.497,132.114
-87.503,-75.489,77.399,111.765
-90.194,-50.5,69.01,113.788
-109.507,-48.98,45.592,142.237
-92.693,-110.735,49.311,40.227
-102.795,-81.856,70.479,179.268
-94.244,-42.624,29.237,79.552
-85.119,-106.75,35.941,80.617
-104.392,-52.942,72.964,87.518
-76.346,-57.336,7.588,82.41
-100.425,-104.48,69.538,85.98
-96.161,-84.178,59.549,108.141
-111.269,-73.924,60.721,72.331
-106.804,-19.703,45.056,74.035
-105.407,-58.556,44.452,115.245
-112.723,-99.333,98.172,115.265
-109.348,-65.824,78.847,100.518
-100.856,-67.771,72.94,64.647
-114.502,-102.343,49.702,96.273
-103.417,-50.486,83.092,118.303
-111.86,-62.75,38.603,122.284
-103.304,-87.105,45.843,102.037
-110.56,-38.343,23.128,78.813
-98.415,42.337,48.533,97.856
-118.127,-69.457,62.412,84.78
-121.54,-86.92,32.305,83.288
-100.523,-73.648,27.529,128.619
-108.968,-8.426,57.163,117.386
-101.473,-82.291,77.907,117.892
-116.202,-51.53,81.853,80.013
-107.196,-111.345,100.244,85.929
-119.721,-99.935,85.933,137.249
-105.839,-86.269,58.349,63.707
-122.685,-62.225,25.267,132.417
-100.575,-68.032,20.416,81.474
-108.861,5.049,47.585,102.58
-103.019,-71.43,86.017,78.821
-108.941,-137.918,41.932,130.6
-124.265,-80.251,29.055,124.733
-110.404,-14.854,93.241,119.873
-103.226,-144.98,22.746,114.326
-93.704,-72.644,37.862,115.513
-83.459,-45.587,74.335,115.618
-108.482,-52.163,71.491,132.591
-101.569,-7.111,40.755,99.578
-105.739,-60.564,72.407,126.011
-110.501,-60.682,38.894,63.267
-110.405,-80.149,40.012,112.285
-100.837,-57.084,48.747,144.233
