Response,Explanatory1
-33.569,142.965
-30.846,119.882
-40.057,127.313
-25.488,125.913
-35.533,128.487
-27.229,141.375
-32.879,148.422
-33.478,159.336
-38.271,176.143
-38.045,167.452
-34.328,126.104
-32.863,128.114
-30.805,136.064
-42.126,144.218
-26.351,150.841
-32.941,150.51
-32.151,155.957
-33.667,174.99
-31.748,139.029
-26.682,160.167
-30.146,158.778
-29.251,130.693
-32.259,126.314
-22.778,128.237
-27.236,160.331
-30.823,133.789
-41.523,99.031
-27.925,151.121
-33.317,144.016
-32.728,148.583
-25.536,123.109
-28.697,143.529
-30.902,142.381
-28.282,81.512
-34.935,111.447
-39.755,139.314
-34.007,143.59
-25.742,124.456
-39.027,160.333
-32.346,142.441
-40.349,167.258
-35.648,145.494
-39.011,142.631
-28.272,123.577
-31.502,133.181
-47.436,149.746
-32.402,152.766
-28.653,148.01
-28.789,157.887
-26.07,120.127
-32.099,169.845
-32.006,140.757
-30.478,161.956
-32.984,154.203
-26.486,150.476
-36.224,147.232
-31.302,140.062
-29.08,147.434
-38.749,163.074
-28.575,138.956
-28.074,117.275
-30.165,150.128
-32.893,134.955
-34.551,144.097
-34.286,153.585
-36.025,164.43
-31.95,136.268
-30.806,160.392
-26.494,128.029
-37.082,150.438
-27.109,134.79
-30.455,116.521
-29.809,160.018
-28.897,139.33
-30.673,125.621
-37.756,151.793
-28.092,155.218
-35.795,159.595
-35.903,173.136
-39.794,133.304
-30.4,125.484
-32.759,139.892
-35.917,130.054
-35.634,105.335
-26.561,166.728
-36.183,148.888
-30.822,141.011
-34.729,113.179
-30.624,154.813
-26.594,149.977
-38.129,101.882
-32.406,165.694
-31.011,135.475
-20.542,145.194
-34.325,126.443
-34.97,145.694
-23.928,174.784
-33.977,143.988
-37.173,129.664
-36.83,118.584
-32.583,134.281
-26.733,145.562
-28.958,132.714
-33.81,156.64
-37.346,144.213
-33.211,133.375
-31.794,157.536
-39.699,128.205
-28.296,135.492
-26.287,147.69
-33.848,154.935
-32.299,128.134
-31.991,138.207
-32.019,160.383
-28.735,155.108
-30.19,139.595
-34.667,139.706
-28.225,152.985
-30.958,135.707
-32.857,126.575
-32.539,136.044
-28.743,149.265
-42.341,166.891
-20.742,150.261
-27.876,135.629
-36.544,107.868
-40.003,126.813
-24.197,135.222
-22.746,143.482
-38.13,141.235
-22.422,114.558
-35.357,129.865
-33.98,175.433
-30.031,172.381
-31.358,149.951
-32.307,145.823
-27.691,133.296
-33.073,110.911
-44.549,129.134
-37.386,137.014
-41.392,153.797
-28.642,153.454
-27.29,144.461
-26.712,127.097
-32.506,105.521
-37.339,128.411
-26.106,149.327
-36.271,127.132
-31.79,146.477
-18.99,141.279
-40.208,141.326
-32.663,133.952
-33.466,120.751
-36.291,144.017
-22.088,181.592
-33.227,147.686
-28.734,155.183
-37.174,126.672
-29.475,119.765
-20.994,171.126
-34.534,144.125
-31.129,156.597
-27.47,126.346
-23.028,131.282
-34.837,152.725
-35.449,143.698
-31.108,125.83
-31.591,170.349
-30.775,155.189
-19.611,121.463
-31.722,137.442
-32.328,167.751
-39.54,140.026
-28.419,141.528
-36.461,158.933
-27.469,136.619
-29.848,163.851
-26.461,150.867
-38.083,141.761
-33.092,127.138
-36.513,148.849
-33.618,155.659
-27.52,162.783
-26.665,152.159
-28.762,135.144
-37.435,146.237
-34.751,132.689
-33.711,174.663
-32.059,115.153
-37.076,159.284
-37.572,155.135
-40.881,132.969
-23.301,145.383
-40.068,119.21
-36.645,125.642
-29.818,138.38
-29.667,136.631
-29.212,148.196
-39.396,147.095
-31.383,131.784
-36.41,125.147
-36.093,141.485
-36.077,141.551
-30.708,143.116
-37.264,118.861
-28.771,136.058
-30.188,167.665
-34.951,146.184
-37.19,143.087
-30.679,148.734
-30.989,154.07
-35.929,139.097
-34.393,158.569
-31.321,133.533
-36.624,144.311
-34.194,153.696
-28.541,122.165
-23.307,159.819
-33.0,126.779
-40.691,135.069
-32.844,142.379
-26.211,116.124
-31.649,147.634
-35.019,139.487
-21.426,135.955
-28.224,173.512
-32.231,176.294
-28.611,164.421
-29.195,134.686
-29.629,159.533
-28.8,135.968
-33.17,139.953
-44.766,139.003
-36.143,139.828
-33.39,147.461
-26.222,150.056
-32.397,145.742
-32.587,137.478
-36.944,153.76
-25.388,175.724
-32.378,138.382
-29.555,124.798
-28.283,141.838
-32.099,169.824
-31.718,162.439
-28.411,167.259
-31.029,134.577
-31.142,141.528
-28.451,165.839
-33.806,144.362
-29.759,140.84
-23.077,148.785
-42.344,142.602
-32.738,139.819
-24.78,127.71
-27.16,179.927
-32.521,147.412
-33.924,142.754
-45.927,137.619
-36.366,170.144
-26.011,143.445
-18.776,135.519
-38.745,134.183
-36.34,140.247
-37.29,144.553
-28.697,147.025
-29.754,145.759
-28.154,157.916
-38.834,134.016
-16.434,165.536
-34.147,124.259
-25.547,142.38
-31.584,146.915
-20.307,139.8
-47.655,153.992
-33.98,126.978
-28.9,186.834
-36.145,145.957
-34.546,165.075
-30.812,142.605
-35.583,161.836
-29.603,162.34
-35.308,144.886
-36.435,170.073
-36.4,136.027
-49.805,149.446
-28.039,134.08
-38.657,140.311
-30.3,140.153
-30.006,152.131
-35.469,135.373
-28.223,119.946
-37.246,108.397
-40.567,173.326
-24.907,141.801
-24.931,162.643
-30.933,164.963
-29.888,130.888
-36.192,156.767
-35.081,101.298
-28.276,130.843
-40.718,174.639
-35.125,127.279
-30.098,117.624
-27.576,173.283
-30.392,146.746
-23.456,136.873
-38.772,161.321
-25.093,155.238
-27.136,159.723
-27.155,149.493
-34.584,115.916
-32.186,143.067
-33.865,159.203
-29.92,147.232
-36.77,145.296
-35.641,164.061
-32.217,141.743
-26.017,134.97
-30.782,173.09
-40.814,159.541
-35.13,132.351
-22.98,142.693
-33.962,137.747
-39.644,119.641
-35.849,128.001
-30.058,139.783
-34.418,144.47
-43.35,137.252
-38.824,98.451
-33.071,165.147
-32.41,127.927
-33.365,120.609
-33.976,159.516
-27.632,144.146
-32.97,149.597
-34.342,132.078
-40.355,149.058
-43.842,155.458
-29.543,133.801
-33.08,143.4
-26.506,154.196
-47.637,129.822
-36.254,142.876
-42.081,153.297
-31.979,167.196
-28.506,178.151
-37.139,131.962
-22.478,175.11
-30.543,168.408
-30.87,114.539
-31.41,142.648
-31.803,140.942
-36.617,170.728
-38.812,161.143
-34.748,137.973
-31.613,141.019
-36.449,133.265
-25.563,128.123
-37.525,151.977
-39.752,148.266
-35.633,136.37
-44.416,159.083
-30.236,135.386
-30.215,115.463
-36.255,157.84
-37.948,136.286
-32.507,169.779
-32.773,123.4
-32.891,121.125
-35.555,163.972
-28.37,127.258
-30.095,153.195
-38.307,125.541
-39.148,145.423
-20.747,146.59
-38.883,134.734
-21.813,145.415
-35.574,154.623
-31.645,161.745
-27.96,177.459
-29.933,159.294
-35.721,133.799
-27.821,116.077
-29.592,156.144
-35.282,156.687
-30.755,137.342
-37.463,165.295
-38.391,99.204
-32.462,125.591
-31.907,153.048
-34.576,152.492
-31.176,165.693
-38.874,110.443
-33.714,152.724
-40.163,127.551
-33.344,137.011
-32.092,141.024
-35.401,122.446
-38.187,164.729
-37.937,148.018
-47.117,166.121
-36.07,148.938
-36.364,111.939
