Response,Explanatory1,Explanatory2,Explanatory3
107.886,137.621,-120.28,85.714
88.805,128.753,-143.832,111.375
74.645,136.411,-129.664,81.587
120.13,128.742,-123.585,73.241
68.778,129.825,-68.941,56.286
139.657,133.546,-118.776,32.709
75.37,125.916,-122.762,44.149
54.216,131.96,-132.509,79.343
104.763,135.311,-130.715,64.633
144.638,119.438,-86.175,72.812
141.757,122.562,-116.295,94.242
123.496,125.889,-138.27,76.627
139.328,120.281,-135.306,50.73
97.942,135.495,-138.238,94.754
119.53,157.476,-121.741,44.362
126.247,133.704,-145.485,106.734
140.62,126.777,-93.428,100.592
100.411,130.988,-132.017,54.635
78.722,140.968,-85.204,44.383
73.492,114.416,-159.157,81.304
91.316,137.283,-142.655,57.867
131.346,125.381,-131.758,93.64
123.197,122.625,-167.114,47.877
89.232,128.214,-120.143,75.144
109.714,119.609,-112.367,85.092
141.922,115.536,-138.371,59.24
150.64,120.816,-116.517,90.786
100.735,99.317,-159.123,54.855
148.569,121.221,-144.178,62.344
137.019,125.079,-161.695,42.493
106.679,133.251,-176.692,58.161
82.499,124.178,-93.762,41.937
86.496,115.921,-127.787,61.458
110.45,121.206,-92.814,99.251
108.055,108.72,-133.965,80.37
114.861,123.157,-154.234,74.839
67.491,119.524,-149.106,80.456
122.967,130.592,-102.392,44.772
54.835,129.689,-99.811,45.94
94.584,132.964,-161.292,75.523
106.984,124.44,-94.243,48.205
112.925,138.089,-149.491,77.814
132.744,136.662,-160.536,55.586
141.844,123.141,-115.008,100.008
127.067,125.539,-145.175,32.6
46.479,134.045,-106.336,78.299
99.036,136.008,-149.293,67.975
68.992,124.998,-122.722,68.053
110.916,122.271,-127.917,90.944
155.112,117.995,-121.448,59.848
84.218,112.983,-140.778,51.601
119.347,125.993,-109.943,47.135
50.804,124.616,-83.149,83.691
133.08,118.364,-153.886,66.122
127.243,129.614,-141.464,71.752
80.74,125.224,-103.523,54.934
100.838,122.544,-135.744,67.897
117.975,119.952,-131.128,78.608
89.169,149.278,-85.064,57.694
152.961,113.3,-91.672,53.339
132.432,141.645,-95.581,29.547
108.013,131.975,-137.781,83.142
156.859,131.877,-131.603,59.519
135.136,126.585,-139.122,49.981
170.406,126.269,-117.402,59.818
133.073,124.939,-127.05,70.069
102.036,143.117,-79.21,93.107
108.184,124.656,-126.522,87.562
131.846,126.387,-130.841,55.012
105.47,107.061,-126.201,59.569
107.087,132.704,-129.891,53.135
83.806,138.01,-114.545,36.669
113.179,126.928,-73.438,62.851
111.003,118.366,-147.19,66.851
95.566,129.298,-91.547,44.062
110.323,136.644,-156.452,21.314
97.801,136.046,-120.447,74.66
106.341,114.628,-164.023,41.388
112.001,126.632,-126.202,107.903
102.813,115.228,-114.955,53.84
68.776,140.048,-135.756,87.419
70.275,143.997,-130.591,23.894
111.681,132.971,-93.976,67.041
107.982,143.145,-86.659,61.47
133.457,132.227,-127.096,16.322
87.554,124.312,-92.246,57.033
90.679,126.872,-116.971,64.402
106.404,112.895,-111.796,54.481
37.325,128.342,-128.86,65.363
127.284,127.045,-172.441,68.827
127.657,129.07,-103.941,76.764
89.033,129.9,-129.379,86.859
117.437,121.507,-131.625,42.392
93.914,127.458,-149.975,68.101
92.659,127.812,-147.128,77.176
120.727,129.596,-130.85,90.803
183.61,126.444,-138.951,36.911
105.178,109.679,-141.09,23.846
110.552,122.624,-101.866,69.969
124.727,128.523,-117.319,61.354
108.743,124.185,-162.559,75.385
108.954,106.712,-153.181,45.453
106.317,114.135,-101.496,93.454
138.253,134.148,-138.335,57.497
86.274,133.614,-137.929,43.588
127.451,124.631,-170.847,53.583
126.654,118.878,-171.727,97.514
77.929,127.3,-185.595,69.896
79.414,128.769,-145.901,61.706
59.765,125.649,-154.789,66.297
72.051,131.693,-101.4,76.739
38.695,125.93,-155.74,71.073
78.871,125.147,-130.422,54.863
162.032,144.366,-141.729,88.063
92.819,127.93,-171.576,64.737
