Response,Explanatory1,Explanatory2,Explanatory3,Explanatory4,Explanatory5,Explanatory6,Explanatory7,Explanatory8,Explanatory9
-22.147,7.394,-34.259,81.842,-11.223,-72.029,-146.624,-195.371,-201.851,106.608
-26.628,18.709,-4.448,82.542,20.619,-63.126,-175.264,-177.928,-194.331,94.273
-5.468,6.888,-82.053,82.753,1.585,-68.169,-164.632,-188.062,-195.467,94.617
-28.357,15.738,-53.138,84.371,6.826,-75.989,-174.174,-191.473,-197.363,82.534
-18.859,1.812,-0.883,83.586,28.624,-65.228,-173.236,-171.225,-207.847,86.154
-26.35,7.532,-25.839,83.07,55.432,-63.247,-192.117,-154.852,-189.227,92.93
-19.269,7.258,-21.446,83.017,56.111,-68.634,-167.243,-187.101,-197.277,96.848
-34.262,7.523,-14.623,84.082,-4.405,-72.23,-149.041,-173.465,-192.673,86.005
-29.249,10.234,-6.036,82.213,26.224,-69.005,-170.685,-175.463,-194.804,88.838
-22.979,5.899,15.369,82.775,47.288,-68.835,-175.295,-166.218,-197.919,89.187
-14.87,7.824,23.668,83.743,39.28,-68.925,-180.421,-173.235,-207.494,94.64
-2.709,13.478,-53.177,83.762,55.644,-59.149,-173.443,-185.79,-199.789,94.519
-16.526,6.639,2.655,82.795,25.811,-77.992,-168.203,-168.036,-204.683,97.361
-16.161,9.446,1.31,81.979,49.841,-80.509,-176.686,-196.54,-199.841,89.576
-26.387,9.854,-19.986,83.67,83.519,-82.33,-165.417,-182.532,-187.953,95.732
-29.003,2.611,1.769,83.691,40.601,-71.878,-167.84,-187.695,-193.735,88.276
-25.577,15.75,62.758,82.309,33.855,-67.763,-177.282,-159.174,-190.411,91.987
-22.369,10.125,-21.118,83.417,76.109,-71.375,-165.919,-202.119,-194.33,89.135
-45.732,11.188,32.525,82.38,18.915,-73.044,-174.733,-134.833,-195.966,92.608
-17.395,16.708,12.272,84.196,74.902,-69.225,-165.114,-183.769,-185.399,103.992
-15.033,1.386,-86.315,82.95,31.338,-66.042,-165.197,-156.149,-198.967,87.497
-42.592,1.408,4.798,83.4,42.908,-75.257,-167.664,-151.96,-197.316,88.75
-42.413,8.683,-7.05,82.871,51.953,-74.686,-164.047,-188.231,-193.884,101.242
-21.054,10.446,44.596,82.023,3.645,-77.953,-157.537,-193.949,-197.597,98.981
-22.649,9.382,-32.793,84.0,-27.491,-79.315,-159.242,-196.53,-201.128,94.131
-26.024,10.056,-49.588,82.984,18.529,-76.076,-157.723,-181.819,-196.232,97.478
-21.748,17.335,-52.889,82.335,53.866,-68.328,-177.949,-180.363,-191.923,96.197
-38.04,1.993,-42.241,82.629,22.042,-73.077,-164.34,-171.123,-194.068,92.781
-36.419,9.839,3.974,82.334,30.745,-70.253,-157.537,-165.831,-200.321,93.229
-19.04,11.654,-16.336,83.57,46.326,-86.746,-176.672,-151.346,-198.451,96.939
-21.448,11.002,-10.949,83.731,21.997,-64.854,-157.18,-185.404,-183.767,83.203
-36.424,-1.416,-52.596,80.091,13.612,-50.551,-180.055,-184.08,-194.274,98.216
-15.58,8.008,2.398,84.263,22.752,-58.425,-153.254,-216.387,-190.961,91.143
-3.463,8.674,-71.763,83.005,51.546,-84.576,-157.195,-218.051,-193.763,93.856
-32.761,14.112,-36.943,84.24,35.955,-73.528,-162.76,-163.013,-205.603,87.261
-38.741,7.73,-29.058,83.448,65.549,-60.743,-176.383,-173.448,-191.231,81.728
-19.692,5.907,-19.254,84.4,32.188,-68.384,-169.83,-161.472,-189.128,86.208
-28.735,7.438,-89.328,83.716,58.874,-74.387,-171.906,-200.501,-196.561,92.528
-18.465,7.235,38.555,83.755,21.253,-61.501,-153.779,-178.406,-194.181,97.59
-12.607,15.561,9.025,83.485,10.616,-75.555,-160.116,-181.966,-191.16,93.264
-17.739,1.65,-7.546,82.624,48.606,-71.833,-152.36,-171.42,-194.67,95.992
-24.691,17.216,-26.225,83.643,31.439,-75.906,-171.785,-143.645,-195.805,91.181
-5.439,15.438,-41.153,81.872,25.293,-83.354,-172.78,-168.846,-209.383,97.082
-42.722,7.878,35.146,83.159,72.16,-79.413,-182.325,-189.769,-192.763,90.587
-32.039,12.085,-51.727,80.671,-5.726,-73.276,-177.552,-163.369,-194.133,97.592
-40.819,6.702,-0.839,82.551,67.082,-55.322,-171.734,-164.809,-203.963,90.303
-15.642,11.477,-1.609,83.699,21.514,-77.27,-168.85,-192.017,-201.734,98.081
-44.612,5.693,-58.099,83.982,-35.04,-79.592,-170.272,-175.084,-198.364,88.938
-36.77,15.259,23.471,82.857,-34.583,-65.769,-157.214,-180.029,-192.167,92.154
-30.338,3.476,-52.23,83.278,63.946,-72.463,-171.056,-180.943,-182.159,98.172
-11.924,8.513,-16.075,83.41,59.976,-61.785,-163.642,-177.833,-191.009,89.151
-24.224,14.702,-12.681,82.87,46.386,-75.458,-172.629,-173.59,-196.601,84.682
-17.976,12.826,15.516,86.063,10.191,-69.225,-176.048,-180.348,-195.607,98.122
-25.544,2.682,-71.851,83.141,59.139,-67.607,-158.362,-187.009,-198.082,105.888
-43.103,9.594,-18.903,82.876,42.558,-68.262,-179.115,-190.583,-198.106,90.198
-24.311,-5.192,16.522,84.378,19.18,-83.842,-172.647,-186.236,-197.556,102.911
-5.846,10.359,-62.536,84.408,20.228,-76.251,-152.049,-197.082,-186.189,94.529
-34.385,8.411,4.983,82.198,49.089,-59.259,-171.648,-193.047,-195.83,102.273
-34.211,2.475,10.225,83.65,-8.239,-65.02,-168.532,-188.592,-182.972,89.675
-27.553,9.288,-5.372,82.899,23.877,-77.151,-173.567,-188.567,-184.858,92.739
-22.712,9.444,-7.104,83.391,6.704,-72.695,-151.337,-194.505,-196.24,92.384
-23.698,4.277,41.137,83.503,32.319,-65.99,-170.483,-163.07,-206.936,86.634
-40.215,9.816,-40.434,84.51,35.658,-79.972,-166.75,-159.604,-202.233,103.004
-14.2,9.52,-29.014,82.557,5.947,-74.13,-173.044,-210.396,-199.52,86.133
-16.856,13.706,2.758,83.782,32.476,-83.775,-181.088,-151.097,-200.184,95.56
-41.017,2.607,38.412,83.135,23.003,-66.287,-170.33,-157.825,-203.154,82.066
-16.412,5.073,32.024,87.31,63.066,-80.597,-170.693,-186.672,-198.41,108.176
-26.905,5.679,-46.346,82.815,7.165,-76.534,-168.968,-169.223,-202.179,82.507
-21.626,7.133,-132.277,82.082,-51.803,-70.526,-157.37,-178.999,-194.617,106.367
-10.566,8.523,-42.299,85.1,56.41,-73.923,-181.359,-181.571,-197.828,98.68
-15.901,7.87,-25.491,83.163,58.752,-77.136,-173.731,-190.886,-186.736,88.96
-13.574,16.05,6.676,83.091,19.754,-72.365,-162.772,-188.312,-196.896,85.41
-24.813,3.781,-16.036,83.98,21.075,-75.702,-155.02,-192.757,-203.185,93.356
-40.73,12.527,-67.368,83.594,32.029,-82.396,-164.243,-184.727,-196.695,96.704
-18.214,7.408,-43.3,84.005,19.399,-77.181,-162.729,-171.856,-194.954,83.454
3.858,3.638,-80.843,84.276,58.024,-62.423,-178.46,-180.909,-196.067,108.655
-28.451,7.645,-42.457,83.342,14.929,-75.973,-176.752,-170.366,-201.079,96.386
-47.644,7.95,-10.785,83.596,46.23,-71.725,-172.507,-194.597,-184.474,83.331
-33.365,6.278,-77.419,81.842,-5.45,-68.368,-177.991,-188.992,-205.811,92.187
-35.728,17.264,-10.303,82.543,36.708,-69.596,-176.762,-140.851,-195.371,96.459
-3.168,11.339,-5.986,82.881,19.697,-79.215,-160.003,-176.854,-195.562,92.567
-19.406,9.195,-2.484,82.017,62.018,-72.252,-164.118,-150.685,-194.774,98.354
-12.543,9.897,-78.675,82.457,103.12,-63.779,-163.371,-157.405,-197.898,106.373
-22.365,9.461,-7.617,84.394,29.543,-68.983,-149.217,-161.477,-190.103,94.925
-15.257,11.171,6.158,82.567,57.354,-70.548,-176.182,-178.004,-214.785,94.875
-11.648,4.335,10.762,82.023,13.174,-64.98,-161.937,-176.143,-200.676,90.012
-22.089,10.165,-25.216,82.908,70.115,-72.977,-176.131,-187.248,-195.222,92.066
-16.941,5.758,-4.124,84.411,53.038,-70.016,-168.687,-178.516,-200.123,93.296
-32.083,10.925,-8.299,82.42,83.415,-70.951,-168.992,-161.729,-184.316,95.531
-37.81,2.549,-43.883,82.621,3.473,-54.905,-168.534,-204.528,-203.11,92.168
-13.407,5.774,-35.988,82.765,29.386,-74.79,-163.091,-191.998,-193.737,92.41
-34.128,11.15,-82.831,84.063,62.114,-81.825,-154.134,-180.516,-186.663,92.069
-30.645,7.86,-45.061,84.981,28.649,-74.151,-168.652,-168.158,-188.69,93.99
-15.683,7.955,-60.365,82.404,40.488,-71.165,-159.14,-185.427,-181.581,93.377
-28.196,13.33,37.171,81.179,26.774,-68.755,-157.34,-177.35,-199.638,89.003
-34.331,4.622,-9.933,80.229,5.525,-65.313,-146.683,-183.767,-202.515,90.425
-30.568,2.268,-12.922,84.051,49.116,-70.777,-185.517,-158.847,-206.804,96.477
-28.196,5.413,8.778,81.04,27.494,-67.196,-178.088,-201.154,-184.63,106.006
-32.0,11.823,-2.223,84.575,16.981,-60.255,-173.906,-173.227,-197.338,96.641
-17.608,0.109,25.318,83.615,23.96,-67.662,-158.19,-174.088,-189.345,103.375
-16.499,5.392,44.397,82.009,24.526,-54.17,-139.099,-168.413,-190.532,86.995
-13.018,11.223,-37.789,83.765,0.664,-79.675,-156.436,-190.422,-196.625,92.366
-17.661,15.006,-65.536,84.9,44.39,-59.875,-174.53,-198.287,-200.07,84.591
-24.376,4.721,-67.783,84.875,42.121,-53.543,-163.891,-189.486,-195.88,102.722
-24.926,8.237,37.531,83.325,-9.214,-60.166,-155.654,-174.955,-195.065,92.157
-31.343,5.432,16.208,83.157,33.858,-74.024,-178.509,-187.297,-186.634,88.809
-32.567,13.497,-43.276,84.354,-15.527,-77.485,-165.353,-154.375,-189.629,96.043
-35.827,-0.347,-7.605,81.836,40.348,-69.807,-149.679,-156.455,-203.274,100.103
-16.264,0.917,34.672,84.73,-8.831,-61.653,-161.009,-179.718,-200.358,90.768
-26.878,11.797,-0.259,83.504,47.065,-56.297,-174.399,-176.521,-191.012,97.3
-35.898,10.007,-6.889,83.55,40.436,-71.52,-175.611,-180.924,-196.75,88.278
-9.2,10.183,-77.012,82.543,31.271,-70.705,-162.13,-182.685,-195.905,81.843
-10.129,14.578,-31.606,83.011,-12.898,-67.912,-175.964,-192.681,-190.063,91.828
-26.245,4.635,-31.625,82.613,18.696,-62.992,-177.288,-186.101,-196.613,95.111
-30.685,9.429,-108.996,81.341,21.991,-70.814,-171.216,-190.053,-204.174,86.588
-24.767,12.557,47.855,83.493,23.305,-74.337,-163.466,-178.36,-202.92,95.875
-19.067,15.499,-5.091,83.903,37.662,-75.505,-160.179,-151.238,-207.706,83.535
-36.356,15.22,-10.05,83.29,16.758,-71.027,-165.869,-178.968,-201.829,89.602
-19.048,7.197,25.658,84.321,38.965,-64.441,-174.67,-198.145,-204.242,96.093
-10.187,14.022,-85.481,82.36,26.15,-69.629,-165.932,-195.191,-192.466,90.623
-14.141,6.151,2.353,81.524,26.097,-90.132,-177.712,-202.736,-187.768,90.696
