Response,Explanatory1,Explanatory2
38.365,119.471,-25.266
0.235,116.111,-23.489
3.193,120.899,-24.73
60.906,119.501,-26.748
10.281,116.627,-21.543
5.786,111.887,-24.465
15.323,116.771,-29.962
38.876,121.49,-31.172
28.261,120.373,-23.524
22.46,115.771,-26.409
37.054,116.312,-28.67
22.683,124.337,-23.882
41.417,115.185,-27.255
46.783,119.158,-29.916
14.489,113.51,-19.296
52.707,116.779,-25.776
15.369,123.875,-21.427
50.729,131.209,-22.056
22.404,130.706,-25.507
28.663,118.813,-23.485
24.086,119.962,-25.388
27.691,122.531,-23.239
6.187,127.354,-21.808
36.827,130.178,-24.284
39.124,100.234,-23.284
21.441,120.757,-23.236
21.482,111.058,-25.994
49.274,120.252,-25.911
24.961,114.984,-25.667
19.005,122.358,-22.46
18.661,125.008,-24.273
13.484,120.46,-24.234
24.106,112.302,-27.626
24.455,124.987,-19.44
7.459,119.964,-25.711
51.902,111.434,-27.608
27.987,133.092,-27.704
25.018,122.851,-22.273
33.949,123.886,-27.577
47.817,118.855,-22.563
42.364,125.302,-26.525
32.879,122.3,-22.441
35.044,110.011,-26.842
3.026,128.893,-26.826
38.003,121.671,-23.575
36.97,125.782,-22.33
21.899,118.114,-24.885
-7.006,119.631,-24.244
47.195,118.579,-26.128
3.257,119.938,-22.687
51.723,110.953,-25.689
26.189,125.507,-21.297
25.307,120.277,-21.038
12.811,116.911,-22.956
30.259,114.727,-29.249
28.236,127.015,-20.679
-11.006,112.76,-30.343
26.454,133.596,-28.877
19.937,123.803,-22.926
41.166,129.164,-26.756
11.007,120.811,-24.095
15.377,113.995,-23.701
27.135,120.264,-22.619
17.335,115.048,-25.214
41.663,109.783,-26.43
16.383,118.066,-22.189
2.968,130.444,-23.061
36.934,109.929,-23.7
8.648,109.591,-25.762
30.34,121.656,-26.332
18.334,116.886,-24.017
27.527,114.154,-24.017
31.809,117.672,-24.993
5.182,129.374,-19.406
27.293,118.292,-23.089
11.827,119.329,-22.483
36.098,124.452,-26.911
10.136,129.139,-23.71
35.712,124.358,-25.762
20.75,131.053,-25.954
27.351,116.768,-26.289
26.421,120.215,-25.671
22.244,125.655,-21.618
2.764,130.283,-28.808
35.029,136.366,-26.476
25.407,115.372,-25.924
28.567,119.89,-22.549
49.489,125.129,-26.477
43.715,125.116,-24.271
34.512,116.6,-27.293
34.294,127.267,-25.752
36.981,116.849,-23.405
20.017,128.36,-27.29
2.476,127.184,-22.215
29.15,118.188,-24.265
0.525,125.144,-23.887
26.28,121.448,-29.149
18.116,128.207,-24.404
19.197,114.03,-25.616
14.062,131.216,-25.956
25.917,124.559,-25.528
31.195,127.285,-25.517
27.411,109.874,-24.076
18.402,110.458,-23.647
21.361,123.872,-23.744
55.563,128.629,-24.712
33.316,112.328,-25.646
19.611,125.922,-25.318
17.574,123.191,-21.696
36.445,126.049,-24.726
40.226,118.727,-20.858
26.547,110.965,-24.019
9.223,130.471,-24.96
19.351,124.635,-25.86
14.342,119.039,-21.018
28.636,131.617,-28.665
34.336,114.826,-23.486
25.152,110.49,-21.859
12.304,106.517,-22.63
26.256,125.509,-22.048
11.492,127.342,-25.457
-9.282,117.911,-26.115
1.974,120.415,-26.146
26.841,125.572,-23.209
13.005,115.162,-27.981
1.361,116.012,-24.382
33.203,126.834,-24.853
35.777,113.465,-22.991
35.607,130.512,-24.7
26.674,120.518,-28.017
24.272,100.421,-26.042
39.097,129.496,-24.699
17.383,114.61,-20.341
27.691,115.448,-23.898
41.69,111.414,-21.592
7.388,111.327,-21.978
15.814,125.326,-21.25
12.709,126.939,-22.286
40.064,118.486,-24.238
21.299,112.679,-18.552
26.428,113.866,-27.071
10.964,113.54,-21.066
50.042,132.612,-25.155
5.284,125.717,-21.965
3.769,119.139,-24.21
33.025,116.16,-23.043
22.187,129.235,-21.609
