Response,Explanatory1,Explanatory2,Explanatory3
-32.968,134.653,-96.767,174.275
-39.886,141.283,-49.55,193.916
-39.313,147.154,-29.917,206.025
-35.19,129.097,-67.399,208.121
-44.98,112.638,-81.871,195.656
-34.233,138.92,-71.481,185.02
-44.963,123.19,-60.522,211.229
-37.89,132.834,-86.141,180.948
-40.737,133.607,-71.968,188.311
-40.43,127.057,-82.476,222.66
-30.938,131.569,-72.361,191.864
-39.488,133.549,-61.176,181.778
-44.79,132.813,-84.479,190.903
-41.562,143.743,-105.724,222.886
-40.974,138.329,-64.922,192.48
-46.057,151.4,-75.872,200.75
-38.465,124.276,-90.121,214.01
-34.451,134.395,-61.615,193.087
-36.86,129.155,-57.435,194.01
-38.951,138.263,-70.161,194.617
-40.0,129.418,-87.676,193.042
-40.328,135.409,-86.09,218.377
-42.362,144.0,-79.416,199.434
-47.109,127.668,-51.882,196.144
-38.271,118.577,-53.331,207.824
-34.352,128.886,-71.204,217.99
-29.417,131.409,-116.298,207.921
-46.823,158.312,-57.006,200.426
-37.873,111.64,-81.643,187.479
-30.203,112.428,-35.091,186.43
-39.129,130.344,-68.024,218.071
-47.279,128.072,-65.997,190.295
-38.36,138.38,-42.846,196.092
-39.073,129.295,-80.341,193.633
-38.051,130.905,-98.998,197.111
-40.739,144.61,-98.958,181.062
-47.938,139.053,-75.007,184.613
-38.299,147.465,-76.881,190.064
-39.173,127.023,-25.346,208.427
-39.028,133.062,-65.245,218.288
-40.866,142.241,-52.184,192.113
-39.15,136.28,-68.34,162.743
-31.527,130.256,-76.771,199.076
-37.584,117.785,-56.469,196.432
-37.028,131.361,-63.968,204.28
-37.146,144.056,-57.28,216.981
-38.988,127.908,-76.523,205.628
-44.393,131.717,-74.534,158.777
-35.298,125.412,-74.946,189.635
-41.914,130.408,-70.899,196.587
-46.579,134.325,-33.438,195.86
-42.402,144.923,-101.518,183.334
-43.333,148.119,-76.517,193.971
-42.782,143.145,-62.34,204.606
-42.953,146.827,-80.979,215.333
-42.24,127.156,-75.785,192.815
-42.316,139.9,-74.058,203.842
-36.307,129.872,-49.66,192.929
-41.109,136.594,-72.585,201.324
-36.145,132.093,-86.803,210.445
-44.071,138.807,-36.625,193.626
-42.866,133.751,-76.27,199.318
-38.349,128.265,-70.686,194.24
-40.542,137.701,-72.239,180.656
-42.344,144.435,-75.963,212.141
-37.918,130.925,-76.775,177.645
-34.653,134.282,-70.907,193.193
-35.288,134.575,-67.913,191.104
-39.403,125.609,-58.453,228.817
-42.922,126.492,-80.373,177.948
-40.04,125.143,-81.621,219.154
-35.376,141.059,-48.158,192.275
-33.467,148.107,-71.87,212.319
-35.36,127.71,-70.33,185.696
-31.813,131.432,-86.107,205.701
-43.749,123.499,-39.147,192.541
-40.835,131.674,-92.667,215.114
-41.265,143.807,-57.776,188.055
-46.806,143.058,-82.008,188.672
-36.325,149.457,-113.218,196.539
-44.556,138.912,-84.13,194.318
-33.044,146.44,-79.25,179.719
-42.077,122.285,-68.9,217.862
-45.521,136.342,-81.337,190.25
-37.038,142.942,-55.873,210.472
-43.676,126.948,-46.801,168.387
-36.784,133.207,-57.707,219.61
-40.017,129.079,-66.901,165.722
-42.683,142.255,-98.976,199.589
-51.037,146.152,-49.758,198.246
-46.356,142.543,-73.928,176.144
-41.204,122.323,-58.599,212.959
-46.724,118.375,-63.838,198.982
-39.119,136.504,-75.512,173.761
-36.471,131.155,-59.071,222.053
-43.533,136.538,-68.737,181.0
-40.468,128.062,-69.956,197.352
-33.625,132.67,-103.306,189.398
-31.125,148.354,-102.068,184.807
-44.09,140.681,-75.252,224.621
-44.057,132.312,-42.304,195.488
-40.248,132.463,-75.655,173.644
-37.761,150.052,-57.536,197.047
-36.569,144.668,-56.016,210.676
-38.764,147.438,-77.721,204.113
-45.284,114.493,-46.838,202.068
-39.867,130.447,-82.774,202.032
-32.547,131.125,-80.058,203.752
-33.608,136.569,-76.462,184.959
-38.208,133.178,-77.823,204.559
-52.721,127.087,-62.682,179.032
-45.926,130.622,-35.758,192.859
-40.744,136.386,-94.973,191.764
-41.895,122.985,-77.771,199.817
-40.187,130.123,-77.776,185.749
-48.751,128.24,-88.555,191.602
-40.5,128.388,-39.26,204.754
-34.934,147.149,-54.697,201.71
-51.566,128.548,-71.518,206.151
-38.445,132.765,-38.884,172.168
-41.381,134.088,-61.207,199.792
-38.807,134.052,-74.823,182.021
-40.223,131.828,-42.561,197.997
-42.6,141.112,-64.273,196.201
-32.796,135.056,-73.326,191.267
-36.433,135.154,-45.27,183.072
-41.316,131.736,-52.416,206.726
-42.824,138.56,-80.222,202.883
-35.541,108.419,-70.942,166.277
-34.273,130.425,-47.803,201.823
-44.273,114.978,-90.78,202.035
-43.474,152.545,-72.702,196.041
-44.497,135.42,-64.777,190.247
-47.195,136.55,-82.361,195.194
-49.245,146.382,-79.786,195.17
-28.548,133.183,-55.207,208.485
-46.775,125.019,-38.522,200.884
-39.568,140.364,-84.367,207.993
