Response,Explanatory1
385.00266096645174,89.391
213.7926858623786,71.433
207.43161256223982,46.221
211.02500261203167,69.658
183.00640604848581,42.147
226.26794726961066,78.89
171.76284727777323,97.594
182.17584421679862,54.413
275.37036082768753,65.447
186.8553696432944,76.119
243.02368924985717,29.706
166.26159064566158,91.834
218.09150440780343,80.453
235.61092045547304,50.513
245.68320818708673,91.199
250.99004742470004,91.238
196.96254493510733,46.48
206.05280977063097,44.475
139.07237511223573,111.779
216.34743249530652,74.163
240.27955677087584,68.068
187.18369982042282,55.661
132.6857164721247,86.709
274.24517774059257,106.975
93.9301641906783,77.867
224.3342318994368,93.134
242.8334675944821,36.795
187.04376712105133,17.8
223.65564970206515,102.979
156.00412868337276,86.609
226.37352881397436,18.343
176.813968329116,90.772
223.6166437433679,96.673
241.64952661007263,89.181
246.14168684189048,110.733
281.74713749897967,97.281
181.95328042608764,86.087
189.6659087421435,76.716
215.51125667292467,100.891
242.82340425271406,43.603
173.2311659864501,27.407
216.44311011346014,58.23
261.278745653416,75.3
324.83599330666885,88.34
209.86868410741982,80.652
282.82157885070603,78.009
380.4752552852828,81.969
212.14757950371398,55.205
218.92730307729983,82.2
304.1302177781406,28.85
198.70824695943188,90.947
228.75826548853155,111.563
254.65981870867682,29.432
164.65609627785486,48.287
289.0592330013876,82.217
113.73194416782303,101.452
125.39778267080237,35.263
188.08629564933474,114.952
184.4833753163007,52.586
232.95443678067096,56.21
188.800722226757,78.702
262.2013817239409,70.779
275.67537576524364,39.971
273.2752626724349,65.956
237.88367814872254,49.844
188.3469142110848,87.874
160.35435584850217,24.935
219.9703619704514,86.795
241.31462631621906,89.642
203.67220745245285,98.477
254.55393849481675,51.479
177.23333711533752,63.512
213.4732809974696,47.757
196.09870720757488,64.15
176.73593269937146,27.221
192.94924010284876,60.867
266.13034625744837,87.284
140.51683209533917,100.994
194.1008482980981,71.151
200.38955811770467,54.725
153.78054513917232,109.797
209.24555260795034,109.31
215.3332307974859,79.549
223.33528389519222,108.89
239.56135254264956,33.184
259.00801754958775,93.186
197.89679691453756,98.334
266.34480487307155,68.493
177.90153060974615,16.887
205.46154473104235,81.171
233.33015647702229,31.776
208.69819831034198,74.705
355.8541336625581,78.117
159.38994718798466,112.368
189.08015904824094,55.307
188.6485388131581,107.13
225.4767426740674,96.649
388.6007681413762,89.365
207.70749200065302,48.191
135.4833397681822,78.067
290.8934190270182,85.083
164.1750325279569,50.971
154.96600048975594,107.018
200.96328899681657,74.683
175.82667312872417,75.075
202.1046024406171,105.659
261.79409350257123,108.451
219.0258699697984,52.466
297.4227782629989,103.433
227.27047567545506,79.247
304.409095175904,34.702
281.70348498081785,109.569
218.5337189209044,86.951
215.12301889641662,79.843
197.72831944331074,34.405
227.16725679536364,50.674
162.7527421026855,36.971
282.20549702065136,96.466
178.74280581177047,26.524
333.0022791200718,82.691
180.37600832585093,53.888
290.6769509835932,74.765
203.8818501346829,101.96
266.2584329850624,69.311
169.4683736837809,11.588
288.00566447636925,95.455
203.0513707452453,65.202
217.8653740510979,81.455
217.8762563872337,71.052
219.23528189535546,71.531
191.36312721410496,76.663
201.90633074851033,28.58
213.67541404783282,93.575
195.61354787364297,66.372
191.54324655130193,62.321
252.70047624683698,65.419
169.93121839033546,47.287
135.58616712921395,97.759
260.8196762305118,77.015
181.67177034527793,67.531
216.01180258754388,99.303
177.06847926699862,51.833
206.2787772018611,24.105
202.72357154518,60.544
134.975706350502,72.641
193.50897351236634,23.087
221.49118296465593,71.555
290.3770911762305,82.494
181.5160364868174,93.424
316.8245850542813,81.889
498.4271791690474,60.154
273.6277593665823,110.958
218.6601372132887,91.944
194.5805118357685,96.705
187.3581879438413,63.063
255.2955460370582,84.567
211.08705268957635,112.585
78.88900693820912,59.468
253.79324953065054,89.976
180.56321312545913,99.446
328.3733959268631,77.083
201.03180915843603,26.038
216.66963158109542,86.487
174.62440111011347,82.904
197.8429101297853,71.136
227.46384646151336,64.844
215.8370254264958,72.321
161.25471704350664,48.379
248.9005538731532,104.943
196.4245706472941,85.774
232.13347747122685,77.791
244.81261309280876,73.634
241.99535250183658,98.927
220.32370859521671,58.57
242.60930266916986,4.57
228.83922981797406,89.253
124.46356175006122,10.572
246.24118602563055,65.732
154.2506976981471,68.519
267.4422497347155,79.787
231.532206309689,28.125
170.960253816015,96.525
232.5004453513999,93.81
207.60206326014202,89.536
239.22901399885723,103.861
316.26335339972246,73.697
250.30511358256467,56.531
228.76357815688516,68.548
215.11913929475145,22.319
154.77121941066036,69.848
220.53316643539304,88.298
262.0343998857236,95.034
185.07908444208636,100.205
289.5112800587707,65.224
290.1572863439719,60.128
187.91539547792019,40.694
148.88532258591135,93.112
274.08679475144885,54.425
154.25767423067504,88.66
235.16589404946535,75.264
224.50136845971758,71.51
261.2796265610971,62.714
151.63676446820665,27.747
227.81045571790057,56.448
232.55504599624518,64.553
220.9290284058444,50.972
345.9064390253857,42.139
139.68990021222757,95.883
199.53899804097625,57.772
266.22748200146924,81.914
191.0189983674802,70.872
188.532404620031,39.964
236.14060060403233,74.85
178.3826094196392,36.518
204.000610970533,61.99
266.4327666312954,96.158
204.58964982450414,77.264
261.45970345277937,85.014
153.60033495224877,93.109
211.66719075993797,84.168
219.980190433434,22.064
231.34519786139907,62.818
229.8574382499388,66.156
208.6401399069464,89.76
219.22832270835033,91.899
200.77977556934127,56.613
229.86515317116968,89.029
177.36793384213533,97.573
176.11577634478817,106.102
115.58845543220963,75.613
223.3195586074606,49.873
204.90749975512202,102.045
218.18119071912497,100.907
227.59207109623705,85.41
235.42773785813404,62.687
204.38458276875357,63.695
221.60723679699615,44.614
233.00345910537916,39.223
108.40935976654967,84.127
185.4236689657987,67.313
125.61307044322913,10.206
202.27375504040486,23.14
269.85569733083014,96.66
210.68367818953556,57.607
58.15596253367072,66.514
232.3942826299894,88.755
207.47815835442003,45.846
177.10857807525917,102.026
211.40680972981798,36.712
232.25601657007593,29.384
230.04696375806057,78.886
232.40809015590563,108.937
190.9220595461595,93.661
179.99862194922864,92.069
138.8332174924496,72.517
170.14528287486735,110.831
139.89233968655617,87.043
331.8731456207656,73.99
186.91375785650152,93.249
213.160103175251,61.628
182.6670103256877,91.247
166.40815888498898,97.761
145.29124504122112,44.612
230.7569039262101,67.256
218.39092559791038,97.575
235.87916761896986,68.405
244.59217582238185,60.64
226.11241110929717,98.185
305.2107674067423,47.639
132.7625017141458,82.637
219.03432519794302,50.9
292.53788384621663,94.674
169.27015668108726,95.093
308.8112490408946,70.326
320.93573194024975,113.148
195.78199151089706,89.796
226.37459803281365,51.319
213.9499404130275,97.814
252.45154975104072,80.442
166.6594149049057,85.084
215.27664386580688,95.46
358.2912889560036,42.418
248.07725336707207,84.638
205.581920577912,73.802
227.38597334911435,90.043
182.12043682148396,88.475
203.68754326177452,22.221
184.621857072892,74.06
220.08299832666722,87.611
240.4020333034038,100.46
206.8196945147335,75.555
181.15015051832503,98.976
170.107317361848,104.03
270.30971826789647,60.751
156.60571667618967,101.022
183.85905534242102,4.63
206.27065949718389,54.943
172.58562729573094,30.934
103.97527014121296,40.967
145.29207803444615,57.51
211.43953542567954,75.351
248.57144992245532,56.692
207.40542580197535,99.637
248.60594453514,97.813
149.35728695616683,54.063
203.61081389274347,93.478
182.12338445841158,76.358
186.92343400538732,67.37
191.8289094767774,93.94
156.8135547710391,79.713
223.03695735042038,109.697
-191.76227422251242,92.529
251.9984157619786,52.091
238.89585274671458,84.25
202.97045033058527,85.318
210.05649542894457,87.733
255.89100738715206,95.857
249.34804771039097,47.571
255.7141897396131,110.611
233.7058359317607,71.154
194.42537735695043,48.704
235.94563545832995,88.912
208.3317690800751,96.4
181.20882515713004,79.89
191.62978658884987,94.455
222.237071463554,81.771
159.7431776181536,108.188
219.56610856256634,57.26
195.0888672353277,46.887
234.31530364868172,19.368
189.88228499714307,97.973
175.67462456126032,98.861
180.56139241694555,95.521
373.166278385438,89.969
217.37638282589177,59.862
87.9803039343727,49.207
269.49162476532524,88.672
258.4796593339319,72.895
246.14358276875356,39.193
243.07519088237694,82.955
213.054396783936,44.09
233.02179609827766,65.584
251.20240919108642,51.85
172.7312272059424,82.461
222.37911807199413,101.895
