Response,Explanatory1
-67.5869195446264,141.287
-82.00276262997372,97.25
-53.33145278669713,71.946
-46.568846014474516,83.714
-39.5650751205371,83.46
-64.33545359195547,122.76
-77.4488710278116,109.827
-55.431228049161014,64.727
-92.8093880640583,135.508
-51.827610405950864,85.935
-47.07836254743475,102.473
-85.64221080656688,101.777
-80.02470602031264,61.779
-69.58211427622373,45.779
-65.51542504554743,99.715
-58.69815994443718,53.956
-64.24281886720283,52.095
-81.85841206075675,99.952
-62.766560781905845,59.116
-83.70988150623572,23.458
-70.59705066081511,104.7
-74.48450794689322,75.56
-33.81278870021238,78.291
-77.01022427451255,112.159
-54.879084149496215,64.581
-88.50574006260882,69.013
-66.54254974986662,98.132
-98.87608942393831,89.437
-133.20143456772726,139.28
-70.40900448931521,89.601
-58.29960599716147,100.802
-91.36398554561285,91.333
-60.67678516714143,81.359
-78.66281503216001,110.618
-66.43224300683463,99.572
-72.25816877208169,72.047
-77.866387963401,54.646
-93.8464483980392,83.116
-63.48729696920894,74.79
-98.30644755251794,39.696
-73.01546651635178,34.267
-115.31349007015814,80.045
-59.64428720545159,79.589
-112.42625964548503,74.085
-62.79860629913334,45.347
-95.83367042789413,41.173
-84.60004728879585,78.192
-108.49992183961267,117.217
-60.22551377495042,48.422
-9.093098704540644,74.019
-52.32457770239665,81.218
-41.720845028033054,66.173
-88.01275085307054,74.361
-68.95524058099389,97.999
-63.15364503205935,85.303
-66.87659602202382,94.746
-29.53075075241326,92.846
-16.480003210967617,75.993
-69.58955206498435,70.365
-78.33037992088336,91.066
-35.32849331132294,80.91
-68.72879149848511,61.143
-4.780760989259868,50.841
-127.75733132354273,74.394
-86.26243741632862,63.216
-49.869167473602616,62.136
-73.57372552769587,55.878
-111.55650194771862,84.449
-65.37797002425842,60.657
-37.69017969339789,103.038
-107.5278279162934,29.519
-49.91524415432775,87.537
-41.62664454890434,74.684
-94.34031815756893,107.904
-67.71693533775554,72.38
-77.74166050308513,75.548
-73.67422692179935,73.065
-60.16428011917824,89.422
-65.08864795112082,45.973
-48.09935981962213,57.008
-80.88229123174328,134.965
-82.32448853010155,114.498
-78.37615985384559,120.266
-87.8080937924648,81.964
-65.26828604789274,43.799
-71.38480536905996,96.932
-108.48327962595751,130.325
-76.68440998721651,83.355
-53.922027570032306,73.238
-70.85957973567395,105.209
-51.0072947547485,84.072
-64.67503799812776,45.785
-63.274292489959436,52.923
-82.11948053791258,92.002
-73.08487798323048,74.351
-50.361469536070544,75.799
-75.87593239856261,115.407
-90.61366334162076,51.006
-47.41395371777708,74.817
-61.53434760989259,63.931
-86.69373971030831,84.037
-93.3662540187424,64.253
-21.1548605493875,96.849
-68.88334277834258,57.088
-73.89263421140045,35.827
-28.83809773823065,52.781
-82.3021522340886,79.049
-59.564142047570634,62.138
-28.948256978066773,116.876
-49.969813451840515,53.118
-64.39789034394596,89.374
-49.48528527283159,136.46
-26.04440866860599,77.141
-87.8761299083012,105.795
-28.722446495616374,84.768
-61.21057917199312,109.378
-89.82369508893072,82.31
-70.495000483155,30.528
-64.67784560177962,109.829
-149.55768744904225,144.137
-113.29109709402397,71.738
-73.96228058220177,103.738
-46.44062099509799,28.906
-59.69283687479239,73.253
-106.51064969249197,73.897
-70.72778042618296,107.553
-28.90788944809607,104.87
-128.76358696286752,69.497
-45.37465485621105,69.413
-44.885934935126365,46.973
-55.837509104452074,111.35
-101.19421521535628,86.91
-70.31247978298289,81.619
-79.00164406574933,64.065
-72.79921765126275,136.308
-77.82389176321377,77.103
-103.3194096651132,43.16
-43.43944307326845,117.176
-65.25778602272841,73.257
-77.03662288745508,78.776
-41.29870124915699,43.845
-115.22086694112554,65.542
-39.09484785650296,93.153
-115.59678761311363,79.235
-60.043798302918056,103.068
-66.33285313094507,118.009
-58.20189029361732,48.943
-75.00423674595106,57.175
-9.445804402749957,75.694
-85.23020698158976,108.778
-112.57779104552728,94.652
-70.65820451548612,114.599
-61.962397888210006,119.618
-61.50062288745508,78.776
-71.9176936696629,94.581
-82.76079226348054,119.351
-58.950108790401316,109.415
-48.117801262242445,56.344
-78.2361157055573,81.333
-81.55043985223509,112.614
-94.91448787582917,85.63
-65.87451672420909,53.22
-82.089593747169,115.119
-66.70577306813492,117.622
-64.9946735784674,108.348
-67.5156036317151,88.138
-74.96417084562191,88.644
-69.61024950929568,97.605
-67.06991633365878,85.203
-74.62560215205289,111.5
-58.71632507272489,79.822
-57.197956848218865,46.342
-88.22853821454095,30.879
-124.0203679024027,112.541
-202.2181650175647,115.782
-82.77469484735322,27.327
-92.46359892095381,59.113
-57.54886513936002,48.709
-77.52995438211522,52.163
-85.8800077908744,79.375
-83.45738012219795,54.096
-72.67157284064945,30.247
-60.54973186910525,83.487
-122.61807113450834,120.037
-115.61579979264599,127.531
-62.322662455836614,114.327
-57.25951868702627,139.824
-55.26751326159824,93.022
-52.559043896645086,55.381
-74.85940764190161,66.994
-70.73336313124705,94.607
-115.49954875335945,32.766
-61.58572688656929,54.698
-97.60689038420887,81.98
-114.714222362024,65.986
-67.20463644599232,22.848
-70.46031670810393,76.047
-62.65020140517579,40.03
-79.66295234883792,127.519
-64.9823049513322,49.461
-51.819702195335545,68.78
-76.92153173221133,128.496
-68.37021193392854,93.439
-4.27662219291976,57.302
-93.74137448538958,95.786
-58.71548407098353,88.934
-53.881229770400715,96.348
-66.22163069846096,35.198
-69.15638934240592,49.769
-106.40384580309421,72.859
-52.37982818806809,128.63
-84.14358540267949,107.647
-79.98034620069052,124.027
-71.6277557953436,110.544
-41.96959658570465,90.577
-57.26183120778684,70.815
-75.09115042225733,113.738
-64.2168530403535,84.972
-68.5999958629853,34.54
-57.01599707087279,110.761
-77.03786091175374,129.65
-78.2766808157267,120.461
-83.32522422418393,71.728
-98.73156641871421,116.773
-18.368374133089077,110.81
-128.99371336829495,103.232
-87.85637512959624,76.829
-85.34500725739076,127.672
-67.0141498183136,125.301
-86.63733765488641,54.178
-98.82869193835748,114.482
-66.54826657070672,93.828
-94.05616241054082,48.135
-94.63468412735159,58.713
-34.31209030972248,26.116
-74.52863758341971,62.335
-80.35647840397797,86.496
-42.78870388637804,56.273
-62.83778527786445,110.699
-66.48595393922312,34.15
-3.609491338440016,45.828
-67.37834925060645,110.34
-112.6894702406716,45.751
-65.6313636345335,101.529
-73.29607545270619,72.133
-52.85673675098392,130.761
-39.10859387802349,140.762
-65.97395521757073,47.758
-64.38250197791578,29.23
-50.90447344157347,54.01
-73.9161461040595,62.295
-75.41181006975549,78.132
-80.17220105287527,55.054
-126.43780463426174,82.852
-12.493311785962327,135.514
-101.61918907465753,69.135
-41.29130174036458,92.724
-60.4669893907214,80.635
-53.44243762770894,74.071
-30.35241120516976,108.054
-195.4558521747008,45.249
-55.45220052945735,51.829
-64.61025936364459,125.843
-75.66533642686746,81.001
6.66422259353579,66.021
-69.83690644911269,112.184
-59.04706357514571,67.729
-29.863297704007167,88.87
-64.01414278236885,76.218
-67.94565683915971,52.973
-98.6599717052352,99.672
-55.71053900973355,33.868
-68.95586086142511,89.219
-70.92047762891681,79.81
-82.63494892648997,60.58
-79.9898737757557,52.248
-74.44581984357856,21.811
-51.82785101714194,108.806
-106.24573481836393,88.285
-12.531161786465624,63.395
-58.99280184605473,48.478
-123.72526032995461,47.734
-46.39593588130492,71.908
-166.4685364731698,102.302
-71.3565498807211,24.428
-115.71453152083103,117.641
-137.19886997091004,55.552
-55.8907053861717,29.214
-78.02077300774054,128.713
-41.909893403927654,123.512
-68.90101356860296,111.153
-71.66380851963322,64.76
-104.26553356417404,90.11
-67.02298320029794,74.972
-64.84190752614573,63.415
-113.06106163245995,76.775
-59.373050489697725,86.451
-116.14783333165572,28.496
-90.77775884525954,96.857
-70.57167581305929,95.369
-66.25305816984911,116.577
-48.85913735694082,128.763
-47.31069300532477,117.235
-81.91693426072253,121.149
-68.26859323381683,60.372
-94.39808765236995,17.385
-69.74622823034416,130.801
-66.74705138554762,70.955
-115.35037371032843,89.1
-78.0368648877168,45.248
-48.90404359467322,110.836
-61.774562352159606,68.791
-11.152762317936116,104.88
-70.8112093973648,62.526
-61.55900076499542,78.117
-45.74795214752332,65.142
-47.270731808710885,94.578
-63.0332040927255,92.889
-95.85293993779379,72.065
-98.16726453742942,69.837
-46.24224768739872,84.469
-79.8242628161897,38.216
-74.51515419690578,66.306
-79.80392620813915,109.744
-51.61910424069172,50.814
-77.18209468831469,66.468
-73.80051993517668,109.304
-112.48002499320565,49.719
-71.34689740002213,35.413
-71.11788227123114,81.666
