Response,Explanatory1,Explanatory2,Explanatory3,Explanatory4,Explanatory5,Explanatory6,Explanatory7,Explanatory8,Explanatory9
23.291939400877766,75.232,84.728,54.798,78.799,96.695,77.222,39.606,40.75,84.799
30.758033675404278,78.67,55.971,58.551,73.36,83.443,82.854,55.52,39.054,93.817
29.650183421324286,16.481,89.58,83.999,-4.91,120.147,99.296,21.223,68.291,36.006
5.8325058649859045,70.969,80.292,50.98,140.089,34.256,94.366,71.1,74.371,11.221
45.0205067270865,81.061,85.21,120.311,36.727,117.788,77.859,27.443,38.298,54.815
14.776915355315595,110.481,114.687,72.388,70.891,96.706,66.015,42.043,83.862,93.217
8.782416227785674,59.214,149.48,62.138,14.987,-3.441,72.621,37.985,75.115,39.455
23.5798909273096,99.456,50.944,96.544,-27.56,1.97,94.086,48.895,84.698,63.46
29.695787468307266,26.9,69.925,92.48,79.331,99.126,118.173,53.026,84.807,73.399
27.54000102854242,87.682,124.231,62.287,-7.03,22.22,113.752,61.949,65.248,53.613
22.54315919898032,53.889,109.31,104.675,-22.677,83.397,65.95,44.399,68.447,71.075
27.719721986227924,78.722,98.714,92.41,59.88,168.725,83.223,25.047,46.401,32.206
13.266813958832785,31.689,90.265,63.383,88.129,-18.292,104.979,43.63,81.95,65.722
45.08571613966259,86.821,59.361,100.383,100.572,145.301,73.695,82.529,54.137,8.973
17.898102587880345,73.211,59.68,105.614,52.545,44.33,59.028,110.522,69.322,83.868
21.32118271759647,105.418,138.1,82.362,70.584,77.279,94.726,55.853,107.551,21.723
14.164893357073815,71.758,111.199,106.2,49.496,85.089,62.9,51.476,106.214,87.733
30.02835079793958,3.481,74.745,101.975,78.751,90.002,90.717,111.895,54.291,30.373
21.11048622553038,32.631,74.339,42.184,75.65,102.002,86.433,24.139,62.88,93.822
17.427967654311914,40.633,59.978,17.187,121.064,26.57,73.963,57.383,53.137,52.388
46.20219179539619,65.162,103.766,87.11,65.333,93.325,86.097,14.077,89.859,85.178
39.729139673236325,48.911,140.604,81.705,61.55,93.329,87.719,43.842,60.468,40.695
19.711921286954713,13.946,105.139,108.288,83.212,87.422,69.582,92.837,54.65,77.284
34.3688327428565,79.232,102.765,81.387,96.332,136.721,93.588,31.369,38.838,55.259
17.329030442573256,62.684,74.944,83.385,43.214,174.254,76.939,113.559,77.327,87.443
8.168625980332664,60.408,86.534,37.158,107.131,94.165,75.474,43.423,51.693,97.979
34.24987709544009,40.42,97.502,-3.898,-17.548,151.379,108.84,114.109,39.991,65.929
27.748702278320707,46.94,136.169,9.507,102.306,118.301,108.124,48.378,64.818,22.75
2.403436446015121,21.921,69.537,22.902,59.075,-12.398,94.891,55.851,51.547,37.444
18.032757394113673,78.861,160.314,33.761,70.523,121.792,106.576,51.279,77.429,57.215
29.514844794747695,35.714,71.912,87.962,31.778,94.522,109.422,60.594,79.364,37.784
8.88223731299479,86.122,74.211,54.905,65.221,103.856,71.607,100.975,116.718,60.616
27.70700569805082,50.46,101.36,34.715,64.689,122.207,76.597,40.66,63.06,15.252
4.29667290007599,61.214,143.654,63.622,45.886,96.847,57.977,46.609,80.117,56.312
30.18878405535881,36.549,69.943,117.418,70.31,107.255,111.807,49.128,102.563,-4.564
31.07480393428503,84.1,54.312,101.456,59.045,69.599,59.147,79.413,42.678,30.487
13.337653113261851,52.76,72.288,67.591,77.533,14.76,98.801,55.352,68.102,78.324
12.568864436153234,25.428,115.387,92.193,121.015,100.488,65.754,69.261,72.021,71.454
28.635484091608213,42.242,96.321,94.472,-7.351,134.031,96.367,26.565,94.532,59.704
40.80577114900082,22.837,81.607,93.056,11.883,174.696,92.187,35.03,81.213,86.603
29.88145125874511,22.131,75.93,83.563,36.922,74.379,99.365,88.754,46.719,27.971
30.122041794814784,56.791,120.079,81.825,80.199,160.244,77.066,96.975,103.122,94.591
17.56072673473306,30.221,67.33,27.874,69.002,102.119,93.03,119.769,92.228,62.45
42.227585258724254,63.608,64.311,68.291,86.849,105.388,107.859,82.513,49.693,17.959
18.29142533220037,48.151,118.265,89.596,62.193,-37.094,67.882,40.025,51.709,55.074
11.58760882123974,59.808,103.462,0.193,124.674,121.672,52.873,37.688,44.756,83.349
17.040037205125415,55.221,87.852,88.201,76.835,-15.918,70.655,76.797,62.696,40.353
31.046691554361956,63.919,65.998,32.509,66.926,26.271,92.38,57.339,51.745,-3.932
6.021459194306843,57.867,94.399,-21.43,68.007,25.749,56.063,48.794,44.606,57.067
