Response,Explanatory1,Explanatory2,Explanatory3
-71.94085271868643,59.981,71.533,102.947
-61.76914617194535,47.417,30.8,73.24
-99.40299369779586,91.581,62.499,67.411
-72.42289849239114,60.719,115.534,74.775
-72.61607634885988,108.44,145.496,77.255
-63.038127664784994,113.573,68.272,108.44
-63.81498108674228,86.538,47.104,88.918
-67.69044651820776,71.53,122.617,107.285
-63.443613432352535,62.595,108.378,56.926
-83.99710223150906,30.239,100.301,83.824
-67.93572854546566,50.848,129.849,155.657
-68.2882069387772,28.154,163.857,60.144
-83.99638460603245,58.589,115.394,133.625
-61.00994496543086,94.837,66.08,69.968
-82.58806092506669,79.409,67.704,119.789
-71.61833851558316,56.437,111.368,58.229
-77.62132254729109,50.288,155.129,102.084
-63.25230454470169,105.119,111.104,84.334
-71.77036427158588,75.693,90.809,121.815
-66.85953043947949,71.507,126.462,95.104
-62.90123844943952,44.526,86.565,122.59
-22.219259294300855,77.855,67.394,81.315
-72.59404330678518,22.227,41.25,103.006
-84.96713812411197,40.413,83.353,63.536
-64.65925856803408,48.413,72.729,91.407
-64.14918019305307,41.626,40.822,135.891
-61.52633699933324,74.914,51.27,51.104
-54.24812346574116,21.281,130.224,130.648
-94.41412725512757,73.9,117.365,67.108
-86.79336935335273,95.398,147.065,147.799
-70.2714053460427,72.235,61.933,61.654
-69.41676574859521,97.289,54.547,62.537
-70.85932024904176,111.877,86.334,83.695
-37.037448040958225,93.82,43.112,87.65
-68.33778762301078,60.852,76.987,64.391
-67.92491708168428,19.298,87.923,84.677
-68.48485848698459,96.303,53.667,96.211
-70.26908100186198,84.291,119.631,75.028
-71.72510369186932,84.888,93.913,58.176
-58.384555692014004,110.985,72.452,164.401
-88.15101010084037,91.098,123.178,75.929
-47.425364855823105,66.454,77.373,109.517
-66.82463151381383,82.678,51.435,49.061
-70.49287445595101,84.4,34.809,58.712
-55.65615815629094,29.494,157.873,141.719
-59.13051465781916,47.645,153.162,65.758
-102.46156392280429,59.786,70.179,96.71
-60.05944789744002,35.573,75.736,132.105
