Response,Explanatory1,Explanatory2,Explanatory3,Explanatory4,Explanatory5,Explanatory6,Explanatory7,Explanatory8,Explanatory9,Explanatory10,Explanatory11,Explanatory12,Explanatory13,Explanatory14,Explanatory15,Explanatory16,Explanatory17,Explanatory18,Explanatory19
66.42860032597645,4.92,129.051,119.149,156.188,80.941,73.595,135.247,82.067,78.876,10.639,83.579,28.983,66.893,59.497,48.162,82.441,84.188,98.974,70.041
36.85621324106304,46.468,70.792,7.787,72.956,72.934,76.784,104.05,78.124,34.096,75.395,99.947,109.991,74.839,55.6,113.075,95.763,68.616,59.82,65.057
59.74583476066587,79.945,109.133,52.228,97.751,79.255,91.352,100.923,121.214,33.744,85.211,56.219,91.643,52.55,66.494,86.375,158.618,74.672,82.68,62.081
12.718960832147005,75.848,56.123,15.886,41.155,96.911,15.799,54.061,91.365,76.639,25.95,52.276,110.794,72.133,62.28,83.078,70.334,84.91,49.067,68.597
47.56944799527639,94.954,84.782,34.158,103.882,17.885,45.009,108.717,117.107,53.807,19.391,64.46,115.854,75.408,57.62,125.313,80.039,82.875,55.948,48.808
68.17956429442341,65.819,150.362,63.081,68.066,89.988,114.452,52.87,130.722,47.515,2.393,143.705,130.864,63.284,86.937,65.062,86.27,112.823,81.363,93.997
73.69615623380137,92.021,101.528,84.539,121.636,132.379,68.014,156.271,88.628,107.43,91.394,37.258,102.201,76.798,68.949,67.874,81.153,83.416,123.184,75.339
61.67692770076858,44.444,22.571,116.04,141.24,75.329,9.273,115.465,147.15,13.079,55.153,71.67,26.147,97.345,49.076,99.457,145.087,93.273,40.173,70.556
85.49688318182743,5.217,145.995,73.15,151.595,102.78,40.554,47.001,73.743,79.171,44.57,111.731,52.425,90.363,57.747,148.105,58.853,80.539,75.904,-0.35
27.557012526689505,21.472,124.724,122.409,57.381,151.633,93.087,108.834,104.131,51.41,51.355,95.716,63.302,64.647,57.547,53.483,149.255,40.792,94.134,61.083
39.37690960912128,51.948,32.507,98.0,78.342,58.026,71.063,49.062,157.73,109.222,76.036,86.989,42.391,80.247,31.842,101.122,80.46,88.233,104.519,83.698
71.31776803960142,8.221,110.26,92.747,39.961,50.853,106.04,132.894,70.887,95.141,112.096,98.096,76.458,72.69,109.095,33.809,43.809,101.152,118.941,28.13
13.026551179845569,132.594,28.78,76.763,107.67,52.78,100.201,1.875,129.679,37.653,97.239,44.57,107.951,56.251,46.743,66.246,72.081,106.274,74.138,59.344
24.165409007876235,141.657,101.129,137.734,93.783,59.116,99.604,41.632,109.207,98.466,98.395,158.207,45.805,50.055,111.813,44.684,104.385,32.74,112.828,82.525
68.6696812873041,82.763,132.644,79.06,103.568,76.17,75.28,130.518,37.086,25.105,133.631,107.615,76.445,79.537,65.525,139.343,92.976,82.154,125.994,45.109
44.41209266808126,52.683,20.977,112.863,74.501,80.621,123.618,40.069,165.515,85.277,47.648,68.741,102.749,67.932,97.015,73.459,79.325,95.28,99.374,21.341
61.13525300947888,89.442,29.798,100.647,153.838,111.076,36.29,45.544,110.431,8.735,73.453,71.121,23.075,73.195,17.568,111.077,78.414,102.406,70.144,71.662
72.60758671436179,100.511,73.528,25.456,32.636,87.461,36.732,70.825,82.731,66.748,148.016,59.467,41.463,48.66,63.289,83.19,106.697,96.165,122.107,38.224
47.08565361569194,46.092,67.088,163.847,75.082,88.604,0.005,17.883,119.173,8.27,57.544,68.299,59.319,66.048,67.154,123.7,99.679,95.588,87.462,32.458
46.97526497509097,33.969,95.487,90.375,53.871,74.805,66.657,132.525,68.706,32.447,126.124,23.134,31.196,56.854,130.638,136.391,101.672,38.144,67.3,79.812
44.21440568840371,96.862,90.393,78.651,109.865,25.729,94.807,98.143,157.942,31.512,-3.024,79.943,46.214,67.445,102.389,79.398,75.951,41.421,102.638,23.638
29.91954745609256,21.751,105.111,99.972,40.392,76.883,3.715,-1.37,97.396,56.838,66.639,147.597,42.857,91.943,85.017,34.405,58.144,67.097,38.9,-9.071
-29.328329174172723,62.93,138.121,115.862,96.916,64.825,47.987,125.139,97.047,97.828,125.562,63.737,75.67,69.774,101.97,127.366,118.64,98.738,147.331,67.662
-17.20343441694793,34.214,86.058,111.742,102.179,86.604,-6.39,74.246,135.866,75.304,110.287,133.03,71.231,79.829,102.097,95.115,32.026,43.812,129.277,57.126
55.48838823756445,-0.071,88.687,86.555,134.843,78.439,61.664,98.112,51.179,79.111,27.598,63.656,61.123,85.6,35.654,84.893,81.572,57.161,84.393,-0.625
74.1552745318624,5.571,25.615,96.348,135.949,60.171,54.7,35.862,88.569,80.003,83.941,67.383,116.538,95.235,61.799,144.592,64.935,94.579,94.128,31.498
62.209397169975745,-11.117,49.325,56.181,42.462,74.369,46.523,54.796,70.724,22.829,92.93,101.837,48.621,92.565,54.222,140.108,75.283,98.119,115.771,53.814
53.58856720354174,-1.149,79.316,50.555,122.491,74.89,110.444,103.164,124.227,53.161,-12.882,91.052,8.812,75.574,104.862,94.182,61.837,39.92,66.857,69.411
0.9521584478265197,28.153,15.665,70.202,70.66,30.448,63.08,107.416,76.842,98.272,38.85,100.302,-19.967,57.121,100.685,101.296,72.352,99.555,57.62,82.973
16.02661031157048,72.204,104.18,79.729,83.61,90.411,2.6,148.389,121.929,90.196,25.677,47.666,148.856,100.724,116.692,32.675,73.692,98.931,83.848,63.353
94.97381831771357,15.405,130.653,3.606,100.374,118.855,80.176,49.324,182.955,44.297,78.233,70.027,151.784,84.907,119.653,85.634,98.526,43.369,128.139,46.398
