Response,Explanatory1,Explanatory2,Explanatory3
127.15987500633528,27.587,75.857,57.081
126.51567832965708,43.12,125.451,55.559
103.01656322542516,39.264,52.141,104.34
122.53897185808162,84.983,14.072,81.024
121.78346732060942,-13.355,76.423,66.067
128.07709008287515,80.832,48.615,62.641
127.14741943727049,43.896,29.665,74.633
129.3934243399407,44.718,107.612,56.87
126.58331306405304,-2.108,40.442,90.617
134.56329420193651,6.006,84.719,82.114
129.42168026172783,39.549,86.325,54.03
130.74009380813328,0.785,120.216,93.43
125.16730240501482,27.046,126.213,89.747
119.41313825961345,34.921,-4.663,75.218
125.56545827064264,56.916,65.966,46.197
116.69162899635691,65.212,55.77,86.293
125.7339230527237,112.144,80.564,63.043
129.29231991496192,37.29,30.805,80.042
138.76101635428608,72.433,72.642,45.24
126.1616932571312,110.026,53.483,105.869
114.48382917459992,59.379,80.162,87.033
121.21512381900838,42.234,65.487,69.542
123.05456826502194,101.345,51.696,96.466
103.1332642434866,2.388,128.049,51.2
125.10719346559392,108.968,68.332,63.767
108.85733418895524,38.103,40.591,91.754
127.83501395612731,14.728,83.373,80.068
122.04278231803295,76.351,79.815,106.39
125.03413985108764,89.628,44.484,52.261
124.29883583637792,62.022,53.544,44.683
119.31228568693577,63.051,77.25,104.832
103.6910298038643,37.405,87.916,46.515
123.54265401790968,44.165,72.782,55.694
124.46401281974684,55.963,44.844,71.728
135.84773065857323,41.779,154.742,60.484
132.2344566403584,57.607,71.521,65.21
125.8517251308337,20.859,59.456,44.004
126.16587801219583,16.254,77.204,56.732
123.6911328318344,43.229,75.526,82.591
119.04878147366358,39.129,21.114,96.171
125.93368090852945,36.352,32.46,103.793
125.38966349032896,97.026,127.855,73.198
126.59974168116082,125.174,34.657,61.77
127.34068799767581,106.542,51.735,51.349
124.78682134270241,61.845,153.12,98.548
130.4051896922497,10.677,35.801,85.644
126.77264458517377,119.727,111.429,58.549
125.22571297285894,65.427,38.803,48.461
121.55928555115057,81.671,21.447,60.479
126.65746519911069,0.222,69.697,98.33
122.94260486497446,28.33,66.327,49.805
131.79919157342061,50.938,119.439,52.265
115.78421054272847,30.492,94.684,65.814
115.2738955687542,128.899,35.964,78.376
125.85659920131525,79.67,5.407,45.516
120.88477100219954,7.896,64.297,96.782
137.52879923134387,19.941,103.975,67.297
128.34214428843046,18.341,82.079,58.265
125.11961999709405,64.227,75.278,54.026
137.49898534315724,54.512,52.892,74.573
112.80280685340924,16.693,49.243,72.127
121.73632215507106,31.845,89.02,89.887
119.9198822443897,67.11,107.65,57.264
130.22535606620045,56.721,75.308,52.081
124.89400321940958,101.481,80.305,56.944
121.35267541396051,57.892,39.474,58.816
113.95803881782405,93.228,95.387,66.192
112.90679154853522,124.389,105.128,63.331
123.13168802059445,91.47,108.823,48.332
123.36379731410699,30.296,129.343,51.608
119.66726214901476,47.459,86.744,82.649
126.98617699241706,-8.704,91.906,66.367
123.17956188256508,56.784,43.205,74.848
115.60603814611346,38.245,93.152,96.973
124.338570011222,60.395,17.102,80.342
120.9203573053417,30.688,65.47,98.859
118.51492007774509,48.121,50.015,38.021
123.9416582698498,76.74,151.13,94.423
133.71462854144596,47.208,75.481,102.05
124.23166686424312,52.522,112.858,106.745
127.23607643977687,71.999,102.611,104.523
120.3851476801502,83.768,99.19,90.045
124.00071604458299,1.582,116.808,63.614
108.5257115584485,47.703,85.071,52.81
124.92184629619214,99.519,22.409,51.404
127.10491515433452,86.327,128.108,64.008
