Response,Explanatory1,Explanatory2
167.86939349236297,101.347,118.313
142.0430839820104,69.467,91.867
164.48486917967165,70.83,102.743
150.36126204027875,52.377,138.233
147.84926011781755,78.881,76.973
153.3316597335521,49.58,136.618
193.92129258585913,65.805,98.936
153.023766381842,52.333,109.508
119.565296639563,110.227,83.625
156.72390447131468,68.968,175.192
160.25514819809507,113.641,118.067
174.74440839707074,43.177,170.819
127.97540970763995,84.775,56.735
155.53641259280136,52.678,69.68
166.52331921279892,51.132,92.752
175.42692653327106,97.379,44.876
181.21752246365335,129.131,154.674
154.15781692496955,81.49,61.028
147.7232564689077,81.924,65.018
160.40901864074453,106.909,119.153
136.52862114124056,92.296,81.893
141.52100156297624,77.239,99.195
155.92867858274087,79.809,127.338
139.3736477987201,98.068,88.337
149.7960789186907,74.742,75.269
138.50923523187433,60.59,104.391
145.7505357376922,101.49,84.516
160.779924566293,75.859,98.027
137.98038791603017,85.53,69.237
166.02175837185112,121.476,113.385
151.9130544868,75.425,113.26
163.33763762559082,74.26,120.627
152.34801900814537,94.447,85.723
143.1438142628498,102.771,92.765
158.2695357754343,64.296,165.971
159.05604670656032,100.768,140.219
179.60158666346308,111.03,73.993
161.68876416862622,90.918,109.867
133.74603443300225,88.764,96.043
160.61884148133282,110.049,114.776
148.34963658654385,64.756,108.247
165.82520473453502,107.354,68.725
162.0266439225685,48.41,146.164
142.26290265079393,75.279,53.634
158.41473781708453,77.719,131.765
129.44223176969615,72.391,108.313
156.83182958851916,92.922,137.462
142.45998253612908,119.162,149.018
190.0482567911056,75.643,161.741
155.76123127815345,84.383,131.23
107.8874176533941,88.348,104.488
168.15524447754518,136.906,109.03
140.81187301388752,51.819,99.835
163.88467777543778,96.017,128.392
148.0728341781276,60.592,117.23
181.45217749685543,48.826,64.927
147.35188675861707,116.437,106.291
147.18243597723188,72.887,117.561
144.14933029929307,111.675,118.515
124.35310506872686,130.303,131.305
169.3149226358678,85.296,115.212
139.14821829009173,77.915,136.077
147.47120041091028,72.409,81.011
143.76935065506362,44.551,85.259
134.6888325145083,105.0,110.649
132.20613472576267,104.793,59.127
164.94980594193459,99.998,64.502
167.0990462768152,96.441,61.17
155.80163191971306,89.319,111.703
157.1711643334287,102.659,90.419
165.4703264648272,72.519,125.461
160.17594629886213,79.625,104.035
159.76848915197914,54.317,85.172
149.1452616067586,66.305,156.232
145.86717907765725,112.892,89.062
161.64065176586536,112.834,174.674
103.65605825529428,63.596,85.931
177.06734256675153,56.918,102.02
141.5924434109006,69.087,87.971
158.2852209141393,131.286,87.795
152.85172545023417,117.29,56.506
142.93962377078822,80.17,128.966
139.7968492948971,69.79,99.309
155.68316802519274,73.166,147.327
162.04234919501795,103.669,155.067
176.22481326465987,124.857,180.136
152.04457470923273,46.466,119.028
157.1536247537174,94.148,91.951
150.5994822790171,52.438,77.063
161.5550033668256,62.407,122.147
155.4968298797262,101.191,87.448
151.32691744574572,114.75,162.946
191.3725333770824,78.421,89.8
172.15376905430895,83.467,85.172
149.1277471049059,114.953,151.534
161.52180989264795,56.717,121.267
142.69984580478175,71.407,77.045
149.8930775887251,98.157,112.132
146.64254464225564,78.186,54.017
157.6031800678578,42.395,77.261
135.09173571764194,33.453,89.302
179.73704054752062,85.912,65.894
168.45741807143804,59.146,158.257
147.75418747051347,81.616,65.736
147.9730284444342,73.522,105.479
149.10446369351087,139.756,103.538
134.14375936680375,65.909,73.449
149.96974070176293,107.867,93.129
154.72468180823756,94.161,114.74
134.59309262008887,62.989,55.134
160.72312264451963,109.347,102.704
164.28952977215033,49.016,100.618
136.39282546459873,78.184,120.345
154.71196043846098,118.373,167.151
152.54963069706628,67.71,88.027
152.15027088224332,97.917,151.756
181.81583950419702,119.358,88.921
145.19495577070387,83.453,86.987
157.21056311627945,108.777,107.286
168.363631426,50.978,92.677
147.44869160248805,64.255,84.402
218.58251018903158,72.312,132.47
176.37308947110364,52.384,101.265
171.8895275914155,52.765,73.86
159.02947370984805,94.12,69.841
159.1333724885733,98.783,65.064
164.72126854333308,67.818,87.992
144.63245403076738,80.677,168.403
156.56958333269097,108.053,87.842
169.26217819701876,77.439,96.927
161.64570135956217,77.232,162.038
157.19374417790448,101.865,73.694
157.82584147776288,79.947,127.219
173.7587235788392,115.622,134.234
159.1887690058284,48.555,120.053
225.53679754339794,64.766,107.529
166.58937635519072,137.926,70.849
156.50015372738721,73.677,46.767
152.2244164093342,53.997,53.077
149.00446729201002,47.799,94.499
157.67782769248552,70.591,76.761
185.2743109935156,120.776,86.083
143.95452398601668,80.849,93.853
155.3244462614875,100.767,84.129
136.36252976780247,70.194,54.817
152.33972357479928,87.319,109.964
145.4237669437419,51.679,59.315
155.33274198450042,119.619,95.012
156.14124216161622,56.162,113.611
133.91411966089137,65.656,154.72
163.91077142253516,110.472,128.101
150.77509348776258,79.871,142.696
143.0031345029547,57.302,94.411
128.80680540340657,84.456,69.889
121.68803680068356,83.006,92.919
147.09258704682443,74.698,63.089
154.8961696879176,71.505,86.578
166.25796427121801,62.537,66.005
136.00614157125625,124.205,98.935
156.50057007586324,72.451,146.283
145.47096927116286,84.62,94.527
174.60702323846542,64.931,83.299
157.0230367246395,71.752,89.034
152.84999297461323,121.871,59.347
153.34142404357294,57.98,125.945
149.8142533042197,57.248,114.275
186.30457410710073,94.271,138.993
145.36292821913997,106.368,149.905
135.3980130929641,77.687,77.531
157.2782419609075,128.932,94.489
155.42594422184362,74.502,93.343
164.89100856817242,74.258,84.498
128.19451897506258,56.676,48.31
129.90857984487616,117.578,91.937
132.41021003805142,131.888,139.322
155.559774610459,116.227,103.982
152.86560598277168,46.691,140.432
155.25370134403255,102.669,90.707
157.55739108280324,42.53,96.703
128.3593585480727,47.072,170.993
182.203425778216,49.251,81.682
147.2095824722385,70.853,93.5
145.56472868452747,75.694,87.73
174.78500472623665,97.217,79.908
152.0888030463589,66.367,177.8
158.43485293880292,98.539,102.815
158.28253408014123,71.425,140.682
176.68869059523203,61.559,118.182
170.83976647504767,49.743,159.096
182.45352523419467,116.398,111.468
190.95150733410395,81.569,136.768
150.83273803421991,100.072,108.425
156.70311233973104,63.323,118.15
150.76384067965543,117.516,147.914
152.32588675503996,54.453,86.953
152.71286008161027,83.26,100.719
161.21955725797176,68.607,113.481
135.80803995226614,68.21,48.052
158.46785735627972,98.938,171.232
150.68711506071242,102.464,144.797
175.90314797519403,68.495,129.489
120.56695110090331,45.813,109.539
151.2021681127688,86.877,71.625
115.66519415515938,134.882,92.867
113.310920462252,67.216,50.476
141.16219103104072,69.602,124.747
161.82131144971174,123.515,107.487
164.70638940687599,103.61,65.231
167.45428295153255,97.068,85.853
153.22224043897774,83.38,107.589
149.19849211403937,122.083,85.905
148.52921341712897,57.186,83.513
157.07493347271568,72.433,71.004
130.4376313823386,101.051,151.453
156.45717762161507,71.909,142.134
136.6652250526591,84.912,106.73
154.07013110186256,55.524,159.975
150.91768904453184,85.598,129.68
141.77502848883182,87.184,125.658
158.05440863640888,64.675,60.853
165.92849385485755,50.318,152.99
157.98737520640464,52.823,95.579
147.58746314229217,83.067,140.019
159.86423937764732,116.249,82.095
151.4824080529748,118.989,55.49
116.78485483066058,85.717,87.401
143.28970106844628,42.027,96.474
167.1041274660223,68.109,83.543
139.32696753061416,75.391,103.61
154.50815979162184,53.77,111.331
150.45876659186092,61.729,52.85
203.0113377096901,36.251,76.08
147.8829516292527,50.645,90.415
158.7640585379182,126.441,118.249
180.75176560634935,45.295,106.644
148.43978245291083,89.138,109.074
155.11475422372425,139.114,44.584
130.61619709396683,67.236,99.167
151.15385339605626,75.207,88.832
145.60201711253094,96.615,76.442
151.89705688824796,100.761,47.069
147.3862740908753,68.558,97.312
132.16547440012636,75.641,81.006
158.98006512589853,114.088,74.954
157.06314826394038,82.134,133.946
146.59937833143275,71.745,120.12
137.98821866669664,101.303,118.421
153.58667991557206,64.376,87.747
156.00457168767093,73.737,106.096
176.4401161639857,105.406,97.744
151.47953767912406,88.435,77.287
87.01839842886068,69.317,92.599
147.66519721551134,117.353,79.464
155.61244326529416,84.808,89.492
151.13131598138875,90.684,69.432
151.03774986995947,109.906,52.903
185.2903079976002,62.558,134.795
168.80351062188447,97.293,90.721
147.50188298809502,127.298,64.1
148.94079361119498,76.024,85.74
114.66196484399958,63.614,113.386
163.63840116687805,86.35,170.316
128.40554096472187,103.639,85.632
154.47850129648245,62.709,131.073
153.4803684539104,104.569,89.347
147.82715911193029,87.261,162.125
174.83990064395226,99.09,78.799
148.0269413495259,94.588,72.958
150.91006319196714,95.665,125.2
164.35806152673928,62.495,94.538
156.48315104213776,87.457,48.668
158.48968996782213,43.432,130.668
161.62369597462785,116.695,83.561
140.41619753549267,96.963,66.354
149.950472755757,77.971,135.426
164.9909403752742,34.667,108.692
173.18874283789114,57.387,70.65
110.1884152123149,63.304,136.518
154.5167524807767,104.908,125.581
155.370605635941,97.832,80.022
200.50057716804963,65.814,121.288
152.60398115112304,104.539,133.272
112.44344122112828,98.719,99.813
158.54468328975298,107.131,81.961
141.88650826434076,100.786,126.202
160.71457711591643,139.209,164.515
124.05341877886039,121.71,103.161
159.36087623406183,51.874,115.853
197.9216672422266,67.809,106.808
152.9679932180336,58.147,49.667
163.4254211118266,110.336,50.117
155.7852860296281,106.87,66.856
164.45691542858418,109.585,108.399
132.41690575711306,91.741,71.353
169.43153784807959,83.499,99.035
147.0764586681338,45.429,44.598
153.11978311215142,79.701,110.367
151.62154845729322,84.25,75.349
164.685085057049,73.923,97.737
182.46859951486078,56.971,155.771
164.2583676344953,129.855,73.719
158.4096255073328,103.149,141.224
165.316174038945,82.457,111.637
139.5415467025357,114.092,163.632
154.23653246266423,84.443,131.388
132.61449647031426,112.77,73.008
156.05129404120606,124.893,119.487
164.00149637580336,79.484,109.448
177.50354471815,72.933,103.107
155.36541435324966,104.178,126.221
152.90749953227413,98.591,73.815
151.75133612352687,66.488,122.813
164.83315146744718,90.354,115.612
156.70764411859346,86.11,122.947
152.9638230521884,84.637,125.487
159.89738959717627,99.248,176.693
138.0257276940991,67.803,182.345
153.3348249570421,57.773,93.445
150.78140172935144,88.136,101.645
184.48548157902042,49.189,142.865
161.6510591535208,76.846,157.561
162.0780797970202,39.306,102.816
185.48448969104354,88.133,129.705
161.24258766013298,51.712,132.885
130.89236227000285,36.426,87.892
161.243105078069,76.112,103.281
135.37862331138797,76.17,71.754
89.0458976614157,72.526,69.374
145.4942118919359,46.428,50.427
177.15133458856005,82.618,98.781
191.60356360281943,50.569,112.652
165.24043074495273,82.66,122.274
159.38169563855382,57.559,95.049
160.47187203899068,59.078,132.691
156.9584785038321,69.832,100.976
