Response,Explanatory1,Explanatory2,Explanatory3,Explanatory4,Explanatory5,Explanatory6,Explanatory7,Explanatory8,Explanatory9
158.7050480608327,80.694,108.314,46.23,63.276,59.346,58.769,109.539,57.014,136.458
139.57077548545917,101.563,112.541,107.187,172.599,118.106,136.905,61.249,51.436,19.897
165.08001311263018,-12.83,125.522,85.176,91.33,119.335,75.622,29.403,56.869,38.807
178.22141918756614,-15.552,152.387,100.465,119.914,100.754,132.86,96.096,66.534,40.83
161.79515446473334,57.606,95.339,44.563,134.313,78.127,112.876,51.63,16.667,-14.991
166.98137307128195,40.257,68.05,126.084,108.06,108.833,76.236,32.571,82.999,47.096
184.85867380424344,-2.34,150.289,88.219,94.359,28.498,72.527,16.853,30.087,62.464
184.82181488088787,44.508,121.309,92.843,100.692,38.528,172.426,75.042,61.776,53.887
156.49288767861214,106.097,104.373,38.613,95.752,74.487,80.328,71.646,82.17,108.735
165.83717332494518,-17.588,126.565,67.301,33.884,128.429,167.363,43.229,7.123,60.109
182.9820880391323,50.06,91.48,103.804,58.977,69.587,51.766,48.426,50.764,95.479
169.78648761204042,91.725,127.828,121.758,83.73,37.216,113.227,66.817,76.179,116.801
162.16411338135023,85.371,100.96,112.024,135.286,79.538,87.59,24.734,104.919,74.439
160.00940420406653,-6.914,75.266,114.847,158.983,96.75,140.903,47.108,138.289,82.554
141.69410652722485,51.085,66.75,142.363,62.112,36.805,36.634,69.362,77.471,49.591
159.3796999157949,33.877,57.387,100.823,67.124,55.532,38.102,46.763,90.558,23.31
178.98653585778135,23.707,113.833,113.953,46.161,86.467,83.298,80.592,42.107,-20.352
148.50722063520362,100.355,140.564,91.524,79.781,62.989,57.553,119.192,118.006,110.763
133.16083773288636,39.51,102.326,75.023,110.568,60.607,135.588,81.153,111.918,125.757
163.44928750575997,53.314,88.204,144.91,62.184,95.756,65.903,48.666,37.809,68.913
153.21874788666105,84.747,86.991,46.123,56.824,73.262,57.093,102.45,88.638,105.083
173.63358949710098,69.481,138.3,163.381,59.441,-5.284,76.372,16.475,72.93,101.664
164.75540242889238,33.089,150.56,52.269,56.116,56.257,50.461,88.98,83.262,52.291
161.18089461036863,88.53,119.694,43.014,116.041,86.282,73.284,96.211,58.534,31.448
153.99432368311017,31.111,147.316,78.336,128.555,-16.13,115.913,98.425,68.511,49.822
155.22972330555143,65.697,131.028,70.948,53.712,52.835,136.535,43.768,52.491,52.291
168.33800000000002,58.777,162.266,115.109,134.156,143.173,34.03,107.175,13.374,169.979
151.98442488399803,37.138,75.708,79.271,118.049,130.63,114.382,-1.217,78.619,-10.823
178.75237348760567,75.54,107.269,135.284,56.425,113.034,27.684,91.259,29.049,67.999
164.7808117126417,65.731,96.085,114.811,131.689,43.038,66.139,60.343,96.549,69.52
152.21720265147218,70.809,65.405,54.424,85.226,109.359,110.842,100.966,121.687,47.548
166.22106802564986,74.319,119.923,81.176,114.293,64.154,58.156,74.737,99.38,30.257
146.35121774038984,77.941,72.751,78.006,56.518,99.419,119.567,56.05,139.43,68.187
134.0137055000921,69.842,143.641,110.666,98.156,46.471,90.089,106.785,93.658,23.676
158.40116235995384,81.637,65.179,117.22,85.177,116.707,130.231,18.241,5.309,23.419
163.674242556726,-7.813,92.812,147.491,47.555,56.46,55.521,84.629,45.237,104.872
167.57664043508254,21.556,84.571,99.426,91.344,32.837,101.91,68.569,114.567,41.758
156.72704240344476,40.112,89.203,117.833,130.166,127.018,141.844,24.173,98.828,70.95
156.25489233095044,74.258,60.598,57.446,40.769,17.862,64.666,13.553,114.007,54.089
156.1279452766718,20.495,106.039,36.261,61.549,35.143,91.186,47.934,135.75,81.144
156.49930037675387,57.773,82.421,82.816,117.942,69.376,133.265,2.64,45.464,64.08
157.34843332017772,74.522,112.433,82.599,64.457,52.606,69.702,46.229,63.681,15.487
160.81233617697285,42.471,140.697,123.707,76.51,113.528,111.08,79.599,120.309,137.92
175.97421630069113,42.468,73.449,147.567,146.396,85.125,73.938,84.571,52.801,25.731
159.25612034891358,57.033,133.277,54.418,118.028,73.895,153.477,78.589,44.568,6.496
173.379,81.121,71.324,118.506,48.719,103.865,62.402,101.901,51.164,63.502
156.9980186846267,77.392,68.791,34.089,107.025,0.408,38.724,48.584,73.529,38.08
172.20366390405786,77.518,64.372,76.23,87.964,103.208,113.192,64.658,50.484,128.139
165.9151716386288,35.757,75.051,70.023,156.82,70.428,27.518,24.216,97.81,89.787
150.70337065964875,85.536,97.796,114.211,79.891,38.357,80.557,58.484,63.918,120.522
169.50345224752766,72.002,56.407,41.065,88.997,62.183,61.237,46.842,45.513,23.15
173.06190189671426,90.568,89.886,33.068,146.328,-7.384,110.022,52.929,77.157,63.086
158.03289291590093,59.93,76.62,134.437,67.947,53.21,49.243,97.839,86.526,8.431
165.39041572539878,89.0,69.482,36.106,49.423,57.664,138.143,61.738,70.699,57.468
160.32969489924037,68.852,108.939,62.847,58.877,79.235,182.949,49.096,106.156,27.602
153.76737837707668,77.307,148.933,112.802,49.364,46.605,99.972,7.033,97.317,126.709
159.5584513414537,62.221,125.485,87.466,134.055,52.372,67.916,78.591,53.984,122.929
168.97423906149785,63.648,67.725,98.636,58.293,30.92,174.662,43.951,134.806,108.346
171.39348158544803,9.939,78.608,86.137,42.278,26.724,177.022,65.641,108.226,51.268
160.439386247764,99.317,135.417,97.675,136.647,115.815,54.033,50.565,84.03,133.656
132.7219058904734,89.547,162.996,93.439,31.724,103.033,85.138,94.192,88.361,144.849
147.82792538475977,38.721,122.677,103.385,123.807,63.573,92.126,48.95,96.908,121.133
170.28673814432108,104.462,120.054,110.893,72.476,-13.079,66.582,67.433,74.806,143.313
165.01627210246926,82.142,151.747,112.702,58.172,131.283,180.854,71.383,53.871,77.48
146.5700831282672,76.205,74.86,130.154,112.311,32.586,160.794,26.46,40.847,101.687
195.47019133942382,77.445,145.134,118.524,89.42,100.389,140.001,59.456,62.061,49.74
158.04995844434842,12.522,75.559,70.771,121.461,129.705,178.524,11.75,110.0,138.582
167.47029553273447,31.539,140.013,25.836,105.499,131.611,52.821,78.158,36.679,52.286
